Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,104.675607,[339  64] ; [45 76],[295.32824427 107.67175573] ; [88.67175573 32.32824427],1
d3,1,0.0,57.972102,[380  24] ; [83 38],[356.28952381  47.71047619] ; [106.71047619  14.28952381],1
a2,1,0.0,32.004217,[171 235] ; [ 17 104],[144.83491461 261.16508539] ; [43.16508539 77.83491461],1
b5,1,1e-06,23.221478,[273 133] ; [52 69],[250.37950664 155.62049336] ; [74.62049336 46.37950664],1
u1,1,2e-06,22.967582,[134 272] ; [ 13 108],[113.24857685 292.75142315] ; [33.75142315 87.24857685],1
b1,1,5e-06,20.726778,[132 274] ; [67 54],[153.30929791 252.69070209] ; [45.69070209 75.30929791],1
r1,1,0.002393,9.220363,[357  46] ; [94 27],[346.85687023  56.14312977] ; [104.14312977  16.85687023],0
v4,1,0.003273,8.64858,[394  10] ; [110  10],[388.58015267  15.41984733] ; [115.41984733   4.58015267],0
r4,1,0.011982,6.313572,[383  23] ; [106  15],[376.72485769  29.27514231] ; [112.27514231   8.72485769],0
s5,1,0.019726,5.435999,[137 251] ; [54 60],[147.62549801 240.37450199] ; [43.37450199 70.62549801],0
v2,1,0.046437,3.965667,[246 143] ; [62 55],[236.7826087 152.2173913] ; [71.2173913 45.7826087],0
d2,1,0.050317,3.830877,[286 117] ; [96 24],[294.35181644 108.64818356] ; [87.64818356 32.35181644],0
p12,1,0.0517,3.785443,[ 41 364] ; [  5 111],[ 35.75815739 369.24184261] ; [ 10.24184261 105.75815739],0
p10,1,0.059372,3.554846,[341  63] ; [90 27],[334.21113244  69.78886756] ; [96.78886756 20.21113244],0
a4,1,0.077039,3.126285,[230 175] ; [79 41],[238.37142857 166.62857143] ; [70.62857143 49.37142857],0
s7,1,0.110484,2.54729,[201 188] ; [68 45],[208.44820717 180.55179283] ; [60.55179283 52.44820717],0
s4,1,0.124079,2.365061,[ 63 336] ; [26 93],[ 68.55405405 330.44594595] ; [20.44594595 98.55405405],0
p4,1,0.133204,2.254766,[266 137] ; [69 49],[259.12667946 143.87332054] ; [75.87332054 42.12667946],0
n1,1,0.18306,1.772606,[32 55] ; [17 17],[35.23140496 51.76859504] ; [13.76859504 20.23140496],0
p2,1,0.183524,1.768853,[339  65] ; [92 25],[334.21113244  69.78886756] ; [96.78886756 20.21113244],0
b2,1,0.183892,1.765887,[ 99 155] ; [37 41],[104.04819277 149.95180723] ; [31.95180723 46.04819277],0
