Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.721742,[16 32] ; [114  32],[32.16494845 15.83505155] ; [97.83505155 48.16494845],1
a5,1,0.419472,0.651793,[35 13] ; [98 49],[32.73846154 15.26153846] ; [100.26153846  46.73846154],0
p12,1,0.423864,0.639577,[ 2 46] ; [ 11 136],[ 3.2 44.8] ; [  9.8 137.2],0
p8,1,0.429275,0.624783,[26 22] ; [69 76],[23.62694301 24.37305699] ; [71.37305699 73.62694301],0
p1,1,0.429785,0.623403,[ 5 43] ; [ 10 135],[ 3.73056995 44.26943005] ; [ 11.26943005 133.73056995],0
p11,1,0.444516,0.584598,[37 11] ; [105  42],[34.95384615 13.04615385] ; [107.04615385  39.95384615],0
s1,1,0.469257,0.523726,[ 4 44] ; [  8 139],[ 2.95384615 45.04615385] ; [  9.04615385 137.95384615],0
b3,1,0.476304,0.507313,[ 9 25] ; [24 48],[10.58490566 23.41509434] ; [22.41509434 49.58490566],0
b2,1,0.476304,0.507313,[ 9 25] ; [24 48],[10.58490566 23.41509434] ; [22.41509434 49.58490566],0
a8,1,0.493369,0.46917,[ 4 41] ; [ 17 117],[ 5.27932961 39.72067039] ; [ 15.72067039 118.27932961],0
d5,1,0.515887,0.422108,[36 12] ; [116  30],[37.60824742 10.39175258] ; [114.39175258  31.60824742],0
s6,1,0.545601,0.365257,[41  6] ; [122  24],[39.69430052  7.30569948] ; [123.30569948  22.69430052],0
p7,1,0.557278,0.344439,[33 15] ; [91 51],[31.32631579 16.67368421] ; [92.67368421 49.32631579],0
a4,1,0.597771,0.27837,[22 26] ; [61 86],[20.43076923 27.56923077] ; [62.56923077 84.43076923],0
n6,1,0.605943,0.266124,[41  7] ; [120  26],[39.83505155  8.16494845] ; [121.16494845  24.83505155],0
s5,1,0.608193,0.262815,[16 30] ; [55 86],[17.46524064 28.53475936] ; [53.53475936 87.46524064],0
n1,1,0.61441,0.253802,[ 6 10] ; [10 23],[ 5.2244898 10.7755102] ; [10.7755102 22.2244898],0
d2,1,0.618813,0.24754,[23 25] ; [76 70],[24.49484536 23.50515464] ; [74.50515464 71.49484536],0
s4,1,0.652584,0.202658,[15 32] ; [ 41 103],[13.78010471 33.21989529] ; [ 42.21989529 101.78010471],0
a1,1,0.684869,0.164696,[ 3 45] ; [  7 140],[ 2.46153846 45.53846154] ; [  7.53846154 139.46153846],0
n2,1,0.693023,0.155833,[12  5] ; [25  8],[12.58  4.42] ; [24.42  8.58],0
a3,1,0.72406,0.124636,[32 16] ; [102  45],[32.98461538 15.01538462] ; [101.01538462  45.98461538],0
v3,1,0.812124,0.056495,[13 35] ; [ 41 101],[13.64210526 34.35789474] ; [ 40.35789474 101.64210526],0
n5,1,0.828788,0.046767,[34 14] ; [101  45],[33.40206186 14.59793814] ; [101.59793814  44.40206186],0
u2,1,0.849865,0.035831,[9 7] ; [23 20],[8.6779661 7.3220339] ; [23.3220339 19.6779661],0
p5,1,0.982957,0.000456,[ 3 45] ; [  9 137],[ 2.96907216 45.03092784] ; [  9.03092784 136.96907216],0
n4,1,0.98624,0.000297,[35 13] ; [107  40],[34.95384615 13.04615385] ; [107.04615385  39.95384615],0
