Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,32.047701,[ 5 29] ; [29  6],[16.75362319 17.24637681] ; [17.24637681 17.75362319],1
s8,1,0.002807,8.928571,[ 2 33] ; [12 23],[ 7. 28.] ; [ 7. 28.],0
p11,1,0.006202,7.490627,[10 26] ; [21 14],[15.71830986 20.28169014] ; [15.28169014 19.71830986],0
v4,1,0.019929,5.418068,[25 11] ; [32  3],[28.90140845  7.09859155] ; [28.09859155  6.90140845],0
r3,1,0.06479,3.410321,[27  9] ; [32  3],[29.91549296  6.08450704] ; [29.08450704  5.91549296],0
v1,1,0.067702,3.337882,[ 9 27] ; [16 19],[12.67605634 23.32394366] ; [12.32394366 22.67605634],0
n2,1,0.100648,2.695249,[8 9] ; [12  4],[10.3030303  6.6969697] ; [9.6969697 6.3030303],0
a3,1,0.105562,2.619432,[19 17] ; [25 10],[22.30985915 13.69014085] ; [21.69014085 13.30985915],0
s7,1,0.137499,2.205726,[ 6 27] ; [11 21],[ 8.63076923 24.36923077] ; [ 8.36923077 23.63076923],0
r4,1,0.144167,2.132906,[22 14] ; [27  8],[24.84507042 11.15492958] ; [24.15492958 10.84507042],0
s1,1,0.144517,2.129195,[ 6 30] ; [ 2 33],[ 4.05633803 31.94366197] ; [ 3.94366197 31.05633803],0
v2,1,0.155174,2.020637,[12 23] ; [16 15],[14.84848485 20.15151515] ; [13.15151515 17.84848485],0
d2,1,0.185589,1.752289,[19 17] ; [13 22],[16.22535211 19.77464789] ; [15.77464789 19.22535211],0
s2,1,0.188364,1.730366,[11 25] ; [16 19],[13.69014085 22.30985915] ; [13.30985915 21.69014085],0
s3,1,0.191575,1.705466,[12 24] ; [17 18],[14.70422535 21.29577465] ; [14.29577465 20.70422535],0
s5,1,0.212928,1.551407,[ 7 28] ; [11 22],[ 9.26470588 25.73529412] ; [ 8.73529412 24.26470588],0
n5,1,0.237854,1.39327,[10 26] ; [14 20],[12.34285714 23.65714286] ; [11.65714286 22.34285714],0
d4,1,0.245844,1.34677,[29  7] ; [24 11],[26.87323944  9.12676056] ; [26.12676056  8.87323944],0
a4,1,0.285871,1.138965,[12 24] ; [16 19],[14.1971831 21.8028169] ; [13.8028169 21.1971831],0
s4,1,0.350457,0.871803,[ 6 30] ; [ 9 26],[ 7.6056338 28.3943662] ; [ 7.3943662 27.6056338],0
r1,1,0.390011,0.738908,[19 17] ; [22 13],[20.78873239 15.21126761] ; [20.21126761 14.78873239],0
a5,1,0.390011,0.738908,[19 17] ; [22 13],[20.78873239 15.21126761] ; [20.21126761 14.78873239],0
a7,1,0.402822,0.699886,[17 19] ; [20 15],[18.76056338 17.23943662] ; [18.23943662 16.76056338],0
d3,1,0.402822,0.699886,[19 17] ; [15 20],[17.23943662 18.76056338] ; [16.76056338 18.23943662],0
p8,1,0.420057,0.650155,[ 8 27] ; [11 24],[ 9.5 25.5] ; [ 9.5 25.5],0
b2,1,0.485188,0.487179,[ 7 12] ; [ 5 14],[ 6. 13.] ; [ 6. 13.],0
b3,1,0.485188,0.487179,[ 7 12] ; [ 5 14],[ 6. 13.] ; [ 6. 13.],0
d1,1,0.531472,0.391576,[16 20] ; [13 22],[14.70422535 21.29577465] ; [14.29577465 20.70422535],0
a6,1,0.555888,0.346875,[16 20] ; [18 17],[17.23943662 18.76056338] ; [16.76056338 18.23943662],0
r2,1,0.590714,0.289231,[28  8] ; [29  6],[28.90140845  7.09859155] ; [28.09859155  6.90140845],0
s6,1,0.632446,0.228758,[16 19] ; [18 17],[17. 18.] ; [17. 18.],0
p7,1,0.72391,0.124777,[12 24] ; [10 24],[11.31428571 24.68571429] ; [10.68571429 23.31428571],0
p6,1,0.758573,0.094467,[ 6 29] ; [ 7 28],[ 6.5 28.5] ; [ 6.5 28.5],0
p3,1,0.770831,0.084848,[ 7 28] ; [ 8 27],[ 7.5 27.5] ; [ 7.5 27.5],0
n1,1,0.811235,0.057041,[ 5 12] ; [ 5 10],[ 5.3125 11.6875] ; [ 4.6875 10.3125],0
p4,1,0.862858,0.029838,[12 24] ; [12 22],[12.34285714 23.65714286] ; [11.65714286 22.34285714],0
b5,1,0.872094,0.025921,[23 13] ; [23 12],[23.32394366 12.67605634] ; [22.67605634 12.32394366],0
u2,1,0.882577,0.021816,[9 8] ; [5 5],[8.81481481 8.18518519] ; [5.18518519 4.81481481],0
b1,1,0.898652,0.016222,[17 19] ; [16 19],[16.73239437 19.26760563] ; [16.26760563 18.73239437],0
n6,1,0.909415,0.012945,[19 17] ; [18 17],[18.76056338 17.23943662] ; [18.23943662 16.76056338],0
b4,1,0.919132,0.010308,[21 15] ; [20 15],[20.78873239 15.21126761] ; [20.21126761 14.78873239],0
d5,1,0.936612,0.006325,[25 11] ; [24 11],[24.84507042 11.15492958] ; [24.15492958 10.84507042],0
v3,1,0.946491,0.004504,[ 9 26] ; [ 8 24],[ 8.88059701 26.11940299] ; [ 8.11940299 23.88059701],0
u3,1,0.952092,0.00361,[10  7] ; [6 4],[10.07407407  6.92592593] ; [5.92592593 4.07407407],0
