Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.028019,4.826883,[3 7] ; [ 2 34],[1.08695652 8.91304348] ; [ 3.91304348 32.08695652],0
a2,1,0.051021,3.80758,[2 8] ; [ 1 35],[0.65217391 9.34782609] ; [ 2.34782609 33.65217391],0
s2,1,0.051575,3.789488,[5 5] ; [ 7 29],[2.60869565 7.39130435] ; [ 9.39130435 26.60869565],0
s8,1,0.065572,3.390524,[4 6] ; [ 5 31],[1.95652174 8.04347826] ; [ 7.04347826 28.95652174],0
r2,1,0.080586,3.053037,[7 3] ; [14 22],[4.56521739 5.43478261] ; [16.43478261 19.56521739],0
b4,1,0.121945,2.392159,[8 2] ; [19 17],[5.86956522 4.13043478] ; [21.13043478 14.86956522],0
s6,1,0.184792,1.758662,[5 5] ; [10 26],[3.26086957 6.73913043] ; [11.73913043 24.26086957],0
p2,1,0.202087,1.627231,[3 7] ; [19 17],[4.7826087 5.2173913] ; [17.2173913 18.7826087],0
d4,1,0.202087,1.627231,[7 3] ; [17 19],[5.2173913 4.7826087] ; [18.7826087 17.2173913],0
b3,1,0.211128,1.563671,[3 2] ; [ 7 16],[1.78571429 3.21428571] ; [ 8.21428571 14.78571429],0
b2,1,0.211128,1.563671,[3 2] ; [ 7 16],[1.78571429 3.21428571] ; [ 8.21428571 14.78571429],0
v1,1,0.253411,1.304398,[5 5] ; [11 25],[3.47826087 6.52173913] ; [12.52173913 23.47826087],0
p3,1,0.257381,1.282789,[4 6] ; [ 8 28],[2.60869565 7.39130435] ; [ 9.39130435 26.60869565],0
v2,1,0.279642,1.168831,[4 6] ; [ 8 27],[2.66666667 7.33333333] ; [ 9.33333333 25.66666667],0
a1,1,0.294373,1.099512,[2 8] ; [ 3 33],[1.08695652 8.91304348] ; [ 3.91304348 32.08695652],0
s7,1,0.303659,1.058055,[3 6] ; [ 6 28],[1.88372093 7.11627907] ; [ 7.11627907 26.88372093],0
p12,1,0.321813,0.981566,[1 9] ; [ 1 35],[0.43478261 9.56521739] ; [ 1.56521739 34.43478261],0
r1,1,0.331105,0.944573,[3 7] ; [17 19],[4.34782609 5.65217391] ; [15.65217391 20.34782609],0
a3,1,0.337904,0.918367,[6 4] ; [15 20],[4.66666667 5.33333333] ; [16.33333333 18.66666667],0
p8,1,0.379394,0.772665,[4 6] ; [ 9 26],[2.88888889 7.11111111] ; [10.11111111 24.88888889],0
u2,1,0.399765,0.709034,[2 2] ; [ 6 15],[1.28 2.72] ; [ 6.72 14.28],0
d2,1,0.474045,0.512531,[3 7] ; [ 7 29],[2.17391304 7.82608696] ; [ 7.82608696 28.17391304],0
a5,1,0.474658,0.511111,[6 4] ; [17 19],[5. 5.] ; [18. 18.],0
p7,1,0.503657,0.447222,[3 7] ; [15 21],[3.91304348 6.08695652] ; [14.08695652 21.91304348],0
p11,1,0.503657,0.447222,[3 7] ; [15 21],[3.91304348 6.08695652] ; [14.08695652 21.91304348],0
n6,1,0.523726,0.40655,[6 4] ; [17 18],[5.11111111 4.88888889] ; [17.88888889 17.11111111],0
a6,1,0.527851,0.398527,[5 5] ; [14 22],[4.13043478 5.86956522] ; [14.86956522 21.13043478],0
d5,1,0.527851,0.398527,[5 5] ; [14 22],[4.13043478 5.86956522] ; [14.86956522 21.13043478],0
p4,1,0.573018,0.317658,[4 6] ; [11 25],[3.26086957 6.73913043] ; [11.73913043 24.26086957],0
u3,1,0.592156,0.28699,[1 3] ; [ 3 18],[0.64 3.36] ; [ 3.36 17.64],0
n4,1,0.606431,0.265405,[7 3] ; [22 14],[6.30434783 3.69565217] ; [22.69565217 13.30434783],0
r4,1,0.609981,0.260202,[3 7] ; [ 8 28],[2.39130435 7.60869565] ; [ 8.60869565 27.39130435],0
d3,1,0.609981,0.260202,[3 7] ; [ 8 28],[2.39130435 7.60869565] ; [ 8.60869565 27.39130435],0
p5,1,0.631827,0.229592,[1 9] ; [ 2 33],[0.66666667 9.33333333] ; [ 2.33333333 32.66666667],0
p9,1,0.631827,0.229592,[6 4] ; [18 17],[5.33333333 4.66666667] ; [18.66666667 16.33333333],0
a7,1,0.68502,0.164529,[4 6] ; [17 19],[4.56521739 5.43478261] ; [16.43478261 19.56521739],0
s1,1,0.746668,0.104352,[1 9] ; [ 5 31],[1.30434783 8.69565217] ; [ 4.69565217 31.30434783],0
r3,1,0.748428,0.102857,[6 4] ; [19 16],[5.55555556 4.44444444] ; [19.44444444 15.55555556],0
p6,1,0.834906,0.043436,[2 8] ; [ 6 29],[1.77777778 8.22222222] ; [ 6.22222222 28.77777778],0
n5,1,0.842324,0.03957,[7 3] ; [24 12],[6.73913043 3.26086957] ; [24.26086957 11.73913043],0
p10,1,0.871835,0.026027,[4 6] ; [15 20],[4.22222222 5.77777778] ; [14.77777778 20.22222222],0
b5,1,0.876376,0.0242,[5 5] ; [17 19],[4.7826087 5.2173913] ; [17.2173913 18.7826087],0
b1,1,0.876376,0.0242,[5 5] ; [19 17],[5.2173913 4.7826087] ; [18.7826087 17.2173913],0
s5,1,0.920452,0.009973,[1 9] ; [ 4 32],[1.08695652 8.91304348] ; [ 3.91304348 32.08695652],0
s3,1,0.931419,0.007406,[3 7] ; [11 24],[3.11111111 6.88888889] ; [10.88888889 24.11111111],0
a4,1,0.968749,0.001535,[2 8] ; [ 7 29],[1.95652174 8.04347826] ; [ 7.04347826 28.95652174],0
