Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,136.301389,[670  30] ; [12 17],[654.8696845  45.1303155] ; [27.1303155  1.8696845],1
r1,1,2e-06,22.469021,[578 118] ; [14 15],[568.32 127.68] ; [23.68  5.32],1
p11,1,9.3e-05,15.265422,[584 116] ; [16 13],[576.13168724 123.86831276] ; [23.86831276  5.13168724],1
n6,1,0.000142,14.472558,[605  90] ; [18 11],[598.04558011  96.95441989] ; [24.95441989  4.04558011],1
v2,1,0.000279,13.208903,[398 270] ; [ 7 21],[388.70689655 279.29310345] ; [16.29310345 11.70689655],1
v4,1,0.000346,12.803684,[681  17] ; [25  4],[677.83768913  20.16231087] ; [28.16231087  0.83768913],1
d4,1,0.000387,12.593567,[585 112] ; [17 12],[577.95316804 119.04683196] ; [24.04683196  4.95316804],1
p7,1,0.003527,8.512422,[453 231] ; [10 16],[446.04507042 237.95492958] ; [16.95492958  9.04507042],0
a6,1,0.003572,8.489435,[490 207] ; [13 16],[482.9077135 214.0922865] ; [20.0922865  8.9077135],0
d5,1,0.004163,8.211121,[577 119] ; [18 11],[571.2 124.8] ; [23.8  5.2],0
p2,1,0.005171,7.81857,[602  93] ; [19  9],[596.95020747  98.04979253] ; [24.04979253  3.95020747],0
d1,1,0.009669,6.694835,[433 267] ; [11 18],[426.33744856 273.66255144] ; [17.66255144 11.33744856],0
s1,1,0.011463,6.392018,[ 17 673] ; [ 3 26],[ 19.19332406 670.80667594] ; [ 0.80667594 28.19332406],0
b1,1,0.01727,5.668763,[236 464] ; [16 13],[241.97530864 458.02469136] ; [10.02469136 18.97530864],0
a1,1,0.020808,5.342791,[ 31 669] ; [ 4 25],[ 33.60768176 666.39231824] ; [ 1.39231824 27.60768176],0
a7,1,0.024179,5.081769,[517 181] ; [16 13],[511.73865199 186.26134801] ; [21.26134801  7.73865199],0
p4,1,0.024373,5.067901,[432 263] ; [12 17],[426.21546961 268.78453039] ; [17.78453039 11.21546961],0
d3,1,0.027688,4.847375,[493 203] ; [15 14],[487.68 208.32] ; [20.32  8.68],0
p1,1,0.029806,4.720438,[ 61 635] ; [ 6 23],[ 64.32 631.68] ; [ 2.68 26.32],0
u1,1,0.036438,4.376494,[131 569] ; [ 1 28],[126.74897119 573.25102881] ; [ 5.25102881 23.74897119],0
a5,1,0.037152,4.343419,[530 170] ; [17 12],[525.24005487 174.75994513] ; [21.75994513  7.24005487],0
a4,1,0.050763,3.816092,[331 368] ; [ 8 20],[325.94360385 373.05639615] ; [13.05639615 14.94360385],0
n1,1,0.051804,3.782084,[53 88] ; [9 5],[56.4 84.6] ; [5.6 8.4],0
a2,1,0.063388,3.446441,[179 521] ; [ 3 26],[174.75994513 525.24005487] ; [ 7.24005487 21.75994513],0
s6,1,0.074621,3.178327,[484 201] ; [16 13],[479.69187675 205.30812325] ; [20.30812325  8.69187675],0
