Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.007239,7.212787,[6 1] ; [ 3 10],[3.15 3.85] ; [5.85 7.15],0
s4,1,0.014851,5.934066,[4 3] ; [ 1 12],[1.75 5.25] ; [3.25 9.75],0
p6,1,0.035266,4.432234,[5 2] ; [ 3 10],[2.8 4.2] ; [5.2 7.8],0
v2,1,0.081277,3.039183,[5 2] ; [4 9],[3.15 3.85] ; [5.85 7.15],0
b1,1,0.084978,2.967033,[6 1] ; [6 7],[4.2 2.8] ; [7.8 5.2],0
s5,1,0.111219,2.536813,[3 3] ; [ 2 11],[1.57894737 4.42105263] ; [3.42105263 9.57894737],0
v3,1,0.111219,2.536813,[3 3] ; [ 2 11],[1.57894737 4.42105263] ; [3.42105263 9.57894737],0
d5,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
p10,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
p2,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
r3,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
r2,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
s6,1,0.17146,1.87013,[5 1] ; [6 6],[3.66666667 2.33333333] ; [7.33333333 4.66666667],0
a2,1,0.212296,1.555699,[2 5] ; [ 1 12],[1.05 5.95] ; [ 1.95 11.05],0
n6,1,0.215508,1.534035,[6 1] ; [7 5],[4.78947368 2.21052632] ; [8.21052632 3.78947368],0
r4,1,0.250829,1.318681,[4 3] ; [4 9],[2.8 4.2] ; [5.2 7.8],0
a4,1,0.357197,0.847724,[3 4] ; [ 3 10],[2.1 4.9] ; [3.9 9.1],0
s8,1,0.357197,0.847724,[3 4] ; [ 3 10],[2.1 4.9] ; [3.9 9.1],0
p4,1,0.416793,0.659341,[6 1] ; [9 4],[5.25 1.75] ; [9.75 3.25],0
s2,1,0.423139,0.641581,[4 3] ; [5 8],[3.15 3.85] ; [5.85 7.15],0
b4,1,0.443939,0.586081,[5 2] ; [7 6],[4.2 2.8] ; [7.8 5.2],0
b5,1,0.443939,0.586081,[5 2] ; [7 6],[4.2 2.8] ; [7.8 5.2],0
s3,1,0.443939,0.586081,[5 2] ; [7 6],[4.2 2.8] ; [7.8 5.2],0
a6,1,0.588792,0.292235,[4 3] ; [9 4],[4.55 2.45] ; [8.45 4.55],0
n4,1,0.588792,0.292235,[4 3] ; [9 4],[4.55 2.45] ; [8.45 4.55],0
a7,1,0.588792,0.292235,[3 4] ; [4 9],[2.45 4.55] ; [4.55 8.45],0
p8,1,0.639207,0.21978,[3 4] ; [7 6],[3.5 3.5] ; [6.5 6.5],0
d2,1,0.639207,0.21978,[4 3] ; [6 7],[3.5 3.5] ; [6.5 6.5],0
d4,1,0.786648,0.07326,[5 2] ; [10  3],[5.25 1.75] ; [9.75 3.25],0
b2,1,0.838464,0.041558,[2 5] ; [3 6],[2.1875 4.8125] ; [2.8125 6.1875],0
b3,1,0.838464,0.041558,[2 5] ; [3 6],[2.1875 4.8125] ; [2.8125 6.1875],0
d3,1,0.84822,0.03663,[4 3] ; [8 5],[4.2 2.8] ; [7.8 5.2],0
r1,1,0.84822,0.03663,[3 4] ; [5 8],[2.8 4.2] ; [5.2 7.8],0
d1,1,0.887593,0.01998,[3 4] ; [6 7],[3.15 3.85] ; [5.85 7.15],0
p11,1,0.887593,0.01998,[4 3] ; [7 6],[3.85 3.15] ; [7.15 5.85],0
a8,1,0.8908,0.018849,[1 6] ; [ 2 10],[1.10526316 5.89473684] ; [ 1.89473684 10.10526316],0
n5,1,0.918517,0.010466,[5 2] ; [9 4],[4.9 2.1] ; [9.1 3.9],0
p1,1,0.94766,0.004309,[1 6] ; [ 2 11],[1.05 5.95] ; [ 1.95 11.05],0
p5,1,0.94766,0.004309,[1 6] ; [ 2 11],[1.05 5.95] ; [ 1.95 11.05],0
