Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.542235,[144  13] ; [13 36],[119.65533981  37.34466019] ; [37.34466019 11.65533981],1
n6,1,5.2e-05,16.391639,[148   8] ; [36 12],[140.70588235  15.29411765] ; [43.29411765  4.70588235],1
a5,1,0.000666,11.581066,[138  21] ; [32 17],[129.95192308  29.04807692] ; [40.04807692  8.95192308],1
p6,1,0.002232,9.347923,[82 75] ; [13 35],[72.75609756 84.24390244] ; [22.24390244 25.75609756],0
s7,1,0.003921,8.32,[108  42] ; [22 23],[100.  50.] ; [30. 15.],0
a3,1,0.00516,7.822563,[130  28] ; [31 18],[122.88888889  35.11111111] ; [38.11111111 10.88888889],0
p3,1,0.007633,7.117696,[97 61] ; [19 29],[88.97087379 69.02912621] ; [27.02912621 20.97087379],0
r4,1,0.007864,7.064151,[153   6] ; [42  7],[149.0625   9.9375] ; [45.9375  3.0625],0
a8,1,0.009273,6.769512,[ 25 114] ; [ 1 43],[ 19.74863388 119.25136612] ; [ 6.25136612 37.74863388],0
p4,1,0.013545,6.096532,[114  42] ; [26 22],[107.05882353  48.94117647] ; [32.94117647 15.05882353],0
p7,1,0.020262,5.389213,[116  39] ; [25 19],[109.8241206  45.1758794] ; [31.1758794 12.8241206],0
a4,1,0.021598,5.277872,[85 74] ; [17 32],[77.97115385 81.02884615] ; [24.02884615 24.97115385],0
r1,1,0.027679,4.847964,[139  19] ; [36 12],[134.22330097  23.77669903] ; [40.77669903  7.22330097],0
p5,1,0.02847,4.799404,[ 41 118] ; [ 5 42],[ 35.50485437 123.49514563] ; [10.49514563 36.50485437],0
a2,1,0.029961,4.711518,[ 59 100] ; [10 39],[ 52.74519231 106.25480769] ; [16.25480769 32.74519231],0
s4,1,0.034545,4.467504,[ 31 124] ; [17 32],[ 36.47058824 118.52941176] ; [11.52941176 37.47058824],0
n2,1,0.039502,4.239132,[26  3] ; [11  6],[23.32608696  5.67391304] ; [13.67391304  3.32608696],0
v1,1,0.047234,3.937048,[101  57] ; [23 25],[95.10679612 62.89320388] ; [28.89320388 19.10679612],0
d2,1,0.062296,3.475177,[88 69] ; [20 29],[82.31067961 74.68932039] ; [25.68932039 23.31067961],0
p8,1,0.089031,2.891811,[98 58] ; [23 24],[92.98522167 63.01477833] ; [28.01477833 18.98522167],0
b1,1,0.10341,2.652151,[ 59 100] ; [12 37],[ 54.27403846 104.72596154] ; [16.72596154 32.27403846],0
u1,1,0.116772,2.460088,[ 51 108] ; [10 39],[ 46.62980769 112.37019231] ; [14.37019231 34.62980769],0
p1,1,0.117017,2.456805,[ 24 134] ; [ 3 44],[ 20.8097561 137.1902439] ; [ 6.1902439 40.8097561],0
n1,1,0.155158,2.020793,[16 12] ; [ 6 11],[13.68888889 14.31111111] ; [8.31111111 8.68888889],0
p9,1,0.160285,1.971535,[145  10] ; [41  6],[142.72277228  12.27722772] ; [43.27722772  3.72277228],0
b5,1,0.162992,1.946246,[102  57] ; [26 23],[97.84615385 61.15384615] ; [30.15384615 18.84615385],0
n3,1,0.165891,1.919686,[24  5] ; [11  6],[22.06521739  6.93478261] ; [12.93478261  4.06521739],0
p10,1,0.176348,1.828132,[145  13] ; [40  7],[142.58536585  15.41463415] ; [42.41463415  4.58536585],0
d1,1,0.193706,1.6892,[110  49] ; [29 20],[106.25480769  52.74519231] ; [32.74519231 16.25480769],0
p12,1,0.196075,1.671368,[ 25 134] ; [ 4 44],[ 22.27536232 136.72463768] ; [ 6.72463768 41.27536232],0
p2,1,0.205779,1.60088,[140  19] ; [38  9],[137.38834951  21.61165049] ; [40.61165049  6.38834951],0
p11,1,0.212968,1.551133,[127  32] ; [35 14],[123.83653846  35.16346154] ; [38.16346154 10.83653846],0
v3,1,0.269938,1.217061,[74 82] ; [18 29],[70.69950739 85.30049261] ; [21.30049261 25.69950739],0
d5,1,0.272684,1.203197,[136  22] ; [39 10],[133.57487923  24.42512077] ; [41.42512077  7.57487923],0
s8,1,0.288284,1.12762,[93 63] ; [25 24],[89.79512195 66.20487805] ; [28.20487805 20.79512195],0
s6,1,0.303478,1.058848,[140  17] ; [41  8],[137.94660194  19.05339806] ; [43.05339806  5.94660194],0
r3,1,0.361101,0.834062,[149   8] ; [48  1],[150.1407767   6.8592233] ; [46.8592233  2.1407767],0
s1,1,0.436509,0.605441,[  7 148] ; [ 1 48],[  6.07843137 148.92156863] ; [ 1.92156863 47.07843137],0
