Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.601812,[20 32] ; [77 16],[34.7862069 17.2137931] ; [62.2137931 30.7862069],1
s6,1,1.7e-05,18.471184,[12 40] ; [56 37],[24.3862069 27.6137931] ; [43.6137931 49.3862069],1
v4,1,9.8e-05,15.183617,[33 19] ; [83  9],[41.88888889 10.11111111] ; [74.11111111 17.88888889],1
d4,1,0.000251,13.40749,[28 24] ; [75 16],[37.45454545 14.54545455] ; [65.54545455 25.45454545],1
a7,1,0.000294,13.107972,[23 28] ; [70 23],[32.9375 18.0625] ; [60.0625 32.9375],1
s8,1,0.000539,11.974692,[ 4 48] ; [31 62],[12.55172414 39.44827586] ; [22.44827586 70.55172414],1
r2,1,0.000796,11.249656,[34 15] ; [84  8],[41.0070922  7.9929078] ; [76.9929078 15.0070922],1
s7,1,0.001481,10.101767,[ 7 40] ; [36 50],[15.19548872 31.80451128] ; [27.80451128 58.19548872],0
r3,1,0.002421,9.199648,[31 21] ; [76 16],[38.63888889 13.36111111] ; [68.36111111 23.63888889],0
u3,1,0.002428,9.1939,[ 5 19] ; [17 10],[10.35294118 13.64705882] ; [11.64705882 15.35294118],0
p10,1,0.003145,8.72142,[14 36] ; [49 42],[22.34042553 27.65957447] ; [40.65957447 50.34042553],0
s2,1,0.008337,6.959677,[12 40] ; [42 51],[19.36551724 32.63448276] ; [34.63448276 58.36551724],0
d5,1,0.010828,6.493323,[31 20] ; [74 18],[37.44755245 13.55244755] ; [67.55244755 24.44755245],0
b3,1,0.01727,5.668763,[15 15] ; [12 38],[10.125 19.875] ; [16.875 33.125],0
b2,1,0.01727,5.668763,[15 15] ; [12 38],[10.125 19.875] ; [16.875 33.125],0
s3,1,0.017824,5.613391,[16 34] ; [49 44],[22.72727273 27.27272727] ; [42.27272727 50.72727273],0
d1,1,0.025196,5.010382,[19 33] ; [52 41],[25.46206897 26.53793103] ; [45.53793103 47.46206897],0
p2,1,0.030099,4.703635,[21 31] ; [55 38],[27.25517241 24.74482759] ; [48.74482759 44.25517241],0
p8,1,0.03274,4.559322,[ 8 42] ; [30 62],[13.38028169 36.61971831] ; [24.61971831 67.38028169],0
u1,1,0.050341,3.83008,[ 3 49] ; [16 77],[ 6.8137931 45.1862069] ; [12.1862069 80.8137931],0
p9,1,0.05511,3.678743,[19 28] ; [53 39],[24.34532374 22.65467626] ; [47.65467626 44.34532374],0
a3,1,0.059256,3.558081,[28 24] ; [64 28],[33.22222222 18.77777778] ; [58.77777778 33.22222222],0
a5,1,0.066067,3.378136,[26 26] ; [61 32],[31.2 20.8] ; [55.8 37.2],0
u2,1,0.075769,3.153391,[ 7 17] ; [15 13],[10.15384615 13.84615385] ; [11.84615385 16.15384615],0
s5,1,0.077998,3.10614,[ 7 43] ; [24 65],[11.15107914 38.84892086] ; [19.84892086 69.15107914],0
a1,1,0.099053,2.720721,[ 6 46] ; [ 4 89],[ 3.5862069 48.4137931] ; [ 6.4137931 86.5862069],0
a2,1,0.101386,2.683604,[ 6 46] ; [21 72],[ 9.68275862 42.31724138] ; [17.31724138 75.68275862],0
d3,1,0.101807,2.67701,[25 25] ; [59 33],[29.57746479 20.42253521] ; [54.42253521 37.57746479],0
b4,1,0.102499,2.666221,[24 28] ; [56 37],[28.68965517 23.31034483] ; [51.31034483 41.68965517],0
a4,1,0.108199,2.580335,[15 36] ; [40 53],[19.47916667 31.52083333] ; [35.52083333 57.47916667],0
v3,1,0.110728,2.543806,[ 9 42] ; [26 61],[12.93478261 38.06521739] ; [22.06521739 64.93478261],0
p4,1,0.113335,2.507088,[15 36] ; [39 52],[19.3943662 31.6056338] ; [34.6056338 56.3943662],0
v2,1,0.146983,2.103288,[13 38] ; [33 55],[16.87769784 34.12230216] ; [29.12230216 58.87769784],0
n2,1,0.195352,1.676787,[10 11] ; [29 16],[12.40909091  8.59090909] ; [26.59090909 18.40909091],0
s1,1,0.278395,1.174907,[ 2 50] ; [ 8 85],[ 3.5862069 48.4137931] ; [ 6.4137931 86.5862069],0
n3,1,0.280087,1.166667,[10 11] ; [26 16],[12.  9.] ; [24. 18.],0
b1,1,0.293016,1.10571,[31 21] ; [47 46],[27.97241379 24.02758621] ; [50.02758621 42.97241379],0
d2,1,0.417569,0.657148,[23 28] ; [48 44],[25.32167832 25.67832168] ; [45.67832168 46.32167832],0
n4,1,0.436803,0.604666,[29 23] ; [58 35],[31.2 20.8] ; [55.8 37.2],0
n1,1,0.511503,0.430992,[ 7 14] ; [18 25],[ 8.203125 12.796875] ; [16.796875 26.203125],0
p3,1,0.590157,0.2901,[14 38] ; [29 64],[15.42068966 36.57931034] ; [27.57931034 65.42068966],0
n6,1,0.648884,0.20731,[31 21] ; [59 34],[32.27586207 19.72413793] ; [57.72413793 35.27586207],0
p6,1,0.689066,0.160098,[11 39] ; [23 69],[11.97183099 38.02816901] ; [22.02816901 69.97183099],0
p7,1,0.74756,0.103593,[22 30] ; [36 55],[21.09090909 30.90909091] ; [36.90909091 54.09090909],0
a8,1,0.765115,0.089264,[ 4 46] ; [ 8 76],[ 4.47761194 45.52238806] ; [ 7.52238806 76.47761194],0
s4,1,0.826769,0.047894,[12 40] ; [20 73],[11.47586207 40.52413793] ; [20.52413793 72.47586207],0
n5,1,0.88697,0.020204,[29 23] ; [53 40],[29.40689655 22.59310345] ; [52.59310345 40.40689655],0
a6,1,0.906619,0.01376,[30 22] ; [54 38],[30.33333333 21.66666667] ; [53.66666667 38.33333333],0
b5,1,0.955413,0.003126,[31 21] ; [55 38],[30.84137931 21.15862069] ; [55.15862069 37.84137931],0
p1,1,0.971218,0.001302,[ 4 48] ; [ 7 86],[ 3.94482759 48.05517241] ; [ 7.05517241 85.94482759],0
