Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,37.942565,[32 61] ; [206  88],[57.19379845 35.80620155] ; [180.80620155 113.19379845],1
d2,1,0.0,35.767522,[19 74] ; [164 129],[44.09067358 48.90932642] ; [138.90932642 154.09067358],1
a3,1,0.0,34.851722,[44 48] ; [233  60],[66.19220779 25.80779221] ; [210.80779221  82.19220779],1
a4,1,0.0,30.5591,[17 76] ; [149 144],[39.99481865 53.00518135] ; [126.00518135 166.99481865],1
r1,1,6.5e-05,15.962754,[65 28] ; [255  36],[77.5 15.5] ; [242.5  48.5],1
a6,1,0.000114,14.892197,[46 47] ; [208  84],[61.35584416 31.64415584] ; [192.64415584  99.35584416],1
d3,1,0.000132,14.611351,[52 41] ; [224  69],[66.49740933 26.50259067] ; [209.50259067  83.49740933],1
u1,1,0.000217,13.675941,[ 4 89] ; [ 61 233],[15.62015504 77.37984496] ; [ 49.37984496 244.62015504],1
d4,1,0.000329,12.897636,[66 27] ; [254  38],[77.2987013 15.7012987] ; [242.7012987  49.2987013],1
r4,1,0.001488,10.093848,[79 14] ; [279  15],[86.03100775  6.96899225] ; [271.96899225  22.03100775],0
d5,1,0.002796,8.935882,[67 26] ; [250  42],[76.57402597 16.42597403] ; [240.42597403  51.57402597],0
p10,1,0.003045,8.78009,[73 19] ; [267  27],[81.03626943 10.96373057] ; [258.96373057  35.03626943],0
n6,1,0.005144,7.828077,[73 19] ; [262  28],[80.68062827 11.31937173] ; [254.31937173  35.68062827],0
v2,1,0.006913,7.295561,[42 47] ; [181 105],[52.92533333 36.07466667] ; [170.07466667 115.92533333],0
v1,1,0.008094,7.012493,[43 47] ; [184 106],[53.76315789 36.23684211] ; [173.23684211 116.76315789],0
p3,1,0.011942,6.319392,[53 40] ; [208  85],[62.88341969 30.11658031] ; [198.11658031  94.88341969],0
b3,1,0.012278,6.270347,[12 41] ; [ 76 107],[19.76271186 33.23728814] ; [ 68.23728814 114.76271186],0
b2,1,0.012278,6.270347,[12 41] ; [ 76 107],[19.76271186 33.23728814] ; [ 68.23728814 114.76271186],0
s8,1,0.014825,5.937186,[37 56] ; [158 133],[47.2265625 45.7734375] ; [147.7734375 143.2265625],0
p9,1,0.014841,5.935199,[75 17] ; [266  27],[81.48571429 10.51428571] ; [259.51428571  33.48571429],0
s1,1,0.016887,5.70805,[ 6 87] ; [  5 287],[ 2.65714286 90.34285714] ; [  8.34285714 283.65714286],0
p4,1,0.022031,5.243362,[64 29] ; [235  58],[72.0388601 20.9611399] ; [226.9611399  66.0388601],0
s5,1,0.026793,4.904121,[28 61] ; [127 157],[36.98391421 52.01608579] ; [118.01608579 165.98391421],0
n4,1,0.043653,4.069947,[68 25] ; [243  51],[74.73643411 18.26356589] ; [236.26356589  57.73643411],0
s4,1,0.059472,3.552052,[23 69] ; [ 47 242],[16.90288714 75.09711286] ; [ 53.09711286 235.90288714],0
p2,1,0.07,3.283019,[82 11] ; [275  18],[86.01295337  6.98704663] ; [270.98704663  22.01295337],0
v3,1,0.119907,2.418541,[34 57] ; [133 152],[40.41755319 50.58244681] ; [126.58244681 158.41755319],0
n5,1,0.122722,2.382229,[69 24] ; [239  54],[74.20725389 18.79274611] ; [233.79274611  59.20725389],0
a1,1,0.172215,1.863553,[ 3 90] ; [ 21 273],[ 5.76744186 87.23255814] ; [ 18.23255814 275.76744186],0
n1,1,0.223645,1.480826,[10 12] ; [12 28],[ 7.80645161 14.19354839] ; [14.19354839 25.80645161],0
s6,1,0.227928,1.453746,[60 30] ; [208  76],[64.49197861 25.50802139] ; [203.50802139  80.49197861],0
p12,1,0.233192,1.421288,[ 7 86] ; [ 35 258],[10.11917098 82.88082902] ; [ 31.88082902 261.11917098],0
b1,1,0.276326,1.185069,[33 60] ; [123 171],[37.48837209 55.51162791] ; [118.51162791 175.48837209],0
u3,1,0.329609,0.950435,[24 25] ; [35 25],[26.52293578 22.47706422] ; [32.47706422 27.52293578],0
u4,1,0.356781,0.849192,[ 1 92] ; [  8 285],[ 2.16839378 90.83160622] ; [  6.83160622 286.16839378],0
a7,1,0.387049,0.748192,[64 28] ; [218  76],[67.21243523 24.78756477] ; [214.78756477  79.21243523],0
b4,1,0.416453,0.660302,[49 44] ; [169 125],[52.3875969 40.6124031] ; [165.6124031 128.3875969],0
p11,1,0.474433,0.511633,[80 13] ; [261  33],[81.94573643 11.05426357] ; [259.05426357  34.94573643],0
