Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5e-05,16.460685,[22  2] ; [ 8 15],[15.31914894  8.68085106] ; [14.68085106  8.31914894],1
p9,1,0.00576,7.623884,[21  3] ; [11 11],[16.69565217  7.30434783] ; [15.30434783  6.69565217],0
s3,1,0.007038,7.263158,[18  5] ; [ 9 14],[13.5  9.5] ; [13.5  9.5],0
u3,1,0.0187,5.529337,[6 1] ; [2 6],[3.73333333 3.26666667] ; [4.26666667 3.73333333],0
p6,1,0.022248,5.2263,[13 11] ; [ 5 18],[ 9.19148936 14.80851064] ; [ 8.80851064 14.19148936],0
p8,1,0.036526,4.372369,[11 13] ; [ 4 19],[ 7.65957447 16.34042553] ; [ 7.34042553 15.65957447],0
p7,1,0.049891,3.845126,[13 11] ; [ 6 17],[ 9.70212766 14.29787234] ; [ 9.29787234 13.70212766],0
p11,1,0.055399,3.67004,[18  6] ; [11 12],[14.80851064  9.19148936] ; [14.19148936  8.80851064],0
s6,1,0.071136,3.25662,[23  1] ; [18  5],[20.93617021  3.06382979] ; [20.06382979  2.93617021],0
n5,1,0.103517,2.650512,[18  6] ; [12 11],[15.31914894  8.68085106] ; [14.68085106  8.31914894],0
a5,1,0.105462,2.620936,[22  2] ; [17  6],[19.91489362  4.08510638] ; [19.08510638  3.91489362],0
p5,1,0.137075,2.210493,[ 6 18] ; [ 2 21],[ 4.08510638 19.91489362] ; [ 3.91489362 19.08510638],0
s8,1,0.138866,2.190476,[15  8] ; [10 13],[12.5 10.5] ; [12.5 10.5],0
p10,1,0.139358,2.185031,[19  5] ; [13  9],[16.69565217  7.30434783] ; [15.30434783  6.69565217],0
r4,1,0.141584,2.160654,[23  1] ; [19  4],[21.44680851  2.55319149] ; [20.55319149  2.44680851],0
a8,1,0.154143,2.030769,[ 4 18] ; [ 1 21],[ 2.5 19.5] ; [ 2.5 19.5],0
r1,1,0.154499,2.02726,[20  4] ; [15  8],[17.87234043  6.12765957] ; [17.12765957  5.87234043],0
b1,1,0.188012,1.733131,[10 14] ; [14  9],[12.25531915 11.74468085] ; [11.74468085 11.25531915],0
n1,1,0.18883,1.726722,[2 5] ; [5 3],[3.26666667 3.73333333] ; [3.73333333 4.26666667],0
b5,1,0.191405,1.706769,[15  9] ; [10 13],[12.76595745 11.23404255] ; [12.23404255 10.76595745],0
p3,1,0.22688,1.460317,[11 12] ; [ 7 16],[ 9. 14.] ; [ 9. 14.],0
d2,1,0.234165,1.415385,[11 12] ; [15  8],[13. 10.] ; [13. 10.],0
b4,1,0.277663,1.178491,[13 11] ; [16  7],[14.80851064  9.19148936] ; [14.19148936  8.80851064],0
v3,1,0.328755,0.953797,[11 12] ; [ 7 14],[ 9.40909091 13.59090909] ; [ 8.59090909 12.40909091],0
a2,1,0.399506,0.709814,[ 3 21] ; [ 5 18],[ 4.08510638 19.91489362] ; [ 3.91489362 19.08510638],0
d4,1,0.436577,0.605263,[18  5] ; [20  3],[19.  4.] ; [19.  4.],0
n4,1,0.474481,0.511522,[16  8] ; [13 10],[14.80851064  9.19148936] ; [14.19148936  8.80851064],0
