Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,88.518499,[307   7] ; [5 7],[300.51533742  13.48466258] ; [11.48466258  0.51533742],1
r4,1,0.0,45.080177,[306  13] ; [6 6],[300.68882175  18.31117825] ; [11.31117825  0.68882175],1
r1,1,0.003269,8.651125,[279  39] ; [7 5],[275.6  42.4] ; [10.4  1.6],0
d3,1,0.004614,8.024881,[228  91] ; [4 8],[223.58912387  95.41087613] ; [8.41087613 3.58912387],0
s2,1,0.0111,6.449275,[227  89] ; [4 7],[223.2293578  92.7706422] ; [7.7706422 3.2293578],0
d1,1,0.030687,4.670361,[226  93] ; [5 7],[222.62537764  96.37462236] ; [8.37462236 3.62537764],0
p2,1,0.066583,3.365312,[273  45] ; [8 4],[270.78181818  47.21818182] ; [10.21818182  1.78181818],0
a8,1,0.115351,2.479339,[ 51 238] ; [4 7],[ 52.98333333 236.01666667] ; [2.01666667 8.98333333],0
s3,1,0.144193,2.132637,[234  81] ; [6 5],[231.90184049  83.09815951] ; [8.09815951 2.90184049],0
p4,1,0.144887,2.12527,[222  96] ; [6 6],[219.70909091  98.29090909] ; [8.29090909 3.70909091],0
s7,1,0.155656,2.015932,[242  65] ; [6 4],[240.17665615  66.82334385] ; [7.82334385 2.17665615],0
a5,1,0.163665,1.940034,[263  56] ; [8 4],[261.17522659  57.82477341] ; [9.82477341 2.17522659],0
u1,1,0.185315,1.754475,[ 80 239] ; [ 1 11],[ 78.06344411 240.93655589] ; [2.93655589 9.06344411],0
p3,1,0.191387,1.706907,[193 126] ; [5 7],[190.82175227 128.17824773] ; [7.17824773 4.82175227],0
a3,1,0.200964,1.635355,[259  59] ; [8 4],[257.29090909  60.70909091] ; [9.70909091 2.29090909],0
b4,1,0.20919,1.577022,[181 138] ; [9 3],[183.11178248 135.88821752] ; [6.88821752 5.11178248],0
d4,1,0.209571,1.574388,[278  40] ; [9 3],[276.56363636  41.43636364] ; [10.43636364  1.56363636],0
s6,1,0.215656,1.533043,[268  49] ; [7 3],[266.59021407  50.40978593] ; [8.40978593 1.59021407],0
a6,1,0.251424,1.315376,[210 108] ; [6 6],[208.14545455 109.85454545] ; [7.85454545 4.14545455],0
p9,1,0.265012,1.242385,[291  27] ; [9 2],[289.96960486  28.03039514] ; [10.03039514  0.96960486],0
s5,1,0.266518,1.234582,[133 168] ; [3 8],[131.20512821 169.79487179] ; [4.79487179 6.20512821],0
v3,1,0.286152,1.13764,[156 150] ; [8 4],[157.81132075 148.18867925] ; [6.18867925 5.81132075],0
v1,1,0.316832,1.001978,[197 110] ; [6 6],[195.36363636 111.63636364] ; [7.63636364 4.36363636],0
s4,1,0.40177,0.703021,[ 56 261] ; [ 1 11],[ 54.92097264 262.07902736] ; [2.07902736 9.92097264],0
a7,1,0.455571,0.556754,[218 100] ; [7 5],[216.81818182 101.18181818] ; [8.18181818 3.81818182],0
u2,1,0.496802,0.46176,[40 20] ; [2 2],[39.375 20.625] ; [2.625 1.375],0
a4,1,0.521207,0.411504,[163 156] ; [5 7],[161.90936556 157.09063444] ; [6.09063444 5.90936556],0
p8,1,0.529458,0.395432,[185 128] ; [6 6],[183.94769231 129.05230769] ; [7.05230769 4.94769231],0
s1,1,0.52951,0.395331,[ 14 300] ; [ 1 11],[ 14.44785276 299.55214724] ; [ 0.55214724 11.44785276],0
b1,1,0.552112,0.353547,[132 187] ; [6 6],[132.99697885 186.00302115] ; [5.00302115 6.99697885],0
p12,1,0.562181,0.335942,[ 39 278] ; [2 9],[ 39.625 277.375] ; [1.375 9.625],0
d2,1,0.637124,0.222523,[191 128] ; [8 4],[191.78549849 127.21450151] ; [7.21450151 4.78549849],0
d5,1,0.64993,0.205988,[279  39] ; [10  2],[278.49090909  39.50909091] ; [10.50909091  1.49090909],0
n5,1,0.70325,0.145113,[280  38] ; [11  1],[280.41818182  37.58181818] ; [10.58181818  1.41818182],0
u3,1,0.731077,0.118125,[40 20] ; [3 1],[40.3125 19.6875] ; [2.6875 1.3125],0
p7,1,0.76125,0.092319,[220  91] ; [8 4],[219.52941176  91.47058824] ; [8.47058824 3.52941176],0
v2,1,0.76758,0.087345,[193 116] ; [8 4],[193.48598131 115.51401869] ; [7.51401869 4.48598131],0
a2,1,0.790267,0.070737,[ 91 228] ; [3 9],[ 90.59214502 228.40785498] ; [3.40785498 8.59214502],0
p10,1,0.792594,0.069139,[280  37] ; [10  1],[280.27439024  36.72560976] ; [9.72560976 1.27439024],0
b2,1,0.852025,0.034795,[ 98 130] ; [4 6],[ 97.71428571 130.28571429] ; [4.28571429 5.71428571],0
b3,1,0.852025,0.034795,[ 98 130] ; [4 6],[ 97.71428571 130.28571429] ; [4.28571429 5.71428571],0
n2,1,0.916135,0.011089,[45 17] ; [3 1],[45.09090909 16.90909091] ; [2.90909091 1.09090909],0
n1,1,0.924007,0.009099,[29 32] ; [2 2],[29.09230769 31.90769231] ; [1.90769231 2.09230769],0
p1,1,0.925909,0.008648,[ 29 289] ; [ 1 11],[ 28.90909091 289.09090909] ; [ 1.09090909 10.90909091],0
p5,1,0.943297,0.005059,[ 55 260] ; [ 2 10],[ 54.90825688 260.09174312] ; [2.09174312 9.90825688],0
b5,1,0.966873,0.001725,[188 131] ; [7 5],[187.9305136 131.0694864] ; [7.0694864 4.9305136],0
p6,1,0.982723,0.000469,[156 158] ; [6 6],[156.03680982 157.96319018] ; [5.96319018 6.03680982],0
p11,1,0.996191,2.3e-05,[266  53] ; [10  2],[265.9939577  53.0060423] ; [10.0060423  1.9939577],0
