Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,23.00098,[33 61] ; [64 27],[49.28648649 44.71351351] ; [47.71351351 43.28648649],1
n4,1,0.000152,14.347837,[56 38] ; [77 14],[67.57837838 26.42162162] ; [65.42162162 25.57837838],1
p8,1,0.00054,11.971568,[36 58] ; [58 33],[47.76216216 46.23783784] ; [46.23783784 44.76216216],1
p7,1,0.004082,8.246861,[53 40] ; [70 21],[62.16847826 30.83152174] ; [60.83152174 30.16847826],0
p5,1,0.004616,8.02412,[ 5 90] ; [17 74],[11.23655914 83.76344086] ; [10.76344086 80.23655914],0
p11,1,0.006881,7.303658,[67 28] ; [79 12],[74.56989247 20.43010753] ; [71.43010753 19.56989247],0
p6,1,0.007785,7.082305,[27 67] ; [43 47],[35.76086957 58.23913043] ; [34.23913043 55.76086957],0
n5,1,0.010561,6.537762,[61 32] ; [74 16],[68.60655738 24.39344262] ; [66.39344262 23.60655738],0
p10,1,0.014761,5.944795,[67 26] ; [78 12],[73.68852459 19.31147541] ; [71.31147541 18.68852459],0
a5,1,0.019496,5.45649,[51 44] ; [64 27],[58.73655914 36.26344086] ; [56.26344086 34.73655914],0
d3,1,0.024783,5.039013,[50 45] ; [33 58],[42.39247312 52.60752688] ; [40.60752688 50.39247312],0
p12,1,0.025614,4.98192,[ 2 92] ; [ 9 82],[ 5.58918919 88.41081081] ; [ 5.41081081 85.58918919],0
r2,1,0.029056,4.764312,[81 11] ; [87  3],[84.92307692  7.07692308] ; [83.07692308  6.92307692],0
a3,1,0.041953,4.13708,[52 43] ; [63 28],[58.73655914 36.26344086] ; [56.26344086 34.73655914],0
v3,1,0.047692,3.920803,[39 55] ; [51 40],[45.72972973 48.27027027] ; [44.27027027 46.72972973],0
r4,1,0.058102,3.590753,[79 16] ; [84  7],[83.25268817 11.74731183] ; [79.74731183 11.25268817],0
n6,1,0.067348,3.346499,[71 22] ; [79 12],[75.81521739 17.18478261] ; [74.18478261 16.81521739],0
b3,1,0.093923,2.805816,[13 35] ; [24 32],[17.07692308 30.92307692] ; [19.92307692 36.07692308],0
b2,1,0.093923,2.805816,[13 35] ; [24 32],[17.07692308 30.92307692] ; [19.92307692 36.07692308],0
s7,1,0.098538,2.729052,[36 53] ; [46 41],[41.46590909 47.53409091] ; [40.53409091 46.46590909],0
r3,1,0.102403,2.667715,[88  5] ; [90  1],[89.9673913  3.0326087] ; [88.0326087  2.9673913],0
n3,1,0.114854,2.486121,[22  7] ; [16  1],[23.95652174  5.04347826] ; [14.04347826  2.95652174],0
p1,1,0.128848,2.30633,[ 4 91] ; [ 9 82],[ 6.63978495 88.36021505] ; [ 6.36021505 84.63978495],0
a4,1,0.168017,1.900546,[18 77] ; [25 66],[21.96236559 73.03763441] ; [21.03763441 69.96236559],0
s1,1,0.169826,1.884479,[ 1 91] ; [ 4 87],[ 2.5136612 89.4863388] ; [ 2.4863388 88.5136612],0
s5,1,0.169851,1.884256,[25 68] ; [32 56],[29.28729282 63.71270718] ; [27.71270718 60.28729282],0
a2,1,0.170507,1.878484,[ 3 92] ; [ 7 84],[ 5.10752688 89.89247312] ; [ 4.89247312 86.10752688],0
b1,1,0.198001,1.65706,[32 63] ; [39 52],[36.26344086 58.73655914] ; [34.73655914 56.26344086],0
n1,1,0.25577,1.291509,[ 7 21] ; [ 7 10],[ 8.71111111 19.28888889] ; [ 5.28888889 11.71111111],0
p9,1,0.284833,1.143886,[73 20] ; [77 14],[75.81521739 17.18478261] ; [74.18478261 16.81521739],0
s4,1,0.342024,0.902831,[16 78] ; [11 80],[13.71891892 80.28108108] ; [13.28108108 77.71891892],0
r1,1,0.345807,0.888785,[73 22] ; [75 16],[75.59139785 19.40860215] ; [72.40860215 18.59139785],0
a8,1,0.442466,0.589879,[13 76] ; [ 9 75],[11.31791908 77.68208092] ; [10.68208092 73.31791908],0
b5,1,0.477205,0.505243,[54 41] ; [47 44],[51.58602151 43.41397849] ; [49.41397849 41.58602151],0
p2,1,0.562621,0.335186,[74 21] ; [74 17],[75.59139785 19.40860215] ; [72.40860215 18.59139785],0
d2,1,0.574352,0.315455,[10 85] ; [12 79],[11.23655914 83.76344086] ; [10.76344086 80.23655914],0
d4,1,0.595657,0.281596,[61 34] ; [55 36],[59.24731183 35.75268817] ; [56.75268817 34.24731183],0
v1,1,0.626646,0.236636,[54 38] ; [56 34],[55.6043956 36.3956044] ; [54.3956044 35.6043956],0
a6,1,0.692497,0.156396,[57 38] ; [52 39],[55.67204301 39.32795699] ; [53.32795699 37.67204301],0
a7,1,0.708646,0.139634,[63 32] ; [62 28],[64.18918919 30.81081081] ; [60.81081081 29.18918919],0
s3,1,0.708891,0.139388,[46 47] ; [47 43],[47.26229508 45.73770492] ; [45.73770492 44.26229508],0
s6,1,0.71442,0.133902,[60 31] ; [57 33],[58.82320442 32.17679558] ; [58.17679558 31.82320442],0
n2,1,0.725394,0.123383,[25  4] ; [14  3],[24.58695652  4.41304348] ; [14.41304348  2.58695652],0
s8,1,0.811526,0.056862,[37 58] ; [37 54],[37.79569892 57.20430108] ; [36.20430108 54.79569892],0
u1,1,0.812374,0.056342,[ 6 89] ; [ 5 86],[ 5.61827957 89.38172043] ; [ 5.38172043 85.61827957],0
d5,1,0.829927,0.046137,[57 38] ; [56 35],[57.71505376 37.28494624] ; [55.28494624 35.71505376],0
u2,1,0.880636,0.022549,[21 21] ; [13 14],[20.69565217 21.30434783] ; [13.30434783 13.69565217],0
b4,1,0.917407,0.010754,[55 40] ; [52 39],[54.65053763 40.34946237] ; [52.34946237 38.65053763],0
u3,1,0.923698,0.009173,[22 21] ; [14 14],[21.8028169 21.1971831] ; [14.1971831 13.8028169],0
a1,1,0.944251,0.00489,[ 5 90] ; [ 5 86],[ 5.10752688 89.89247312] ; [ 4.89247312 86.10752688],0
s2,1,0.969047,0.001506,[41 53] ; [39 51],[40.86956522 53.13043478] ; [39.13043478 50.86956522],0
v4,1,0.984376,0.000383,[86  6] ; [85  6],[85.96721311  6.03278689] ; [85.03278689  5.96721311],0
