Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,153.764727,[ 9 80] ; [431 133],[59.96937213 29.03062787] ; [380.03062787 183.96937213],1
d4,1,0.0,82.991167,[50 39] ; [516  48],[77.1424196 11.8575804] ; [488.8575804  75.1424196],1
d2,1,0.0,29.966149,[28 61] ; [350 212],[51.67741935 37.32258065] ; [326.32258065 235.67741935],1
d3,1,1e-06,23.425287,[45 44] ; [425 139],[64.05819296 24.94180704] ; [405.94180704 158.05819296],1
a4,1,4e-06,21.508876,[27 61] ; [322 241],[47.17665131 40.82334869] ; [301.82334869 261.17665131],1
u1,1,3.6e-05,17.083439,[ 5 84] ; [143 421],[20.17151608 68.82848392] ; [127.82848392 436.17151608],1
a2,1,0.000192,13.905518,[13 76] ; [194 370],[28.21286371 60.78713629] ; [178.78713629 385.21286371],1
a3,1,0.000277,13.222081,[58 31] ; [461 102],[70.84509202 18.15490798] ; [448.15490798 114.84509202],1
p1,1,0.001468,10.117828,[15 73] ; [ 39 521],[ 7.33333333 80.66666667] ; [ 46.66666667 513.33333333],0
r2,1,0.014821,5.937672,[81  8] ; [537  19],[85.2744186  3.7255814] ; [532.7255814  23.2744186],0
p7,1,0.018933,5.507707,[47 41] ; [364 185],[56.77864992 31.22135008] ; [354.22135008 194.77864992],0
p2,1,0.028426,4.802052,[67 21] ; [477  82],[73.99072643 14.00927357] ; [470.00927357  88.99072643],0
n4,1,0.035063,4.442122,[64 25] ; [458 104],[71.3640553 17.6359447] ; [450.6359447 111.3640553],0
s8,1,0.063011,3.456317,[34 54] ; [276 284],[42.09876543 45.90123457] ; [267.90123457 292.09876543],0
s6,1,0.068962,3.307558,[53 34] ; [389 162],[60.27272727 26.72727273] ; [381.72727273 169.27272727],0
b1,1,0.07293,3.215819,[42 47] ; [210 354],[34.34609495 54.65390505] ; [217.65390505 346.34609495],0
p4,1,0.116038,2.469992,[48 39] ; [358 202],[54.5935085 32.4064915] ; [351.4064915 208.5935085],0
