Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,58.203659,[235  39] ; [51 55],[206.22105263  67.77894737] ; [79.77894737 26.22105263],1
a6,1,0.0,55.501457,[221  53] ; [44 62],[191.07894737  82.92105263] ; [73.92105263 32.07894737],1
a2,1,7.6e-05,15.654515,[ 71 203] ; [ 8 98],[ 56.96315789 217.03684211] ; [22.03684211 83.96315789],1
u1,1,0.001206,10.481326,[ 52 222] ; [  6 100],[ 41.82105263 232.17894737] ; [16.17894737 89.82105263],0
v4,1,0.001423,10.175901,[254  19] ; [87 19],[245.62796834  27.37203166] ; [95.37203166 10.62796834],0
s5,1,0.00332,8.622923,[ 43 225] ; [30 71],[ 53.01897019 214.98102981] ; [19.98102981 81.01897019],0
r3,1,0.005244,7.793309,[257  17] ; [89 16],[250.14248021  23.85751979] ; [95.85751979  9.14248021],0
r4,1,0.007044,7.261718,[238  36] ; [80 26],[229.29473684  44.70526316] ; [88.70526316 17.29473684],0
b5,1,0.009242,6.775385,[172 102] ; [51 55],[160.79473684 113.20526316] ; [62.20526316 43.79473684],0
u3,1,0.016576,5.740689,[45 33] ; [10 21],[39.35779817 38.64220183] ; [15.64220183 15.35779817],0
d5,1,0.016681,5.729601,[247  27] ; [86 20],[240.11052632  33.88947368] ; [92.88947368 13.11052632],0
b1,1,0.01698,5.69846,[ 93 181] ; [50 56],[103.11052632 170.88947368] ; [39.88947368 66.11052632],0
a8,1,0.03525,4.433013,[ 33 206] ; [ 6 96],[ 27.33431085 211.66568915] ; [11.66568915 90.33431085],0
v2,1,0.035555,4.418318,[153 114] ; [47 57],[143.93530997 123.06469003] ; [56.06469003 47.93530997],0
d2,1,0.071421,3.25005,[127 147] ; [59 45],[134.82539683 139.17460317] ; [51.17460317 52.82539683],0
r1,1,0.10416,2.64066,[217  56] ; [76 30],[211.05277045  61.94722955] ; [81.94722955 24.05277045],0
s6,1,0.112587,2.517534,[128 142] ; [39 63],[121.20967742 148.79032258] ; [45.79032258 56.20967742],0
b2,1,0.116527,2.463385,[ 57 106] ; [30 35],[ 62.19736842 100.80263158] ; [24.80263158 40.19736842],0
b3,1,0.116527,2.463385,[ 57 106] ; [30 35],[ 62.19736842 100.80263158] ; [24.80263158 40.19736842],0
p2,1,0.121619,2.396352,[216  57] ; [73 29],[210.392  62.608] ; [78.608 23.392],0
d1,1,0.12958,2.297531,[183  91] ; [62 44],[176.65789474  97.34210526] ; [68.34210526 37.65789474],0
s4,1,0.200345,1.639856,[ 24 246] ; [14 91],[ 27.36 242.64] ; [10.64 94.36],0
v1,1,0.216603,1.526733,[132 138] ; [43 60],[126.67560322 143.32439678] ; [48.32439678 54.67560322],0
r2,1,0.23181,1.429718,[248  21] ; [90 12],[245.07277628  23.92722372] ; [92.92722372  9.07277628],0
p1,1,0.275839,1.187478,[ 15 257] ; [ 9 96],[ 17.31564987 254.68435013] ; [ 6.68435013 98.31564987],0
s3,1,0.291542,1.112488,[ 57 213] ; [27 76],[ 60.80428954 209.19571046] ; [23.19571046 79.80428954],0
p4,1,0.309081,1.034601,[140 132] ; [46 55],[135.63538874 136.36461126] ; [50.36461126 50.63538874],0
p11,1,0.316451,1.003557,[210  64] ; [76 30],[206.22105263  67.77894737] ; [79.77894737 26.22105263],0
n2,1,0.32052,0.986823,[44 27] ; [21  8],[46.15 24.85] ; [18.85 10.15],0
p12,1,0.324693,0.96995,[ 11 260] ; [  2 100],[  9.44504021 261.55495979] ; [ 3.55495979 98.44504021],0
s8,1,0.328539,0.954646,[ 71 202] ; [22 82],[ 67.34482759 205.65517241] ; [25.65517241 78.34482759],0
a4,1,0.348918,0.877387,[118 155] ; [51 54],[122.05555556 150.94444444] ; [46.94444444 58.05555556],0
p8,1,0.358506,0.843121,[134 137] ; [45 57],[130.05093834 140.94906166] ; [48.94906166 53.05093834],0
n5,1,0.394698,0.724418,[175  96] ; [72 32],[178.49866667  92.50133333] ; [68.50133333 35.49866667],0
a1,1,0.404647,0.694473,[ 13 261] ; [  3 103],[ 11.53684211 262.46315789] ; [  4.46315789 101.53684211],0
u2,1,0.430144,0.622434,[43 35] ; [14 16],[41.16666667 36.83333333] ; [15.83333333 14.16666667],0
n6,1,0.5079,0.438391,[219  54] ; [81 24],[216.66666667  56.33333333] ; [83.33333333 21.66666667],0
b4,1,0.524097,0.405823,[170 104] ; [62 44],[167.28421053 106.71578947] ; [64.71578947 41.28421053],0
s1,1,0.541761,0.372286,[  5 266] ; [  3 102],[  5.76595745 265.23404255] ; [  2.23404255 102.76595745],0
n3,1,0.601418,0.272863,[46 25] ; [19  8],[47.09183673 23.90816327] ; [17.90816327  9.09183673],0
p7,1,0.610463,0.259501,[153 116] ; [61 41],[155.16442049 113.83557951] ; [58.83557951 43.16442049],0
v3,1,0.631702,0.22976,[ 94 172] ; [33 68],[ 92.04904632 173.95095368] ; [34.95095368 66.04904632],0
p10,1,0.662861,0.190066,[200  70] ; [74 29],[198.33780161  71.66219839] ; [75.66219839 27.33780161],0
p3,1,0.66393,0.188784,[117 156] ; [42 62],[115.13793103 157.86206897] ; [43.86206897 60.13793103],0
s7,1,0.717059,0.131328,[ 70 191] ; [29 72],[ 71.37845304 189.62154696] ; [27.62154696 73.37845304],0
n1,1,0.720063,0.128432,[24 45] ; [ 9 20],[23.23469388 45.76530612] ; [ 9.76530612 19.23469388],0
p6,1,0.826783,0.047886,[ 76 194] ; [27 73],[ 75.16216216 194.83783784] ; [27.83783784 72.16216216],0
a5,1,0.887643,0.019962,[201  73] ; [77 29],[200.45263158  73.54736842] ; [77.54736842 28.45263158],0
u4,1,0.896744,0.016842,[  3 271] ; [  1 105],[  2.88421053 271.11578947] ; [  1.11578947 104.88421053],0
n4,1,0.943551,0.005014,[196  77] ; [75 30],[195.72222222  77.27777778] ; [75.27777778 29.72222222],0
