Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,105.486783,[ 22 137] ; [109  44],[66.75961538 92.24038462] ; [64.24038462 88.75961538],1
d5,1,0.0,92.61767,[82 77] ; [153   2],[118.99681529  40.00318471] ; [116.00318471  38.99681529],1
d3,1,0.0,91.4365,[ 52 107] ; [133  22],[93.67834395 65.32165605] ; [91.32165605 63.67834395],1
d4,1,0.0,80.021088,[90 70] ; [152   2],[123.31210191  36.68789809] ; [118.68789809  35.31210191],1
a2,1,0.0,49.348755,[  6 154] ; [ 54 101],[ 30.47619048 129.52380952] ; [ 29.52380952 125.47619048],1
a4,1,0.0,42.05763,[ 34 125] ; [88 66],[61.97444089 97.02555911] ; [60.02555911 93.97444089],1
a5,1,0.0,36.885036,[79 81] ; [127  28],[104.63492063  55.36507937] ; [101.36507937  53.63492063],1
a6,1,0.0,31.506679,[78 82] ; [122  32],[101.91082803  58.08917197] ; [98.08917197 55.91082803],1
a3,1,1e-06,24.910162,[84 74] ; [123  31],[104.82692308  53.17307692] ; [102.17307692  51.82692308],1
u1,1,1e-06,23.734754,[  7 153] ; [ 36 119],[ 21.84126984 138.15873016] ; [ 21.15873016 133.84126984],1
r1,1,0.000672,11.566456,[103  56] ; [126  28],[116.32907348  42.67092652] ; [112.67092652  41.32907348],1
a7,1,0.001676,9.87443,[92 67] ; [115  39],[105.15335463  53.84664537] ; [101.84664537  52.15335463],0
r2,1,0.011329,6.41298,[143  15] ; [149   4],[148.34726688   9.65273312] ; [143.65273312   9.34726688],0
s1,1,0.01173,6.351156,[  9 149] ; [  1 152],[  5.08038585 152.91961415] ; [  4.91961415 148.08038585],0
v2,1,0.01735,5.660613,[68 83] ; [87 61],[78.27759197 72.72240803] ; [76.72240803 71.27759197],0
s8,1,0.017756,5.620054,[ 46 112] ; [65 90],[ 56.03194888 101.96805112] ; [ 54.96805112 100.03194888],0
n2,1,0.036345,4.380845,[40  8] ; [31 17],[35.5 12.5] ; [35.5 12.5],0
v3,1,0.040118,4.212883,[ 47 111] ; [61 88],[ 55.58306189 102.41693811] ; [52.41693811 96.58306189],0
s7,1,0.067483,3.343202,[ 51 104] ; [65 86],[58.75816993 96.24183007] ; [57.24183007 93.75816993],0
s4,1,0.073347,3.206491,[ 32 128] ; [ 19 133],[ 26.15384615 133.84615385] ; [ 24.84615385 127.15384615],0
r3,1,0.07585,3.151649,[145  14] ; [148   6],[148.84025559  10.15974441] ; [144.15974441   9.84025559],0
b5,1,0.079033,3.084677,[92 68] ; [104  51],[99.55555556 60.44444444] ; [96.44444444 58.55555556],0
p10,1,0.086136,2.945145,[110  47] ; [121  33],[116.61414791  40.38585209] ; [114.38585209  39.61414791],0
n4,1,0.089024,2.891931,[108  52] ; [118  37],[114.79365079  45.20634921] ; [111.20634921  43.79365079],0
r4,1,0.097648,2.743548,[132  28] ; [138  17],[137.14285714  22.85714286] ; [132.85714286  22.14285714],0
u3,1,0.222675,1.487046,[33 43] ; [18 14],[35.88888889 40.11111111] ; [15.11111111 16.88888889],0
u2,1,0.320154,0.988316,[32 43] ; [17 15],[34.34579439 40.65420561] ; [14.65420561 17.34579439],0
b3,1,0.33377,0.934215,[30 58] ; [37 53],[33.12359551 54.87640449] ; [33.87640449 56.12359551],0
b2,1,0.33377,0.934215,[30 58] ; [37 53],[33.12359551 54.87640449] ; [33.87640449 56.12359551],0
a8,1,0.400125,0.707952,[ 18 134] ; [ 21 117],[ 20.44137931 131.55862069] ; [ 18.55862069 119.44137931],0
s6,1,0.402657,0.700377,[94 62] ; [85 68],[90.36893204 65.63106796] ; [88.63106796 64.36893204],0
n3,1,0.404365,0.695308,[35 12] ; [32 16],[33.14736842 13.85263158] ; [33.85263158 14.14736842],0
p9,1,0.406596,0.688731,[119  36] ; [121  29],[121.96721311  33.03278689] ; [118.03278689  31.96721311],0
p5,1,0.428853,0.625929,[  8 151] ; [  5 149],[  6.60383387 152.39616613] ; [  6.39616613 147.60383387],0
b1,1,0.463873,0.536534,[ 60 100] ; [ 52 103],[ 56.88888889 103.11111111] ; [55.11111111 99.88888889],0
n5,1,0.598836,0.276756,[111  49] ; [111  43],[113.12101911  46.87898089] ; [108.87898089  45.12101911],0
b4,1,0.643673,0.213971,[97 63] ; [90 65],[94.98412698 65.01587302] ; [92.01587302 62.98412698],0
p2,1,0.653852,0.201078,[112  47] ; [112  42],[113.78913738  45.21086262] ; [110.21086262  43.78913738],0
p7,1,0.659617,0.193989,[74 83] ; [73 74],[75.91776316 81.08223684] ; [71.08223684 75.91776316],0
v1,1,0.665449,0.186972,[67 88] ; [62 90],[65.13029316 89.86970684] ; [63.86970684 88.13029316],0
s2,1,0.673688,0.177319,[64 94] ; [66 88],[65.83333333 92.16666667] ; [64.16666667 89.83333333],0
v4,1,0.692386,0.156515,[146  12] ; [145  10],[146.89456869  11.10543131] ; [144.10543131  10.89456869],0
s5,1,0.710409,0.137868,[ 44 110] ; [ 40 110],[ 42.55263158 111.44736842] ; [ 41.44736842 108.55263158],0
n1,1,0.770999,0.084721,[17 31] ; [18 29],[17.68421053 30.31578947] ; [17.31578947 29.68421053],0
p8,1,0.773477,0.082846,[ 53 105] ; [53 98],[ 54.20064725 103.79935275] ; [51.79935275 99.20064725],0
p6,1,0.819529,0.052053,[ 27 129] ; [ 28 125],[ 27.76699029 128.23300971] ; [ 27.23300971 125.76699029],0
s3,1,0.822498,0.050325,[75 81] ; [76 78],[75.98709677 80.01290323] ; [75.01290323 78.98709677],0
p3,1,0.85868,0.031703,[ 34 126] ; [ 34 120],[ 34.64968153 125.35031847] ; [ 33.35031847 120.64968153],0
p11,1,0.873761,0.025244,[122  38] ; [117  38],[121.3968254  38.6031746] ; [117.6031746  37.3968254],0
p12,1,0.937041,0.006239,[  8 151] ; [  8 145],[  8.15384615 150.84615385] ; [  7.84615385 145.15384615],0
a1,1,0.955285,0.003144,[  6 154] ; [  6 149],[  6.0952381 153.9047619] ; [  5.9047619 149.0952381],0
p1,1,0.966588,0.001755,[  9 149] ; [  9 146],[  9.08626198 148.91373802] ; [  8.91373802 146.08626198],0
