Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.150913,[58  4] ; [15 34],[40.77477477 21.22522523] ; [32.22522523 16.77477477],1
r4,1,0.001797,9.746633,[55  7] ; [32 18],[48.16071429 13.83928571] ; [38.83928571 11.16071429],0
s8,1,0.003002,8.806329,[26 36] ; [ 8 42],[18.82142857 43.17857143] ; [15.17857143 34.82142857],0
n6,1,0.005489,7.710701,[49 13] ; [26 22],[42.27272727 19.72727273] ; [32.72727273 15.27272727],0
d4,1,0.006994,7.27459,[55  7] ; [34 16],[49.26785714 12.73214286] ; [39.73214286 10.26785714],0
s6,1,0.008842,6.854437,[39 21] ; [20 30],[32.18181818 27.81818182] ; [26.81818182 23.18181818],0
v4,1,0.014363,5.993013,[58  4] ; [38 11],[53.62162162  8.37837838] ; [42.37837838  6.62162162],0
d5,1,0.015766,5.828817,[52 10] ; [32 18],[46.5 15.5] ; [37.5 12.5],0
s5,1,0.016629,5.735094,[20 37] ; [ 7 41],[14.65714286 42.34285714] ; [12.34285714 35.65714286],0
p2,1,0.024599,5.051909,[45 17] ; [26 24],[39.30357143 22.69642857] ; [31.69642857 18.30357143],0
r3,1,0.035095,4.440564,[56  5] ; [38 11],[52.12727273  8.87272727] ; [41.87272727  7.12727273],0
d1,1,0.049567,3.856057,[40 22] ; [23 27],[34.875 27.125] ; [28.125 21.875],0
p6,1,0.053026,3.743085,[22 40] ; [ 9 39],[17.47272727 44.52727273] ; [13.52727273 34.47272727],0
s4,1,0.05753,3.607189,[18 44] ; [ 7 43],[13.83928571 48.16071429] ; [11.16071429 38.83928571],0
n4,1,0.059603,3.548387,[42 20] ; [24 24],[37.2 24.8] ; [28.8 19.2],0
s2,1,0.061777,3.489032,[32 30] ; [17 33],[27.125 34.875] ; [21.875 28.125],0
n1,1,0.080512,3.054545,[ 4 16] ; [10 12],[ 6.66666667 13.33333333] ; [ 7.33333333 14.66666667],0
p7,1,0.083629,2.992932,[32 28] ; [18 31],[27.52293578 32.47706422] ; [22.47706422 26.52293578],0
r1,1,0.091508,2.847642,[49 13] ; [31 17],[45.09090909 16.90909091] ; [34.90909091 13.09090909],0
v2,1,0.100531,2.697104,[34 25] ; [20 28],[29.77570093 29.22429907] ; [24.22429907 23.77570093],0
n2,1,0.101263,2.685543,[16  4] ; [13 10],[13.48837209  6.51162791] ; [15.51162791  7.48837209],0
n5,1,0.12584,2.343093,[40 22] ; [24 24],[36.07272727 25.92727273] ; [27.92727273 20.07272727],0
u3,1,0.136583,2.216038,[10 12] ; [ 5 16],[ 7.6744186 14.3255814] ; [ 7.3255814 13.6744186],0
s7,1,0.147436,2.098582,[24 33] ; [14 35],[20.43396226 36.56603774] ; [17.56603774 31.43396226],0
a7,1,0.164067,1.936333,[49 13] ; [33 16],[45.8018018 16.1981982] ; [36.1981982 12.8018018],0
d3,1,0.17934,1.803085,[48 14] ; [33 17],[44.83928571 17.16071429] ; [36.16071429 13.83928571],0
v3,1,0.232742,1.424023,[24 37] ; [13 33],[21.09345794 39.90654206] ; [15.90654206 30.09345794],0
n3,1,0.247669,1.336405,[14  6] ; [11 10],[12.19512195  7.80487805] ; [12.80487805  8.19512195],0
b5,1,0.287359,1.131952,[42 20] ; [29 21],[39.30357143 22.69642857] ; [31.69642857 18.30357143],0
p1,1,0.291721,1.111663,[ 3 59] ; [ 5 45],[ 4.42857143 57.57142857] ; [ 3.57142857 46.42857143],0
s1,1,0.472016,0.517252,[ 4 58] ; [ 5 44],[ 5.02702703 56.97297297] ; [ 3.97297297 45.02702703],0
p5,1,0.476654,0.506508,[ 6 56] ; [ 3 47],[ 4.98214286 57.01785714] ; [ 4.01785714 45.98214286],0
b4,1,0.496136,0.463193,[35 27] ; [25 25],[33.21428571 28.78571429] ; [26.78571429 23.21428571],0
v1,1,0.498958,0.457152,[28 34] ; [19 30],[26.25225225 35.74774775] ; [20.74774775 28.25225225],0
a4,1,0.498958,0.457152,[28 34] ; [19 30],[26.25225225 35.74774775] ; [20.74774775 28.25225225],0
u1,1,0.50311,0.448371,[13 49] ; [ 8 42],[11.625 50.375] ; [ 9.375 40.625],0
p4,1,0.683337,0.166394,[26 35] ; [19 30],[24.95454545 36.04545455] ; [20.04545455 28.95454545],0
p8,1,0.700011,0.14846,[25 37] ; [18 31],[24.01801802 37.98198198] ; [18.98198198 30.01801802],0
a6,1,0.705488,0.142826,[43 19] ; [33 17],[42.07142857 19.92857143] ; [33.92857143 16.07142857],0
u2,1,0.779868,0.078115,[ 9 14] ; [ 7 13],[ 8.55813953 14.44186047] ; [ 7.44186047 12.55813953],0
b3,1,0.782528,0.07619,[10 18] ; [11 17],[10.5 17.5] ; [10.5 17.5],0
b2,1,0.782528,0.07619,[10 18] ; [11 17],[10.5 17.5] ; [10.5 17.5],0
d2,1,0.801402,0.063269,[30 32] ; [23 27],[29.33928571 32.66071429] ; [23.66071429 26.33928571],0
a3,1,0.811746,0.056727,[39 22] ; [29 18],[38.40740741 22.59259259] ; [29.59259259 17.40740741],0
a5,1,0.81412,0.055279,[41 21] ; [32 18],[40.41071429 21.58928571] ; [32.58928571 17.41071429],0
p3,1,0.821141,0.051111,[19 43] ; [16 33],[19.54954955 42.45045045] ; [15.45045045 33.54954955],0
a2,1,0.826275,0.048172,[16 46] ; [12 38],[15.5 46.5] ; [12.5 37.5],0
a8,1,0.902116,0.015126,[ 5 47] ; [ 4 41],[ 4.82474227 47.17525773] ; [ 4.17525773 40.82474227],0
s3,1,1.0,0.0,[31 31] ; [24 24],[31. 31.] ; [24. 24.],0
