Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,81.811293,[202 155] ; [ 44 188],[149.10356537 207.89643463] ; [ 96.89643463 135.10356537],1
v1,1,0.0,31.347177,[242 118] ; [102 130],[209.18918919 150.81081081] ; [134.81081081  97.18918919],1
r3,1,0.005096,7.844919,[358   8] ; [221  16],[351.43283582  14.56716418] ; [227.56716418   9.43283582],0
r1,1,0.007159,7.232641,[310  56] ; [180  57],[297.41293532  68.58706468] ; [192.58706468  44.41293532],0
d4,1,0.026179,4.944161,[339  29] ; [206  32],[330.95709571  37.04290429] ; [214.04290429  23.95709571],0
p7,1,0.032292,4.582944,[257 104] ; [145  86],[245.13851351 115.86148649] ; [156.86148649  74.13851351],0
a5,1,0.033687,4.51052,[303  65] ; [179  59],[292.69966997  75.30033003] ; [189.30033003  48.69966997],0
p12,1,0.045311,4.007019,[ 39 328] ; [ 14 223],[ 32.20364238 334.79635762] ; [ 20.79635762 216.20364238],0
u1,1,0.049567,3.856043,[ 88 280] ; [ 41 197],[ 78.33663366 289.66336634] ; [ 50.66336634 187.33663366],0
a1,1,0.050722,3.817424,[ 24 344] ; [  7 231],[ 18.82508251 349.17491749] ; [ 12.17491749 225.82508251],0
d1,1,0.053883,3.716306,[274  94] ; [160  78],[263.55115512 104.44884488] ; [170.44884488  67.55115512],0
a3,1,0.061126,3.506576,[292  75] ; [173  64],[282.54139073  84.45860927] ; [182.45860927  54.54139073],0
s7,1,0.064308,3.422649,[198 155] ; [110 118],[187.13253012 165.86746988] ; [120.86746988 107.13253012],0
d2,1,0.068153,3.326963,[208 160] ; [116 121],[197.07768595 170.92231405] ; [126.92231405 110.07768595],0
s4,1,0.082215,3.020555,[ 55 311] ; [ 48 186],[ 62.83 303.17] ; [ 40.17 193.83],0
r4,1,0.090821,2.859758,[341  27] ; [211  27],[335.20792079  32.79207921] ; [216.79207921  21.20792079],0
a2,1,0.105049,2.627173,[107 261] ; [ 55 183],[ 98.37623762 269.62376238] ; [ 63.62376238 174.37623762],0
s2,1,0.110178,2.551661,[205 161] ; [117 120],[195.44278607 170.55721393] ; [126.55721393 110.44278607],0
p3,1,0.113139,2.509812,[213 154] ; [122 115],[203.5513245 163.4486755] ; [131.4486755 105.5513245],0
