Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.014468,[17 38] ; [104  32],[34.84293194 20.15706806] ; [86.15706806 49.84293194],1
p12,1,0.288195,1.128035,[ 4 51] ; [  5 131],[ 2.59162304 52.40837696] ; [  6.40837696 129.59162304],0
p9,1,0.322896,0.977181,[43 12] ; [112  21],[45.34574468  9.65425532] ; [109.65425532  23.34574468],0
p8,1,0.333038,0.93705,[19 35] ; [57 76],[21.94652406 32.05347594] ; [54.05347594 78.94652406],0
a3,1,0.360395,0.836516,[44 11] ; [101  36],[41.53645833 13.46354167] ; [103.46354167  33.53645833],0
r2,1,0.425007,0.636428,[50  4] ; [127   6],[51.11229947  2.88770053] ; [125.88770053   7.11229947],0
p11,1,0.435832,0.607233,[42 13] ; [97 40],[39.81770833 15.18229167] ; [99.18229167 37.81770833],0
p6,1,0.437904,0.601768,[19 35] ; [40 96],[16.76842105 37.23157895] ; [42.23157895 93.76842105],0
v3,1,0.537364,0.380447,[18 35] ; [52 82],[19.83957219 33.16042781] ; [50.16042781 83.83957219],0
r3,1,0.561867,0.336482,[50  5] ; [126   9],[50.94736842  4.05263158] ; [125.05263158   9.94736842],0
a1,1,0.571502,0.320175,[ 3 52] ; [  5 132],[ 2.29166667 52.70833333] ; [  5.70833333 131.29166667],0
u3,1,0.585786,0.296974,[7 4] ; [26 10],[7.72340426 3.27659574] ; [25.27659574 10.72340426],0
v1,1,0.613053,0.255753,[29 25] ; [66 67],[27.43315508 26.56684492] ; [67.56684492 65.43315508],0
n2,1,0.647877,0.208587,[20  5] ; [27  9],[19.26229508  5.73770492] ; [27.73770492  8.26229508],0
p5,1,0.688201,0.16104,[ 3 50] ; [ 10 127],[ 3.62631579 49.37368421] ; [  9.37368421 127.62631579],0
s5,1,0.72648,0.122368,[21 33] ; [55 77],[22.06451613 31.93548387] ; [53.93548387 78.06451613],0
s1,1,0.746582,0.104425,[ 3 52] ; [  9 125],[ 3.49206349 51.50793651] ; [  8.50793651 125.49206349],0
d2,1,0.765798,0.08873,[27 28] ; [70 66],[27.93193717 27.06806283] ; [69.06806283 66.93193717],0
n3,1,0.825094,0.04884,[16  8] ; [23 13],[15.6  8.4] ; [23.4 12.6],0
u2,1,0.829333,0.046465,[7 4] ; [21 14],[6.69565217 4.30434783] ; [21.30434783 13.69565217],0
n6,1,0.85576,0.033042,[45  9] ; [111  24],[44.57142857  9.42857143] ; [111.42857143  23.57142857],0
p10,1,0.868777,0.027295,[43 12] ; [107  28],[43.42105263 11.57894737] ; [106.57894737  28.42105263],0
a4,1,0.871525,0.026154,[26 29] ; [63 74],[25.49479167 29.50520833] ; [63.50520833 73.49479167],0
s8,1,0.884442,0.021124,[37 18] ; [90 46],[36.57068063 18.42931937] ; [90.42931937 45.57068063],0
p1,1,0.9225,0.009464,[ 3 52] ; [  7 130],[ 2.86458333 52.13541667] ; [  7.13541667 129.86458333],0
s2,1,0.9481,0.004237,[40 15] ; [99 38],[39.81770833 15.18229167] ; [99.18229167 37.81770833],0
p4,1,0.951615,0.003682,[24 31] ; [60 76],[24.18848168 30.81151832] ; [59.81151832 76.18848168],0
s4,1,0.951817,0.003651,[12 42] ; [ 31 106],[12.15706806 41.84293194] ; [ 30.84293194 106.15706806],0
p7,1,0.984205,0.000392,[29 25] ; [68 59],[28.93922652 25.06077348] ; [68.06077348 58.93922652],0
s3,1,0.987518,0.000245,[41 14] ; [99 34],[40.95744681 14.04255319] ; [99.04255319 33.95744681],0
