Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,36.465271,[25 43] ; [241  83],[46.14285714 21.85714286] ; [219.85714286 104.14285714],1
n4,1,1.7e-05,18.552021,[35 34] ; [249  77],[49.61012658 19.38987342] ; [234.38987342  91.61012658],1
p10,1,4.1e-05,16.834314,[37 29] ; [257  65],[50.01030928 15.98969072] ; [243.98969072  78.01030928],1
b1,1,0.000111,14.945131,[39 30] ; [104 222],[24.97974684 44.02025316] ; [118.02025316 207.97974684],1
v4,1,0.000711,11.460065,[59 10] ; [313  13],[64.98227848  4.01772152] ; [307.01772152  18.98227848],1
p11,1,0.000713,11.454977,[43 26] ; [264  62],[53.6278481 15.3721519] ; [253.3721519  72.6278481],1
p9,1,0.00407,8.252279,[45 22] ; [266  56],[53.5655527 13.4344473] ; [257.4344473  64.5655527],0
s5,1,0.031287,4.637173,[ 8 58] ; [ 77 241],[14.609375 51.390625] ; [ 70.390625 247.609375],0
s6,1,0.042572,4.112305,[23 46] ; [149 170],[30.58762887 38.41237113] ; [141.41237113 177.58762887],0
r2,1,0.046253,3.972347,[59 10] ; [299  23],[63.17647059  5.82352941] ; [294.82352941  27.17647059],0
p3,1,0.053042,3.742582,[23 44] ; [154 172],[30.17557252 36.82442748] ; [146.82442748 179.17557252],0
p7,1,0.063425,3.445491,[32 35] ; [194 129],[38.82564103 28.17435897] ; [187.17435897 135.82564103],0
s7,1,0.071279,3.253308,[12 52] ; [ 92 216],[17.89247312 46.10752688] ; [ 86.10752688 221.89247312],0
p6,1,0.077684,3.112698,[15 49] ; [112 210],[21.05699482 42.94300518] ; [105.94300518 216.05699482],0
r4,1,0.07797,3.106709,[58 11] ; [297  29],[62.01265823  6.98734177] ; [292.98734177  33.01265823],0
d4,1,0.084944,2.96768,[50 19] ; [266  60],[55.2 13.8] ; [260.8  65.2],0
b3,1,0.091827,2.842044,[ 9 29] ; [ 73 119],[13.54782609 24.45217391] ; [ 68.45217391 123.54782609],0
b2,1,0.091827,2.842044,[ 9 29] ; [ 73 119],[13.54782609 24.45217391] ; [ 68.45217391 123.54782609],0
p2,1,0.096836,2.756896,[47 19] ; [262  64],[52.0255102 13.9744898] ; [256.9744898  69.0255102],0
d1,1,0.108884,2.570346,[31 38] ; [181 145],[37.03291139 31.96708861] ; [174.96708861 151.03291139],0
v3,1,0.111011,2.539768,[17 47] ; [118 201],[22.55874674 41.44125326] ; [112.44125326 206.55874674],0
v1,1,0.131908,2.269906,[29 40] ; [167 154],[34.67692308 34.32307692] ; [161.32307692 159.67692308],0
s1,1,0.135409,2.229371,[ 3 66] ; [  5 318],[ 1.40816327 67.59183673] ; [  6.59183673 316.40816327],0
p4,1,0.235347,1.408251,[32 35] ; [181 144],[36.40561224 30.59438776] ; [176.59438776 148.40561224],0
p5,1,0.289116,1.123733,[ 4 63] ; [ 33 293],[ 6.30788804 60.69211196] ; [ 30.69211196 295.30788804],0
n2,1,0.290811,1.115861,[12  8] ; [57 22],[13.93939394  6.06060606] ; [55.06060606 23.93939394],0
s4,1,0.359894,0.838263,[ 5 64] ; [ 35 285],[ 7.09511568 61.90488432] ; [ 32.90488432 287.09511568],0
s8,1,0.371884,0.797358,[15 54] ; [ 87 236],[17.95408163 51.04591837] ; [ 84.04591837 238.95408163],0
u1,1,0.391219,0.73515,[ 8 61] ; [ 51 275],[10.30632911 58.69367089] ; [ 48.69367089 277.30632911],0
d3,1,0.399849,0.70878,[42 26] ; [218 107],[44.98727735 23.01272265] ; [215.01272265 109.98727735],0
s2,1,0.404124,0.696021,[ 8 61] ; [ 50 272],[10.23529412 58.76470588] ; [ 47.76470588 274.23529412],0
p8,1,0.417283,0.657955,[30 36] ; [163 157],[33. 33.] ; [160. 160.],0
d5,1,0.437811,0.602013,[58 11] ; [260  65],[55.69035533 13.30964467] ; [262.30964467  62.69035533],0
u3,1,0.458691,0.549088,[13  9] ; [56 55],[11.41353383 10.58646617] ; [57.58646617 53.41353383],0
u4,1,0.467549,0.527763,[ 1 68] ; [  2 324],[ 0.52405063 68.47594937] ; [  2.47594937 323.52405063],0
u2,1,0.48307,0.491925,[13  9] ; [56 54],[11.5 10.5] ; [57.5 52.5],0
n3,1,0.546922,0.362861,[15  4] ; [57 22],[13.95918367  5.04081633] ; [58.04081633 20.95918367],0
n1,1,0.552561,0.352749,[ 7 13] ; [22 56],[ 5.91836735 14.08163265] ; [23.08163265 54.91836735],0
b4,1,0.601423,0.272855,[37 32] ; [186 140],[38.95443038 30.04556962] ; [184.04556962 141.95443038],0
r1,1,0.611961,0.257329,[54 15] ; [245  80],[52.36294416 16.63705584] ; [246.63705584  78.36294416],0
a5,1,0.635015,0.225322,[48 21] ; [236  90],[49.61012658 19.38987342] ; [234.38987342  91.61012658],0
p1,1,0.665774,0.186586,[ 4 64] ; [ 24 302],[ 4.83248731 63.16751269] ; [ 23.16751269 302.83248731],0
a4,1,0.668971,0.182808,[28 41] ; [141 184],[29.5964467 39.4035533] ; [139.4035533 185.5964467],0
a3,1,0.717262,0.131132,[47 22] ; [214 111],[45.70812183 23.29187817] ; [215.29187817 109.70812183],0
a8,1,0.719728,0.128753,[ 7 56] ; [ 37 253],[ 7.85269122 55.14730878] ; [ 36.14730878 253.85269122],0
a2,1,0.825209,0.048775,[15 54] ; [ 67 259],[14.32405063 54.67594937] ; [ 67.67594937 258.32405063],0
v2,1,0.831626,0.045206,[37 28] ; [177 142],[36.22395833 28.77604167] ; [177.77604167 141.22395833],0
a7,1,0.866255,0.028364,[51 18] ; [237  88],[50.43654822 18.56345178] ; [237.56345178  87.43654822],0
a6,1,0.889371,0.019349,[48 21] ; [224 102],[47.51392405 21.48607595] ; [224.48607595 101.51392405],0
d2,1,0.925018,0.008858,[31 38] ; [144 181],[30.64720812 38.35279188] ; [144.35279188 180.64720812],0
b5,1,0.927905,0.008187,[44 25] ; [206 120],[43.67088608 25.32911392] ; [206.32911392 119.67088608],0
