Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,73.628803,[37 70] ; [205  48],[71.92777778 35.07222222] ; [170.07222222  82.92777778],1
p1,1,0.437285,0.603396,[ 7 99] ; [ 23 230],[ 8.85793872 97.14206128] ; [ 21.14206128 231.85793872],0
s6,1,0.488263,0.480351,[86 18] ; [214  36],[88.13559322 15.86440678] ; [211.86440678  38.13559322],0
p2,1,0.561702,0.336765,[88 18] ; [217  37],[89.80555556 16.19444444] ; [215.19444444  38.80555556],0
p8,1,0.57628,0.312288,[53 51] ; [135 114],[55.38810198 48.61189802] ; [132.61189802 116.38810198],0
s8,1,0.58174,0.303429,[77 30] ; [174  78],[74.81058496 32.18941504] ; [176.18941504  75.81058496],0
n3,1,0.590424,0.289683,[21  8] ; [36 18],[19.91566265  9.08433735] ; [37.08433735 16.91566265],0
p9,1,0.606586,0.265176,[93 13] ; [224  26],[94.38764045 11.61235955] ; [222.61235955  27.38764045],0
p7,1,0.614873,0.25314,[75 30] ; [167  76],[73.01724138 31.98275862] ; [168.98275862  74.01724138],0
p4,1,0.652713,0.202496,[71 36] ; [174  79],[72.81944444 34.18055556] ; [172.18055556  80.81944444],0
a1,1,0.681743,0.16817,[ 8 99] ; [ 16 238],[ 7.11357341 99.88642659] ; [ 16.88642659 237.11357341],0
v1,1,0.698895,0.149624,[59 44] ; [147 100],[60.62285714 42.37714286] ; [145.37714286 101.62285714],0
p10,1,0.700089,0.14838,[90 16] ; [217  34],[91.15406162 14.84593838] ; [215.84593838  35.15406162],0
s3,1,0.735477,0.114142,[81 26] ; [185  65],[79.7254902 27.2745098] ; [186.2745098  63.7254902],0
u4,1,0.749001,0.102372,[  5 102] ; [ 10 244],[  4.44598338 102.55401662] ; [ 10.55401662 243.44598338],0
u2,1,0.8135,0.055655,[8 5] ; [28 15],[8.35714286 4.64285714] ; [27.64285714 15.35714286],0
n6,1,0.865648,0.028625,[94 12] ; [221  30],[93.52941176 12.47058824] ; [221.47058824  29.52941176],0
s2,1,0.889387,0.019343,[79 28] ; [185  68],[78.46666667 28.53333333] ; [185.53333333  67.46666667],0
a5,1,0.894709,0.017516,[87 20] ; [205  49],[86.54847645 20.45152355] ; [205.45152355  48.54847645],0
p5,1,0.905542,0.014081,[17 89] ; [ 39 212],[16.62745098 89.37254902] ; [ 39.37254902 211.62745098],0
s5,1,0.91671,0.010937,[47 55] ; [113 129],[47.44186047 54.55813953] ; [112.55813953 129.44186047],0
