Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.272553,[53 54] ; [ 24 115],[33.49186992 73.50813008] ; [43.50813008 95.49186992],1
d5,1,4e-06,21.071772,[96 15] ; [85 56],[79.72619048 31.27380952] ; [101.27380952  39.72619048],1
d1,1,2e-05,18.234357,[71 40] ; [52 89],[54.17857143 56.82142857] ; [68.82142857 72.17857143],1
r3,1,2e-05,18.231374,[105   5] ; [106  34],[92.84 17.16] ; [118.16  21.84],1
v1,1,0.000302,13.055879,[55 52] ; [40 99],[41.32113821 65.67886179] ; [53.67886179 85.32113821],1
d4,1,0.000375,12.652447,[96 14] ; [96 45],[84.14342629 25.85657371] ; [107.85657371  33.14342629],1
r1,1,0.00103,10.772928,[87 24] ; [83 58],[74.88095238 36.11904762] ; [95.11904762 45.88095238],0
p11,1,0.005155,7.824329,[79 32] ; [76 65],[68.27380952 42.72619048] ; [86.72619048 54.27380952],0
s6,1,0.011968,6.315667,[63 46] ; [58 81],[53.18145161 55.81854839] ; [67.81854839 71.18145161],0
b1,1,0.017465,5.649006,[29 82] ; [57 84],[37.88095238 73.11904762] ; [48.11904762 92.88095238],0
a7,1,0.018195,5.57726,[84 26] ; [88 53],[75.37848606 34.62151394] ; [96.62151394 44.37848606],0
s1,1,0.018247,5.572322,[  1 108] ; [ 10 131],[  4.796 104.204] ; [  6.204 134.796],0
s2,1,0.018821,5.518038,[47 62] ; [40 99],[38.23790323 70.76209677] ; [48.76209677 90.23790323],0
p10,1,0.023615,5.122654,[75 34] ; [76 63],[66.36693548 42.63306452] ; [84.63306452 54.36693548],0
s8,1,0.029108,4.761228,[36 74] ; [ 29 112],[28.48605578 81.51394422] ; [ 36.51394422 104.48605578],0
d3,1,0.030386,4.687309,[77 34] ; [79 62],[68.71428571 42.28571429] ; [87.28571429 53.71428571],0
p2,1,0.030386,4.687309,[77 34] ; [79 62],[68.71428571 42.28571429] ; [87.28571429 53.71428571],0
p4,1,0.037412,4.331556,[34 77] ; [ 27 113],[26.97609562 84.02390438] ; [ 34.02390438 105.97609562],0
r4,1,0.041267,4.165019,[89 22] ; [97 44],[81.92857143 29.07142857] ; [104.07142857  36.92857143],0
a5,1,0.042972,4.096505,[79 32] ; [83 58],[71.35714286 39.64285714] ; [90.64285714 50.35714286],0
s7,1,0.055234,3.675,[43 65] ; [38 97],[36. 72.] ; [45. 90.],0
d2,1,0.056881,3.626064,[56 53] ; [55 85],[48.59036145 60.40963855] ; [62.40963855 77.59036145],0
p9,1,0.060328,3.528356,[80 27] ; [87 50],[73.23360656 33.76639344] ; [93.76639344 43.23360656],0
n5,1,0.073685,3.19897,[62 48] ; [95 46],[68.80478088 41.19521912] ; [88.19521912 52.80478088],0
n6,1,0.1058,2.615859,[87 24] ; [97 43],[81.37051793 29.62948207] ; [102.62948207  37.37051793],0
p12,1,0.107824,2.585835,[  8 102] ; [  4 135],[  5.30120482 104.69879518] ; [  6.69879518 132.30120482],0
