Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.004817,7.946867,[ 7 19] ; [12  5],[11.48837209 14.51162791] ; [7.51162791 9.48837209],0
s4,1,0.018005,5.595644,[ 1 25] ; [ 5 12],[ 3.62790698 22.37209302] ; [ 2.37209302 14.62790698],0
b1,1,0.02104,5.323515,[ 9 17] ; [12  5],[12.69767442 13.30232558] ; [8.30232558 8.69767442],0
d3,1,0.044541,4.035941,[20  6] ; [8 9],[16.93023256  9.06976744] ; [11.06976744  5.93023256],0
u3,1,0.049039,3.874024,[2 5] ; [7 2],[3.9375 3.0625] ; [5.0625 3.9375],0
r4,1,0.049838,3.846893,[18  8] ; [16  1],[20.55813953  5.44186047] ; [13.44186047  3.55813953],0
p8,1,0.053092,3.741034,[ 9 17] ; [11  6],[12.09302326 13.90697674] ; [7.90697674 9.09302326],0
r1,1,0.083005,3.005066,[19  7] ; [16  1],[21.1627907  4.8372093] ; [13.8372093  3.1627907],0
p9,1,0.100831,2.692352,[20  6] ; [9 8],[17.53488372  8.46511628] ; [11.46511628  5.53488372],0
s3,1,0.115995,2.470588,[10 15] ; [11  6],[12.5 12.5] ; [8.5 8.5],0
d5,1,0.116732,2.460632,[21  5] ; [10  7],[18.74418605  7.25581395] ; [12.25581395  4.74418605],0
p4,1,0.118082,2.442581,[ 9 17] ; [10  7],[11.48837209 14.51162791] ; [7.51162791 9.48837209],0
r3,1,0.135368,2.229836,[20  6] ; [16  1],[21.76744186  4.23255814] ; [14.23255814  2.76744186],0
a3,1,0.145971,2.113859,[18  8] ; [8 9],[15.72093023 10.27906977] ; [10.27906977  6.72093023],0
s8,1,0.175568,1.83475,[ 7 19] ; [8 9],[ 9.06976744 16.93023256] ; [ 5.93023256 11.06976744],0
n4,1,0.180894,1.790261,[13 13] ; [12  5],[15.11627907 10.88372093] ; [9.88372093 7.11627907],0
p6,1,0.268948,1.222104,[ 4 22] ; [ 5 12],[ 5.44186047 20.55813953] ; [ 3.55813953 13.44186047],0
a6,1,0.279932,1.167421,[18  8] ; [9 8],[16.3255814  9.6744186] ; [10.6744186  6.3255814],0
s7,1,0.304773,1.053192,[ 7 19] ; [6 8],[ 8.45 17.55] ; [4.55 9.45],0
d2,1,0.306944,1.043778,[10 16] ; [ 4 13],[ 8.46511628 17.53488372] ; [ 5.53488372 11.46511628],0
p5,1,0.318981,0.993118,[ 1 25] ; [ 2 15],[ 1.81395349 24.18604651] ; [ 1.18604651 15.81395349],0
p11,1,0.342412,0.90138,[13 13] ; [11  6],[14.51162791 11.48837209] ; [9.48837209 7.51162791],0
d1,1,0.342412,0.90138,[13 13] ; [ 6 11],[11.48837209 14.51162791] ; [7.51162791 9.48837209],0
a5,1,0.481456,0.495564,[19  7] ; [14  3],[19.95348837  6.04651163] ; [13.04651163  3.95348837],0
b4,1,0.483869,0.490131,[18  8] ; [10  7],[16.93023256  9.06976744] ; [11.06976744  5.93023256],0
a2,1,0.532424,0.389764,[ 3 23] ; [ 1 16],[ 2.41860465 23.58139535] ; [ 1.58139535 15.41860465],0
p2,1,0.542672,0.37061,[16 10] ; [12  5],[16.93023256  9.06976744] ; [11.06976744  5.93023256],0
a7,1,0.558967,0.341496,[19  7] ; [11  6],[18.13953488  7.86046512] ; [11.86046512  5.13953488],0
s2,1,0.576347,0.312177,[10 16] ; [8 9],[10.88372093 15.11627907] ; [7.11627907 9.88372093],0
s5,1,0.607706,0.263529,[ 3 22] ; [ 3 14],[ 3.57142857 21.42857143] ; [ 2.42857143 14.57142857],0
d4,1,0.641581,0.21668,[20  6] ; [12  5],[19.34883721  6.65116279] ; [12.65116279  4.34883721],0
b2,1,0.647141,0.209524,[4 7] ; [3 8],[3.5 7.5] ; [3.5 7.5],0
b3,1,0.647141,0.209524,[4 7] ; [3 8],[3.5 7.5] ; [3.5 7.5],0
b5,1,0.663319,0.189516,[14 12] ; [8 9],[13.30232558 12.69767442] ; [8.69767442 8.30232558],0
v4,1,0.737671,0.112185,[22  4] ; [15  2],[22.37209302  3.62790698] ; [14.62790698  2.37209302],0
p12,1,0.756563,0.096099,[ 1 25] ; [ 1 16],[ 1.20930233 24.79069767] ; [ 0.79069767 16.20930233],0
u1,1,0.756563,0.096099,[ 1 25] ; [ 1 16],[ 1.20930233 24.79069767] ; [ 0.79069767 16.20930233],0
n1,1,0.782252,0.076389,[2 6] ; [1 2],[2.18181818 5.81818182] ; [0.81818182 2.18181818],0
a8,1,0.791082,0.070175,[ 1 22] ; [ 1 15],[ 1.17948718 21.82051282] ; [ 0.82051282 15.17948718],0
s1,1,0.793657,0.068416,[ 2 23] ; [ 1 16],[ 1.78571429 23.21428571] ; [ 1.21428571 15.78571429],0
a4,1,0.833596,0.044139,[10 16] ; [ 6 11],[ 9.6744186 16.3255814] ; [ 6.3255814 10.6744186],0
p10,1,0.833596,0.044139,[16 10] ; [11  6],[16.3255814  9.6744186] ; [10.6744186  6.3255814],0
s6,1,0.850371,0.035587,[13 13] ; [8 9],[12.69767442 13.30232558] ; [8.30232558 8.69767442],0
u2,1,0.892795,0.018162,[6 2] ; [7 2],[6.11764706 1.88235294] ; [6.88235294 2.11764706],0
n5,1,0.941395,0.005405,[11 15] ; [ 7 10],[10.88372093 15.11627907] ; [7.11627907 9.88372093],0
v1,1,0.953613,0.003384,[14 12] ; [9 8],[13.90697674 12.09302326] ; [9.09302326 7.90697674],0
v2,1,0.95985,0.002534,[17  8] ; [11  5],[17.07317073  7.92682927] ; [10.92682927  5.07317073],0
p1,1,0.981947,0.000512,[ 3 23] ; [ 2 15],[ 3.02325581 22.97674419] ; [ 1.97674419 15.02325581],0
r2,1,0.981947,0.000512,[23  3] ; [15  2],[22.97674419  3.02325581] ; [15.02325581  1.97674419],0
