Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4.2e-05,16.758204,[33 13] ; [11 29],[23.53488372 22.46511628] ; [20.46511628 19.53488372],1
r3,1,0.001066,10.709441,[44  2] ; [27 12],[38.42352941  7.57647059] ; [32.57647059  6.42352941],0
s8,1,0.003851,8.352845,[23 23] ; [ 8 32],[16.58139535 29.41860465] ; [14.41860465 25.58139535],0
s6,1,0.018342,5.563187,[33  9] ; [21 18],[28. 14.] ; [26. 13.],0
r4,1,0.03866,4.275735,[33 13] ; [20 20],[28.34883721 17.65116279] ; [24.65116279 15.34883721],0
r2,1,0.059973,3.538135,[39  5] ; [29 11],[35.61904762  8.38095238] ; [32.38095238  7.61904762],0
s7,1,0.062506,3.469618,[23 22] ; [11 25],[18.88888889 26.11111111] ; [15.11111111 20.88888889],0
v4,1,0.067552,3.341523,[42  3] ; [32  8],[39.17647059  5.82352941] ; [34.82352941  5.17647059],0
u3,1,0.081754,3.029692,[12  6] ; [5 9],[9.5625 8.4375] ; [7.4375 6.5625],0
a2,1,0.122602,2.383763,[ 7 39] ; [ 2 38],[ 4.81395349 41.18604651] ; [ 4.18604651 35.81395349],0
s5,1,0.124003,2.366024,[16 25] ; [ 9 30],[12.8125 28.1875] ; [12.1875 26.8125],0
p3,1,0.146342,2.109972,[29 16] ; [19 20],[25.71428571 19.28571429] ; [22.28571429 16.71428571],0
p2,1,0.147366,2.099305,[38  8] ; [27 12],[35.17647059 10.82352941] ; [29.82352941  9.17647059],0
n4,1,0.171182,1.872561,[35 11] ; [25 15],[32.09302326 13.90697674] ; [27.90697674 12.09302326],0
a1,1,0.220701,1.499807,[ 4 42] ; [ 1 39],[ 2.6744186 43.3255814] ; [ 2.3255814 37.6744186],0
p12,1,0.231235,1.43325,[ 4 42] ; [ 1 38],[ 2.70588235 43.29411765] ; [ 2.29411765 36.70588235],0
b2,1,0.231549,1.431324,[ 8 21] ; [10 13],[10.03846154 18.96153846] ; [ 7.96153846 15.03846154],0
b3,1,0.231549,1.431324,[ 8 21] ; [10 13],[10.03846154 18.96153846] ; [ 7.96153846 15.03846154],0
p10,1,0.251219,1.316512,[38  7] ; [29 10],[35.89285714  9.10714286] ; [31.10714286  7.89285714],0
n5,1,0.260788,1.264569,[36 10] ; [27 13],[33.69767442 12.30232558] ; [29.30232558 10.69767442],0
d5,1,0.261223,1.262265,[37  9] ; [28 12],[34.76744186 11.23255814] ; [30.23255814  9.76744186],0
d2,1,0.276139,1.185995,[19 27] ; [12 28],[16.58139535 29.41860465] ; [14.41860465 25.58139535],0
v3,1,0.294747,1.09781,[17 27] ; [20 20],[19.38095238 24.61904762] ; [17.61904762 22.38095238],0
n3,1,0.3268,0.961538,[6 6] ; [9 4],[7.2 4.8] ; [7.8 5.2],0
d1,1,0.352821,0.863284,[23 23] ; [16 24],[20.86046512 25.13953488] ; [18.13953488 21.86046512],0
p8,1,0.355305,0.85442,[23 22] ; [16 23],[20.89285714 24.10714286] ; [18.10714286 20.89285714],0
d4,1,0.384971,0.754766,[37  9] ; [29 11],[35.30232558 10.69767442] ; [30.69767442  9.30232558],0
n6,1,0.384971,0.754766,[37  9] ; [29 11],[35.30232558 10.69767442] ; [30.69767442  9.30232558],0
p6,1,0.407033,0.687451,[17 26] ; [12 27],[15.20731707 27.79268293] ; [13.79268293 25.20731707],0
n2,1,0.409454,0.680387,[10  2] ; [9 4],[9.12 2.88] ; [9.88 3.12],0
a5,1,0.434262,0.611398,[28 18] ; [21 19],[26.20930233 19.79069767] ; [22.79069767 17.20930233],0
d3,1,0.448855,0.573543,[29 17] ; [22 18],[27.27906977 18.72093023] ; [23.72093023 16.27906977],0
p7,1,0.486352,0.484586,[27 18] ; [21 19],[25.41176471 19.58823529] ; [22.58823529 17.41176471],0
p11,1,0.524712,0.404621,[35 11] ; [28 12],[33.69767442 12.30232558] ; [29.30232558 10.69767442],0
n1,1,0.561471,0.337163,[6 6] ; [5 8],[5.28 6.72] ; [5.72 7.28],0
p5,1,0.564975,0.331163,[ 6 40] ; [ 7 33],[ 6.95348837 39.04651163] ; [ 6.04651163 33.95348837],0
p9,1,0.564975,0.331163,[40  6] ; [33  7],[39.04651163  6.95348837] ; [33.95348837  6.04651163],0
v2,1,0.575119,0.314192,[29 15] ; [24 16],[27.76190476 16.23809524] ; [25.23809524 14.76190476],0
p1,1,0.591553,0.287925,[ 5 41] ; [ 3 37],[ 4.27906977 41.72093023] ; [ 3.72093023 36.27906977],0
u2,1,0.60524,0.267165,[10  8] ; [6 7],[9.29032258 8.70967742] ; [6.70967742 6.29032258],0
b5,1,0.617586,0.249275,[30 16] ; [24 16],[28.88372093 17.11627907] ; [25.11627907 14.88372093],0
p4,1,0.677217,0.173276,[28 18] ; [22 17],[27.05882353 18.94117647] ; [22.94117647 16.05882353],0
a3,1,0.692652,0.15623,[28 18] ; [26 14],[28.88372093 17.11627907] ; [25.11627907 14.88372093],0
b4,1,0.729896,0.119207,[27 19] ; [22 18],[26.20930233 19.79069767] ; [22.79069767 17.20930233],0
u1,1,0.763571,0.090478,[ 3 43] ; [ 2 38],[ 2.6744186 43.3255814] ; [ 2.3255814 37.6744186],0
s1,1,0.763571,0.090478,[ 3 43] ; [ 2 38],[ 2.6744186 43.3255814] ; [ 2.3255814 37.6744186],0
s4,1,0.806085,0.06026,[ 9 37] ; [ 7 33],[ 8.55813953 37.44186047] ; [ 7.44186047 32.55813953],0
a4,1,0.823276,0.049878,[16 30] ; [13 27],[15.51162791 30.48837209] ; [13.48837209 26.51162791],0
a6,1,0.840571,0.040467,[24 22] ; [20 20],[23.53488372 22.46511628] ; [20.46511628 19.53488372],0
a7,1,0.958522,0.002705,[29 17] ; [25 15],[28.88372093 17.11627907] ; [25.11627907 14.88372093],0
b1,1,0.975908,0.000912,[22 24] ; [19 21],[21.93023256 24.06976744] ; [19.06976744 20.93023256],0
