Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.080225,[104  23] ; [68 91],[76.37762238 50.62237762] ; [95.62237762 63.37762238],1
v1,1,2.3e-05,17.938978,[93 37] ; [76 86],[75.23972603 54.76027397] ; [93.76027397 68.23972603],1
n5,1,0.002352,9.252687,[115  14] ; [121  40],[104.97931034  24.02068966] ; [131.02068966  29.97931034],0
n4,1,0.007556,7.13575,[114  16] ; [122  40],[105.06849315  24.93150685] ; [130.93150685  31.06849315],0
n6,1,0.007644,7.115116,[120   7] ; [137  25],[112.93771626  14.06228374] ; [144.06228374  17.93771626],0
s8,1,0.00797,7.040247,[94 35] ; [95 69],[83.2116041 45.7883959] ; [105.7883959  58.2116041],0
p5,1,0.008787,6.865709,[ 28 102] ; [ 17 146],[ 19.96587031 110.03412969] ; [ 25.03412969 137.96587031],0
p3,1,0.010401,6.564964,[89 40] ; [89 75],[78.36860068 50.63139932] ; [99.63139932 64.36860068],0
p1,1,0.013509,6.101173,[ 18 111] ; [  9 154],[ 11.92808219 117.07191781] ; [ 15.07191781 147.92808219],0
p12,1,0.017131,5.682867,[ 21 109] ; [ 12 152],[ 14.59183673 115.40816327] ; [ 18.40816327 145.59183673],0
s7,1,0.021353,5.297782,[102  26] ; [106  51],[93.41754386 34.58245614] ; [114.58245614  42.41754386],0
s4,1,0.025786,4.970316,[ 23 107] ; [ 46 113],[31.03806228 98.96193772] ; [ 37.96193772 121.03806228],0
p10,1,0.05004,3.840131,[121   9] ; [140  23],[115.80204778  14.19795222] ; [145.19795222  17.80204778],0
p8,1,0.053352,3.732869,[94 36] ; [101  63],[86.2244898 43.7755102] ; [108.7755102  55.2244898],0
d1,1,0.054475,3.698085,[88 42] ; [93 71],[80.03401361 49.96598639] ; [100.96598639  63.03401361],0
b3,1,0.056433,3.639245,[38 41] ; [37 71],[31.68449198 47.31550802] ; [43.31550802 64.68449198],0
b2,1,0.056433,3.639245,[38 41] ; [37 71],[31.68449198 47.31550802] ; [43.31550802 64.68449198],0
a5,1,0.061908,3.485514,[105  25] ; [117  47],[98.16326531 31.83673469] ; [123.83673469  40.16326531],0
s5,1,0.066422,3.369306,[74 52] ; [76 83],[66.31578947 59.68421053] ; [83.68421053 75.31578947],0
s3,1,0.073237,3.208936,[117  12] ; [137  27],[111.82935154  17.17064846] ; [142.17064846  21.82935154],0
p2,1,0.087601,2.917919,[120  10] ; [141  23],[115.40816327  14.59183673] ; [145.59183673  18.40816327],0
a3,1,0.087897,2.912467,[106  23] ; [121  43],[99.94197952 29.05802048] ; [127.05802048  36.94197952],0
a7,1,0.090729,2.861387,[84 45] ; [121  42],[90.56506849 38.43493151] ; [114.43493151  48.56506849],0
d5,1,0.133049,2.256559,[110  18] ; [129  34],[105.12714777  22.87285223] ; [133.87285223  29.12714777],0
b5,1,0.135813,2.224765,[68 62] ; [100  64],[74.28571429 55.71428571] ; [93.71428571 70.28571429],0
d4,1,0.138215,2.197715,[114  14] ; [136  28],[109.5890411  18.4109589] ; [140.4109589  23.5890411],0
a1,1,0.146236,2.111076,[ 14 116] ; [ 10 154],[ 10.6122449 119.3877551] ; [ 13.3877551 150.6122449],0
r4,1,0.14813,2.091405,[122   8] ; [146  18],[118.50340136  11.49659864] ; [149.49659864  14.50340136],0
d2,1,0.154953,2.022802,[69 60] ; [74 90],[62.95904437 66.04095563] ; [80.04095563 83.95904437],0
p11,1,0.175445,1.835787,[111  19] ; [130  34],[106.56462585  23.43537415] ; [134.43537415  29.56462585],0
r1,1,0.200852,1.636171,[111  18] ; [131  32],[106.9109589  22.0890411] ; [135.0890411  27.9109589],0
p4,1,0.219915,1.504924,[98 31] ; [114  50],[93.33788396 35.66211604] ; [118.66211604  45.33788396],0
a4,1,0.230906,1.435275,[67 63] ; [73 91],[61.9047619 68.0952381] ; [78.0952381 85.9047619],0
p9,1,0.257305,1.283201,[118  12] ; [141  22],[114.91467577  15.08532423] ; [144.08532423  18.91467577],0
p6,1,0.262895,1.253448,[66 64] ; [94 70],[70.74829932 59.25170068] ; [89.25170068 74.74829932],0
u4,1,0.263279,1.251431,[  4 126] ; [  2 162],[  2.65306122 127.34693878] ; [  3.34693878 160.65306122],0
n2,1,0.304078,1.056224,[22  3] ; [24  7],[20.53571429  4.46428571] ; [25.46428571  5.53571429],0
b1,1,0.347033,0.884276,[50 80] ; [72 92],[53.94557823 76.05442177] ; [68.05442177 95.94557823],0
d3,1,0.37715,0.779973,[97 32] ; [115  48],[93.65753425 35.34246575] ; [118.34246575  44.65753425],0
u1,1,0.456793,0.553742,[ 30 100] ; [ 32 132],[ 27.41496599 102.58503401] ; [ 34.58503401 129.41496599],0
a8,1,0.530264,0.393886,[ 21 103] ; [ 31 125],[ 23.02857143 100.97142857] ; [ 28.97142857 127.02857143],0
a2,1,0.565994,0.329432,[38 92] ; [ 43 121],[35.81632653 94.18367347] ; [ 45.18367347 118.81632653],0
r2,1,0.636752,0.223015,[125   5] ; [152   8],[124.17241379   5.82758621] ; [152.82758621   7.17241379],0
a6,1,0.650548,0.20521,[85 43] ; [113  51],[86.79452055 41.20547945] ; [111.20547945  52.79452055],0
b4,1,0.669433,0.182266,[73 57] ; [88 76],[71.19047619 58.80952381] ; [89.80952381 74.19047619],0
n3,1,0.677911,0.172487,[18  8] ; [23  8],[18.70175439  7.29824561] ; [22.29824561  8.70175439],0
r3,1,0.685377,0.164136,[127   3] ; [157   5],[126.43835616   3.56164384] ; [157.56164384   4.43835616],0
s6,1,0.70671,0.141586,[110  15] ; [141  22],[108.94097222  16.05902778] ; [142.05902778  20.94097222],0
v4,1,0.743393,0.107167,[125   4] ; [158   4],[125.45360825   3.54639175] ; [157.54639175   4.45360825],0
u3,1,0.770639,0.084995,[14  9] ; [24 18],[13.44615385  9.55384615] ; [24.55384615 17.44615385],0
u2,1,0.87987,0.022842,[13 11] ; [23 18],[13.29230769 10.70769231] ; [22.70769231 18.29230769],0
s1,1,0.941094,0.00546,[  5 125] ; [  6 157],[  4.88054608 125.11945392] ; [  6.11945392 156.88054608],0
n1,1,0.959185,0.002619,[ 9 16] ; [11 19],[ 9.09090909 15.90909091] ; [10.90909091 19.09090909],0
