Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,78.8418,[29 73] ; [87  9],[59.75757576 42.24242424] ; [56.24242424 39.75757576],1
s7,1,0.0,56.36113,[27 70] ; [75 16],[52.62765957 44.37234043] ; [49.37234043 41.62765957],1
s8,1,0.0,47.768432,[26 75] ; [72 24],[50.24365482 50.75634518] ; [47.75634518 48.24365482],1
s6,1,0.0,29.077559,[47 51] ; [79 14],[64.64921466 33.35078534] ; [61.35078534 31.64921466],1
a3,1,0.001344,10.281177,[65 38] ; [80 16],[75.05025126 27.94974874] ; [69.94974874 26.05025126],0
s5,1,0.002533,9.116321,[30 68] ; [48 44],[40.23157895 57.76842105] ; [37.76842105 54.23157895],0
d5,1,0.01159,6.372531,[71 32] ; [80 15],[78.55050505 24.44949495] ; [72.44949495 22.55050505],0
v1,1,0.011644,6.364244,[48 52] ; [62 32],[56.70103093 43.29896907] ; [53.29896907 40.70103093],0
s4,1,0.014297,6.001082,[12 90] ; [24 71],[18.63959391 83.36040609] ; [17.36040609 77.63959391],0
r3,1,0.021669,5.272203,[90 12] ; [93  3],[94.27272727  7.72727273] ; [88.72727273  7.27272727],0
v3,1,0.025235,5.007719,[33 64] ; [47 47],[40.62827225 56.37172775] ; [39.37172775 54.62827225],0
n1,1,0.034926,4.448769,[ 7 19] ; [14 11],[10.70588235 15.29411765] ; [10.29411765 14.70588235],0
p6,1,0.042156,4.128944,[28 72] ; [39 54],[34.71502591 65.28497409] ; [32.28497409 60.71502591],0
n4,1,0.060818,3.514943,[76 26] ; [81 14],[81.2893401 20.7106599] ; [75.7106599 19.2893401],0
n5,1,0.063301,3.448717,[70 31] ; [76 18],[75.62051282 25.37948718] ; [70.37948718 23.62051282],0
u2,1,0.075575,3.157579,[18 19] ; [12  4],[20.94339623 16.05660377] ; [9.05660377 6.94339623],0
d1,1,0.076589,3.135831,[45 58] ; [54 42],[51.24120603 51.75879397] ; [47.75879397 48.24120603],0
u4,1,0.08068,3.051154,[  1 102] ; [ 5 91],[ 3.10552764 99.89447236] ; [ 2.89447236 93.10552764],0
b4,1,0.083529,2.99486,[63 40] ; [47 49],[56.93467337 46.06532663] ; [53.06532663 42.93467337],0
d4,1,0.09376,2.808599,[76 26] ; [80 15],[80.7715736 21.2284264] ; [75.2284264 19.7715736],0
a1,1,0.094505,2.795913,[  3 100] ; [ 8 88],[ 5.69346734 97.30653266] ; [ 5.30653266 90.69346734],0
p3,1,0.101588,2.680442,[45 57] ; [53 42],[50.74111675 51.25888325] ; [47.25888325 47.74111675],0
p10,1,0.102021,2.673665,[72 28] ; [77 17],[76.80412371 23.19587629] ; [72.19587629 21.80412371],0
u3,1,0.106827,2.600546,[17 21] ; [11  5],[19.7037037 18.2962963] ; [8.2962963 7.7037037],0
p12,1,0.115858,2.472443,[ 4 96] ; [ 9 84],[ 6.7357513 93.2642487] ; [ 6.2642487 86.7357513],0
a6,1,0.142762,2.147931,[47 56] ; [34 62],[41.92462312 61.07537688] ; [39.07537688 56.92462312],0
p9,1,0.148876,2.083733,[74 27] ; [77 17],[78.21025641 22.78974359] ; [72.78974359 21.21025641],0
a2,1,0.155437,2.018063,[ 6 97] ; [11 85],[ 8.79899497 94.20100503] ; [ 8.20100503 87.79899497],0
b5,1,0.162948,1.946654,[52 51] ; [39 57],[47.10050251 55.89949749] ; [43.89949749 52.10050251],0
p7,1,0.183245,1.771105,[59 40] ; [64 29],[63.421875 35.578125] ; [59.578125 33.421875],0
r4,1,0.184441,1.761473,[91 12] ; [90  6],[93.68341709  9.31658291] ; [87.31658291  8.68341709],0
n6,1,0.196918,1.665085,[78 24] ; [78 15],[81.6 20.4] ; [74.4 18.6],0
v4,1,0.214505,1.540756,[91 10] ; [91  5],[93.30964467  7.69035533] ; [88.69035533  7.30964467],0
a4,1,0.214949,1.537776,[41 61] ; [47 49],[45.33333333 56.66666667] ; [42.66666667 53.33333333],0
p4,1,0.216591,1.526815,[48 52] ; [54 41],[52.30769231 47.69230769] ; [49.69230769 45.30769231],0
a8,1,0.232543,1.425239,[ 9 87] ; [14 79],[11.68253968 84.31746032] ; [11.31746032 81.68253968],0
d3,1,0.242929,1.363515,[43 60] ; [48 48],[47.10050251 55.89949749] ; [43.89949749 52.10050251],0
v2,1,0.246114,1.34523,[46 53] ; [51 42],[50.015625 48.984375] ; [46.984375 46.015625],0
r2,1,0.263128,1.252222,[92  8] ; [92  4],[93.87755102  6.12244898] ; [90.12244898  5.87755102],0
p8,1,0.290265,1.118392,[45 56] ; [49 45],[48.68717949 52.31282051] ; [45.31282051 48.68717949],0
u1,1,0.320985,0.98493,[ 5 98] ; [ 8 88],[ 6.72864322 96.27135678] ; [ 6.27135678 89.72864322],0
d2,1,0.36286,0.827969,[47 56] ; [50 46],[50.20603015 52.79396985] ; [46.79396985 49.20603015],0
b2,1,0.375508,0.785356,[28 34] ; [36 32],[30.52307692 31.47692308] ; [33.47692308 34.52307692],0
b3,1,0.375508,0.785356,[28 34] ; [36 32],[30.52307692 31.47692308] ; [33.47692308 34.52307692],0
n3,1,0.412589,0.671329,[16  6] ; [16 10],[14.66666667  7.33333333] ; [17.33333333  8.66666667],0
a5,1,0.433219,0.614178,[71 32] ; [71 25],[73.49748744 29.50251256] ; [68.50251256 27.49748744],0
p5,1,0.514092,0.425729,[11 90] ; [13 80],[12.49484536 88.50515464] ; [11.50515464 81.49484536],0
p11,1,0.547812,0.361252,[79 24] ; [77 19],[80.74371859 22.25628141] ; [75.25628141 20.74371859],0
p1,1,0.639028,0.220015,[ 7 95] ; [ 5 90],[ 6.21319797 95.78680203] ; [ 5.78680203 89.21319797],0
s1,1,0.678109,0.172262,[ 5 96] ; [ 6 89],[ 5.66836735 95.33163265] ; [ 5.33163265 89.66836735],0
n2,1,0.82823,0.047077,[18  8] ; [18  7],[18.35294118  7.64705882] ; [17.64705882  7.35294118],0
b1,1,0.852732,0.03446,[48 55] ; [46 50],[48.65326633 54.34673367] ; [45.34673367 50.65326633],0
p2,1,0.953066,0.003464,[77 24] ; [72 22],[77.17435897 23.82564103] ; [71.82564103 22.17435897],0
