Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,111.375449,[204 143] ; [ 40 212],[141.34891486 205.65108514] ; [102.65108514 149.34891486],1
v1,1,0.0,54.395793,[238 108] ; [ 96 154],[193.89932886 152.10067114] ; [140.10067114 109.89932886],1
d1,1,0.00021,13.736681,[234 122] ; [129 125],[211.84918033 144.15081967] ; [151.15081967 102.84918033],1
s4,1,0.000536,11.986176,[ 40 314] ; [ 54 195],[ 55.1840796 298.8159204] ; [ 38.8159204 210.1840796],1
a3,1,0.000774,11.303655,[277  78] ; [167  87],[258.81773399  96.18226601] ; [185.18226601  68.81773399],1
r1,1,0.001094,10.661378,[301  53] ; [189  65],[285.29605263  68.70394737] ; [204.70394737  49.29605263],0
d4,1,0.004135,8.223355,[309  46] ; [198  55],[296.02796053  58.97203947] ; [210.97203947  42.02796053],0
r3,1,0.005,7.879455,[347   6] ; [238  15],[340.76732673  12.23267327] ; [244.23267327   8.76732673],0
p3,1,0.00829,6.969644,[206 150] ; [119 134],[189.98357964 166.01642036] ; [135.01642036 117.98357964],0
u1,1,0.008513,6.922174,[ 74 282] ; [ 32 222],[ 61.86229508 294.13770492] ; [ 44.13770492 209.86229508],0
a7,1,0.009846,6.662596,[273  81] ; [172  82],[259.09539474  94.90460526] ; [185.90460526  68.09539474],0
d3,1,0.01071,6.512826,[264  92] ; [164  90],[249.78360656 106.21639344] ; [178.21639344  75.78360656],0
d5,1,0.013245,6.136114,[306  50] ; [198  55],[294.62068966  61.37931034] ; [209.37931034  43.62068966],0
p9,1,0.01382,6.061023,[325  26] ; [218  34],[316.07462687  34.92537313] ; [226.92537313  25.07462687],0
d2,1,0.01705,5.691212,[181 173] ; [105 149],[166.51973684 187.48026316] ; [119.48026316 134.51973684],0
a5,1,0.017747,5.620905,[282  74] ; [180  74],[269.62622951  86.37377049] ; [192.37377049  61.62622951],0
s7,1,0.038392,4.287589,[184 157] ; [110 133],[171.66780822 169.33219178] ; [122.33219178 120.66780822],0
s8,1,0.047408,3.930835,[171 182] ; [102 151],[159.02475248 193.97524752] ; [113.97524752 139.02475248],0
p12,1,0.052963,3.74508,[ 37 317] ; [ 15 236],[ 30.42644628 323.57355372] ; [ 21.57355372 229.42644628],0
u4,1,0.061247,3.503299,[  8 348] ; [  1 253],[  5.25245902 350.74754098] ; [  3.74754098 250.25245902],0
n5,1,0.071525,3.24768,[282  70] ; [187  66],[272.87272727  79.12727273] ; [196.12727273  56.87272727],0
p4,1,0.07179,3.241619,[241 113] ; [155  99],[230.56578947 123.43421053] ; [165.43421053  88.56578947],0
n4,1,0.090965,2.857209,[291  64] ; [194  60],[282.71756979  72.28243021] ; [202.28243021  51.71756979],0
n6,1,0.093736,2.80901,[315  38] ; [215  39],[308.22075783  44.77924217] ; [221.77924217  32.22075783],0
n3,1,0.095703,2.775723,[51 11] ; [38 17],[47.16239316 14.83760684] ; [41.83760684 13.16239316],0
a6,1,0.098112,2.735974,[253 102] ; [165  89],[243.66174056 111.33825944] ; [174.33825944  79.66174056],0
r4,1,0.101461,2.682432,[328  28] ; [224  30],[322.15081967  33.84918033] ; [229.84918033  24.15081967],0
p7,1,0.116919,2.458109,[257  92] ; [168  80],[248.45058626 100.54941374] ; [176.54941374  71.45058626],0
a2,1,0.122897,2.380005,[ 89 267] ; [ 50 204],[ 81.12131148 274.87868852] ; [ 57.87868852 196.12131148],0
b1,1,0.153265,2.039448,[112 244] ; [ 94 160],[120.22295082 235.77704918] ; [ 85.77704918 168.22295082],0
p5,1,0.210583,1.567411,[ 50 306] ; [ 27 227],[ 44.93770492 311.06229508] ; [ 32.06229508 221.93770492],0
r2,1,0.230583,1.437261,[331  18] ; [233  19],[327.51414309  21.48585691] ; [236.48585691  15.51414309],0
p8,1,0.235419,1.407818,[221 127] ; [148 104],[214.02 133.98] ; [154.98  97.02],0
s1,1,0.237746,1.393911,[  6 344] ; [  8 243],[  8.1530782 341.8469218] ; [  5.8469218 245.1530782],0
p10,1,0.238718,1.388149,[313  39] ; [216  36],[308.29139073  43.70860927] ; [220.70860927  31.29139073],0
b4,1,0.256117,1.289627,[214 142] ; [141 113],[207.18032787 148.81967213] ; [147.81967213 106.18032787],0
