Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000151,14.357705,[43 25] ; [40  2],[51.30909091 16.69090909] ; [31.69090909 10.30909091],1
a3,1,0.000738,11.390931,[35 33] ; [35  7],[43.27272727 24.72727273] ; [26.72727273 15.27272727],1
s8,1,0.000947,10.927658,[21 47] ; [27 16],[29.40540541 38.59459459] ; [18.59459459 24.40540541],1
s7,1,0.002255,9.329826,[28 34] ; [29  9],[35.34 26.66] ; [21.66 16.34],0
s2,1,0.003831,8.362325,[41 27] ; [37  6],[47.78378378 20.21621622] ; [30.21621622 12.78378378],0
p10,1,0.005152,7.825145,[29 37] ; [30 12],[36.05555556 29.94444444] ; [22.94444444 19.05555556],0
v1,1,0.009915,6.650033,[23 44] ; [25 17],[29.50458716 37.49541284] ; [18.49541284 23.50458716],0
d5,1,0.011977,6.314214,[43 24] ; [37  6],[48.72727273 18.27272727] ; [31.27272727 11.72727273],0
p9,1,0.011994,6.311688,[38 28] ; [34  8],[44. 22.] ; [28. 14.],0
s4,1,0.023386,5.139584,[11 57] ; [15 28],[15.92792793 52.07207207] ; [10.07207207 32.92792793],0
s1,1,0.034344,4.477474,[10 57] ; [ 1 41],[ 6.76146789 60.23853211] ; [ 4.23853211 37.76146789],0
a5,1,0.048701,3.885638,[38 30] ; [32 11],[42.88288288 25.11711712] ; [27.11711712 15.88288288],0
n6,1,0.057551,3.606586,[43 25] ; [33  8],[47.41284404 20.58715596] ; [28.58715596 12.41284404],0
p6,1,0.059668,3.546583,[15 51] ; [17 26],[19.37614679 46.62385321] ; [12.62385321 30.37614679],0
u3,1,0.066401,3.369816,[19 12] ; [2 6],[16.69230769 14.30769231] ; [4.30769231 3.69230769],0
d2,1,0.074464,3.181766,[32 35] ; [28 15],[36.54545455 30.45454545] ; [23.45454545 19.54545455],0
r4,1,0.082168,3.021495,[53 15] ; [39  4],[56.36036036 11.63963964] ; [35.63963964  7.36036036],0
d1,1,0.105643,2.618219,[32 36] ; [27 16],[36.14414414 31.85585586] ; [22.85585586 20.14414414],0
a4,1,0.115179,2.481688,[23 45] ; [21 22],[26.95495495 41.04504505] ; [17.04504505 25.95495495],0
b1,1,0.1419,2.157229,[33 35] ; [27 16],[36.75675676 31.24324324] ; [23.24324324 19.75675676],0
a8,1,0.145732,2.116367,[ 7 57] ; [ 8 29],[ 9.5049505 54.4950495] ; [ 5.4950495 31.5049505],0
p7,1,0.164127,1.935786,[33 34] ; [27 16],[36.54545455 30.45454545] ; [23.45454545 19.54545455],0
p4,1,0.168343,1.89764,[32 36] ; [26 17],[35.53153153 32.46846847] ; [22.46846847 20.53153153],0
n5,1,0.181817,1.782713,[40 28] ; [30 12],[43.27272727 24.72727273] ; [26.72727273 15.27272727],0
v2,1,0.182951,1.773484,[25 37] ; [23 20],[28.34285714 33.65714286] ; [19.65714286 23.34285714],0
b4,1,0.205983,1.599439,[36 32] ; [28 15],[39.20720721 28.79279279] ; [24.79279279 18.20720721],0
v4,1,0.207636,1.587835,[57 10] ; [40  3],[59.08181818  7.91818182] ; [37.91818182  5.08181818],0
p2,1,0.235361,1.408167,[45 23] ; [33 10],[47.78378378 20.21621622] ; [30.21621622 12.78378378],0
n4,1,0.255599,1.292437,[39 29] ; [28 13],[41.79816514 26.20183486] ; [25.20183486 15.79816514],0
