Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.9e-05,18.28806,[31 59] ; [30 10],[42.23076923 47.76923077] ; [18.76923077 21.23076923],1
a3,1,0.009534,6.719875,[58 35] ; [34  6],[64.33082707 28.66917293] ; [27.66917293 12.33082707],0
s7,1,0.019945,5.416667,[48 42] ; [30 10],[54. 36.] ; [24. 16.],0
r4,1,0.035829,4.405236,[79 14] ; [39  1],[82.5112782 10.4887218] ; [35.4887218  4.5112782],0
s5,1,0.054504,3.697192,[40 45] ; [25 13],[44.91869919 40.08130081] ; [20.08130081 17.91869919],0
d4,1,0.088327,2.90461,[69 24] ; [35  5],[72.72180451 20.27819549] ; [31.27819549  8.72180451],0
s8,1,0.116512,2.463588,[42 51] ; [24 16],[46.15037594 46.84962406] ; [19.84962406 20.15037594],0
p7,1,0.128262,2.313418,[55 36] ; [29 10],[58.8 32.2] ; [25.2 13.8],0
a1,1,0.136919,2.212253,[ 2 91] ; [ 3 37],[ 3.4962406 89.5037594] ; [ 1.5037594 38.4962406],0
r3,1,0.146175,2.111718,[83  9] ; [39  1],[85.03030303  6.96969697] ; [36.96969697  3.03030303],0
d1,1,0.173921,1.848814,[51 42] ; [27 13],[54.54135338 38.45864662] ; [23.45864662 16.54135338],0
a8,1,0.246083,1.345403,[ 3 85] ; [ 3 33],[ 4.25806452 83.74193548] ; [ 1.74193548 34.25806452],0
d3,1,0.263501,1.250268,[65 27] ; [32  8],[67.60606061 24.39393939] ; [29.39393939 10.60606061],0
s1,1,0.263507,1.250236,[ 7 86] ; [ 1 39],[ 5.59398496 87.40601504] ; [ 2.40601504 37.59398496],0
v1,1,0.297686,1.084531,[42 51] ; [22 18],[44.7518797 48.2481203] ; [19.2481203 20.7518797],0
u1,1,0.298517,1.080806,[16 77] ; [10 30],[18.18045113 74.81954887] ; [ 7.81954887 32.18045113],0
d5,1,0.305636,1.049441,[71 21] ; [34  6],[73.18181818 18.81818182] ; [31.81818182  8.18181818],0
n3,1,0.319577,0.990676,[18  4] ; [8 4],[16.82352941  5.17647059] ; [9.17647059 2.82352941],0
p12,1,0.330288,0.947767,[ 5 88] ; [ 4 36],[ 6.29323308 86.70676692] ; [ 2.70676692 37.29323308],0
p3,1,0.334973,0.929578,[45 48] ; [23 17],[47.54887218 45.45112782] ; [20.45112782 19.54887218],0
n1,1,0.338574,0.915825,[ 7 15] ; [ 2 10],[ 5.82352941 16.17647059] ; [3.17647059 8.82352941],0
p5,1,0.358619,0.842724,[ 7 86] ; [ 5 35],[ 8.39097744 84.60902256] ; [ 3.60902256 36.39097744],0
n5,1,0.363635,0.825302,[72 21] ; [28 12],[69.92481203 23.07518797] ; [30.07518797  9.92481203],0
s6,1,0.372001,0.796971,[75 15] ; [34  4],[76.640625 13.359375] ; [32.359375  5.640625],0
b3,1,0.372148,0.796478,[ 9 41] ; [ 6 16],[10.41666667 39.58333333] ; [ 4.58333333 17.41666667],0
b2,1,0.372148,0.796478,[ 9 41] ; [ 6 16],[10.41666667 39.58333333] ; [ 4.58333333 17.41666667],0
b1,1,0.398309,0.713426,[35 58] ; [12 28],[32.86466165 60.13533835] ; [14.13533835 25.86466165],0
b5,1,0.443632,0.58687,[60 33] ; [23 17],[58.03759398 34.96240602] ; [24.96240602 15.03759398],0
s3,1,0.450402,0.569641,[63 30] ; [29 10],[64.81818182 28.18181818] ; [27.18181818 11.81818182],0
u2,1,0.4603,0.545165,[12 23] ; [3 3],[12.80487805 22.19512195] ; [2.19512195 3.80487805],0
p9,1,0.463692,0.536967,[79 14] ; [35  4],[80.31818182 12.68181818] ; [33.68181818  5.31818182],0
a2,1,0.463974,0.53629,[18 75] ; [10 30],[19.57894737 73.42105263] ; [ 8.42105263 31.57894737],0
r1,1,0.472504,0.516113,[69 24] ; [32  8],[70.62406015 22.37593985] ; [30.37593985  9.62406015],0
p10,1,0.495051,0.46553,[77 16] ; [35  5],[78.31578947 14.68421053] ; [33.68421053  6.31578947],0
p11,1,0.512213,0.429543,[67 26] ; [31  9],[68.52631579 24.47368421] ; [29.47368421 10.52631579],0
u3,1,0.550836,0.355821,[22 13] ; [3 3],[21.34146341 13.65853659] ; [3.65853659 2.34146341],0
d2,1,0.583068,0.301301,[44 49] ; [21 19],[45.45112782 47.54887218] ; [19.54887218 20.45112782],0
p8,1,0.614353,0.253884,[48 45] ; [22 17],[49.31818182 43.68181818] ; [20.68181818 18.31818182],0
b4,1,0.632885,0.228169,[54 39] ; [25 15],[55.2406015 37.7593985] ; [23.7593985 16.2406015],0
p2,1,0.643645,0.214007,[71 22] ; [32  8],[72.02255639 20.97744361] ; [30.97744361  9.02255639],0
p1,1,0.687732,0.161552,[ 9 84] ; [ 3 37],[ 8.39097744 84.60902256] ; [ 3.60902256 36.39097744],0
p4,1,0.707141,0.14115,[59 34] ; [24 16],[58.03759398 34.96240602] ; [24.96240602 15.03759398],0
s2,1,0.798572,0.065125,[64 28] ; [28 11],[64.61068702 27.38931298] ; [27.38931298 11.61068702],0
a6,1,0.804409,0.061328,[56 37] ; [25 15],[56.63909774 36.36090226] ; [24.36090226 15.63909774],0
