Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,31.746545,[20 49] ; [36  7],[34.5 34.5] ; [21.5 21.5],1
s6,1,2.3e-05,17.949617,[25 45] ; [33 10],[35.92920354 34.07079646] ; [22.07079646 20.92920354],1
r3,1,0.007178,7.227996,[56 14] ; [42  1],[60.7079646  9.2920354] ; [37.2920354  5.7079646],0
s8,1,0.01044,6.558237,[15 55] ; [19 24],[21.0619469 48.9380531] ; [12.9380531 30.0619469],0
r2,1,0.011301,6.417437,[56 13] ; [41  1],[60.2972973  8.7027027] ; [36.7027027  5.2972973],0
s7,1,0.012707,6.20951,[15 48] ; [19 21],[20.7961165 42.2038835] ; [13.2038835 26.7961165],0
s5,1,0.015226,5.890092,[ 8 60] ; [12 27],[12.71028037 55.28971963] ; [ 7.28971963 31.71028037],0
r4,1,0.016554,5.743045,[48 22] ; [38  5],[53.27433628 16.72566372] ; [32.72566372 10.27433628],0
v4,1,0.026203,4.942584,[53 16] ; [40  3],[57.29464286 11.70535714] ; [35.70535714  7.29464286],0
a4,1,0.03447,4.471236,[42 28] ; [17 26],[36.54867257 33.45132743] ; [22.45132743 20.54867257],0
p10,1,0.035019,4.444233,[33 35] ; [29 13],[38.32727273 29.67272727] ; [23.67272727 18.32727273],0
p9,1,0.036324,4.381834,[39 30] ; [32 10],[44.13513514 24.86486486] ; [26.86486486 15.13513514],0
n3,1,0.048001,3.909963,[13 11] ; [12  2],[15.78947368  8.21052632] ; [9.21052632 4.78947368],0
d4,1,0.057082,3.620202,[51 19] ; [37  5],[55. 15.] ; [33.  9.],0
a3,1,0.082245,3.019962,[59 10] ; [31 12],[55.44642857 13.55357143] ; [34.55357143  8.44642857],0
s4,1,0.12589,2.342474,[ 5 65] ; [ 7 36],[ 7.43362832 62.56637168] ; [ 4.56637168 38.43362832],0
p12,1,0.126774,2.331564,[ 1 66] ; [ 3 39],[ 2.4587156 64.5412844] ; [ 1.5412844 40.4587156],0
d2,1,0.14298,2.145594,[40 30] ; [18 24],[36.25 33.75] ; [21.75 20.25],0
u3,1,0.169686,1.885714,[6 5] ; [9 2],[7.5 3.5] ; [7.5 3.5],0
p3,1,0.171555,1.869305,[25 43] ; [21 21],[28.43636364 39.56363636] ; [17.56363636 24.43636364],0
v3,1,0.217812,1.51873,[19 46] ; [16 23],[21.875 43.125] ; [13.125 25.875],0
n4,1,0.220744,1.499531,[44 26] ; [22 21],[40.88495575 29.11504425] ; [25.11504425 17.88495575],0
n2,1,0.272629,1.203469,[16 10] ; [11  3],[17.55  8.45] ; [9.45 4.55],0
d1,1,0.278508,1.174356,[35 35] ; [26 17],[37.78761062 32.21238938] ; [23.21238938 19.78761062],0
p1,1,0.298268,1.081922,[ 7 62] ; [ 2 41],[ 5.54464286 63.45535714] ; [ 3.45535714 39.54464286],0
p6,1,0.305891,1.048333,[ 9 56] ; [ 9 33],[10.93457944 54.06542056] ; [ 7.06542056 34.93457944],0
v2,1,0.354729,0.856468,[33 35] ; [22 16],[35.28301887 32.71698113] ; [19.71698113 18.28301887],0
p4,1,0.361979,0.831015,[30 39] ; [22 20],[32.32432432 36.67567568] ; [19.67567568 22.32432432],0
p8,1,0.405151,0.692986,[26 41] ; [13 29],[23.97247706 43.02752294] ; [15.02752294 26.97247706],0
a1,1,0.430196,0.622296,[ 6 64] ; [ 2 41],[ 4.95575221 65.04424779] ; [ 3.04424779 39.95575221],0
p11,1,0.458697,0.549072,[39 31] ; [27 16],[40.88495575 29.11504425] ; [25.11504425 17.88495575],0
a8,1,0.509758,0.434563,[ 7 57] ; [ 6 33],[ 8.0776699 55.9223301] ; [ 4.9223301 34.0776699],0
v1,1,0.536799,0.381504,[29 41] ; [19 21],[30.54545455 39.45454545] ; [17.45454545 22.54545455],0
a7,1,0.538773,0.377819,[51 19] ; [29 14],[49.55752212 20.44247788] ; [30.44247788 12.55752212],0
n1,1,0.543512,0.36907,[ 9 16] ; [6 7],[ 9.86842105 15.13157895] ; [5.13157895 7.86842105],0
u2,1,0.55409,0.350041,[7 4] ; [9 3],[7.65217391 3.34782609] ; [8.34782609 3.65217391],0
d5,1,0.573729,0.316484,[58 12] ; [33  9],[56.875 13.125] ; [34.125  7.875],0
u1,1,0.594611,0.283201,[ 6 64] ; [ 5 38],[ 6.81415929 63.18584071] ; [ 4.18584071 38.81415929],0
d3,1,0.606347,0.265529,[45 25] ; [29 13],[46.25 23.75] ; [27.75 14.25],0
b5,1,0.619868,0.246053,[39 31] ; [26 17],[40.26548673 29.73451327] ; [24.73451327 18.26548673],0
a2,1,0.646014,0.210963,[19 51] ; [10 33],[17.96460177 52.03539823] ; [11.03539823 31.96460177],0
a6,1,0.665706,0.186667,[51 19] ; [29 13],[50. 20.] ; [30. 12.],0
p7,1,0.711234,0.137047,[34 34] ; [19 22],[33.06422018 34.93577982] ; [19.93577982 21.06422018],0
p2,1,0.714742,0.133587,[43 25] ; [28 14],[43.89090909 24.10909091] ; [27.10909091 14.89090909],0
