Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7.1e-05,15.777277,[8 2] ; [10 44],[2.8125 7.1875] ; [15.1875 38.8125],1
p6,1,0.001499,10.080169,[6 4] ; [ 8 46],[2.1875 7.8125] ; [11.8125 42.1875],0
p4,1,0.004061,8.25636,[6 2] ; [13 40],[2.49180328 5.50819672] ; [16.50819672 36.49180328],0
p12,1,0.004201,8.194709,[4 6] ; [ 4 50],[1.25 8.75] ; [ 6.75 47.25],0
p8,1,0.01466,5.956844,[6 4] ; [12 42],[2.8125 7.1875] ; [15.1875 38.8125],0
p7,1,0.031184,4.642823,[6 4] ; [13 38],[3.1147541 6.8852459] ; [15.8852459 35.1147541],0
a8,1,0.075442,3.160453,[2 6] ; [ 3 47],[0.68965517 7.31034483] ; [ 4.31034483 45.68965517],0
p3,1,0.097431,2.747093,[5 4] ; [15 39],[2.85714286 6.14285714] ; [17.14285714 36.85714286],0
p11,1,0.121942,2.3922,[8 2] ; [29 25],[5.78125 4.21875] ; [31.21875 22.78125],0
v1,1,0.122342,2.387084,[7 3] ; [23 30],[4.76190476 5.23809524] ; [25.23809524 27.76190476],0
n5,1,0.137948,2.200702,[9 1] ; [36 18],[7.03125 2.96875] ; [37.96875 16.03125],0
n4,1,0.196704,1.666676,[9 1] ; [38 16],[7.34375 2.65625] ; [39.65625 14.34375],0
d4,1,0.254891,1.296296,[5 4] ; [40 14],[6.42857143 2.57142857] ; [38.57142857 15.42857143],0
r1,1,0.274805,1.192603,[9 1] ; [40 14],[7.65625 2.34375] ; [41.34375 12.65625],0
b5,1,0.289611,1.12143,[7 3] ; [28 26],[5.46875 4.53125] ; [29.53125 24.46875],0
s1,1,0.317495,0.999239,[2 8] ; [ 5 49],[1.09375 8.90625] ; [ 5.90625 48.09375],0
p1,1,0.317495,0.999239,[2 8] ; [ 5 49],[1.09375 8.90625] ; [ 5.90625 48.09375],0
s3,1,0.347082,0.884096,[5 4] ; [21 33],[3.71428571 5.28571429] ; [22.28571429 31.71428571],0
d3,1,0.347082,0.884096,[4 5] ; [33 21],[5.28571429 3.71428571] ; [31.71428571 22.28571429],0
u2,1,0.372374,0.795726,[2 2] ; [11  4],[2.73684211 1.26315789] ; [10.26315789  4.73684211],0
a6,1,0.38806,0.745011,[7 2] ; [34 20],[5.85714286 3.14285714] ; [35.14285714 18.85714286],0
a5,1,0.403395,0.698182,[8 2] ; [36 18],[6.875 3.125] ; [37.125 16.875],0
v2,1,0.423492,0.640604,[5 5] ; [33 19],[6.12903226 3.87096774] ; [31.87096774 20.12903226],0
a3,1,0.437124,0.603821,[6 4] ; [39 15],[7.03125 2.96875] ; [37.96875 16.03125],0
a2,1,0.44025,0.595632,[1 9] ; [11 43],[1.875 8.125] ; [10.125 43.875],0
d5,1,0.445009,0.583333,[5 4] ; [37 17],[6. 3.] ; [36. 18.],0
b2,1,0.478105,0.503182,[4 4] ; [12 21],[3.12195122 4.87804878] ; [12.87804878 20.12195122],0
b3,1,0.478105,0.503182,[4 4] ; [12 21],[3.12195122 4.87804878] ; [12.87804878 20.12195122],0
p9,1,0.495024,0.465587,[7 3] ; [31 22],[6.03174603 3.96825397] ; [31.96825397 21.03174603],0
b1,1,0.511083,0.431849,[5 5] ; [21 33],[4.0625 5.9375] ; [21.9375 32.0625],0
r3,1,0.511909,0.430163,[9 1] ; [44 10],[8.28125 1.71875] ; [44.71875  9.28125],0
b4,1,0.522519,0.408919,[7 3] ; [32 22],[6.09375 3.90625] ; [32.90625 21.09375],0
p10,1,0.601414,0.272869,[6 3] ; [31 23],[5.28571429 3.71428571] ; [31.71428571 22.28571429],0
d1,1,0.635292,0.224953,[4 6] ; [26 28],[4.6875 5.3125] ; [25.3125 28.6875],0
u1,1,0.678277,0.172071,[2 8] ; [ 8 46],[1.5625 8.4375] ; [ 8.4375 45.5625],0
s7,1,0.716862,0.131519,[5 4] ; [24 25],[4.5 4.5] ; [24.5 24.5],0
s2,1,0.745805,0.10509,[5 5] ; [24 30],[4.53125 5.46875] ; [24.46875 29.53125],0
u3,1,0.750042,0.101496,[3 1] ; [10  5],[2.73684211 1.26315789] ; [10.26315789  4.73684211],0
a4,1,0.751157,0.100561,[3 7] ; [19 35],[3.4375 6.5625] ; [18.5625 35.4375],0
s8,1,0.752462,0.099474,[4 5] ; [21 33],[3.57142857 5.42857143] ; [21.42857143 32.57142857],0
d2,1,0.757591,0.095262,[4 5] ; [27 27],[4.42857143 4.57142857] ; [26.57142857 27.42857143],0
s4,1,0.768779,0.08642,[1 8] ; [ 8 46],[1.28571429 7.71428571] ; [ 7.71428571 46.28571429],0
r2,1,0.792401,0.069271,[9 1] ; [49  4],[9.20634921 0.79365079] ; [48.79365079  4.20634921],0
a1,1,0.794679,0.067725,[1 9] ; [ 7 47],[1.25 8.75] ; [ 6.75 47.25],0
a7,1,0.836622,0.042525,[7 3] ; [36 18],[6.71875 3.28125] ; [36.28125 17.71875],0
