Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000153,14.330024,[39 21] ; [120 191],[25.71428571 34.28571429] ; [133.28571429 177.71428571],1
s5,1,0.002569,9.091007,[25 32] ; [ 74 229],[15.675 41.325] ; [ 83.325 219.675],0
b2,1,0.002905,8.866147,[ 3 27] ; [ 68 112],[10.14285714 19.85714286] ; [ 60.85714286 119.14285714],0
b3,1,0.002905,8.866147,[ 3 27] ; [ 68 112],[10.14285714 19.85714286] ; [ 60.85714286 119.14285714],0
s3,1,0.003456,8.549423,[42 19] ; [149 159],[31.57452575 29.42547425] ; [159.42547425 148.57452575],0
n4,1,0.003942,8.31035,[34 29] ; [225  86],[43.62834225 19.37165775] ; [215.37165775  95.62834225],0
d3,1,0.017853,5.610521,[33 29] ; [115 195],[24.66666667 37.33333333] ; [123.33333333 186.66666667],0
s6,1,0.034264,4.481473,[43 16] ; [178 128],[35.72328767 23.27671233] ; [185.27671233 120.72328767],0
p5,1,0.053936,3.714673,[ 2 61] ; [ 34 273],[ 6.12972973 56.87027027] ; [ 29.87027027 277.12972973],0
a8,1,0.056166,3.64712,[ 3 54] ; [ 43 252],[ 7.44886364 49.55113636] ; [ 38.55113636 256.44886364],0
s7,1,0.057614,3.604777,[32 30] ; [113 180],[25.32394366 36.67605634] ; [119.67605634 173.32394366],0
v3,1,0.081597,3.032809,[15 46] ; [110 194],[20.89041096 40.10958904] ; [104.10958904 199.89041096],0
v2,1,0.097918,2.739133,[23 38] ; [146 150],[28.8767507 32.1232493] ; [140.1232493 155.8767507],0
n2,1,0.129262,2.301345,[16  1] ; [61 17],[13.77894737  3.22105263] ; [63.22105263 14.77894737],0
a5,1,0.176002,1.831065,[30 33] ; [177 134],[34.86898396 28.13101604] ; [172.13101604 138.86898396],0
a3,1,0.186578,1.744433,[31 32] ; [180 129],[35.73387097 27.26612903] ; [175.26612903 133.73387097],0
p4,1,0.191359,1.707122,[25 38] ; [150 158],[29.71698113 33.28301887] ; [145.28301887 162.71698113],0
a2,1,0.223149,1.484007,[ 2 61] ; [ 23 289],[ 4.2 58.8] ; [ 20.8 291.2],0
s1,1,0.25767,1.281234,[ 1 60] ; [ 15 293],[ 2.64498645 58.35501355] ; [ 13.35501355 294.64498645],0
a1,1,0.283996,1.147868,[ 1 62] ; [ 14 298],[ 2.52 60.48] ; [ 12.48 299.52],0
u2,1,0.32259,0.978416,[13 19] ; [65 64],[15.50310559 16.49689441] ; [62.49689441 66.50310559],0
p3,1,0.32482,0.96944,[23 40] ; [134 176],[26.51742627 36.48257373] ; [130.48257373 179.51742627],0
n1,1,0.33373,0.934369,[ 5 12] ; [32 44],[ 6.76344086 10.23655914] ; [30.23655914 45.76344086],0
u1,1,0.345689,0.889221,[ 3 60] ; [  8 304],[ 1.848 61.152] ; [  9.152 302.848],0
v1,1,0.3669,0.814136,[27 35] ; [151 152],[30.23561644 31.76438356] ; [147.76438356 155.23561644],0
p8,1,0.39427,0.725733,[25 37] ; [141 164],[28.04359673 33.95640327] ; [137.95640327 167.04359673],0
d4,1,0.421673,0.645649,[33 30] ; [180 131],[35.87967914 27.12032086] ; [177.12032086 133.87967914],0
p1,1,0.432086,0.61721,[ 4 59] ; [ 29 278],[ 5.61891892 57.38108108] ; [ 27.38108108 279.61891892],0
p6,1,0.432175,0.616972,[16 46] ; [ 94 211],[18.58310627 43.41689373] ; [ 91.41689373 213.58310627],0
b1,1,0.445601,0.581817,[22 41] ; [125 187],[24.696 38.304] ; [122.304 189.696],0
b4,1,0.449133,0.57284,[38 25] ; [172 140],[35.28 27.72] ; [174.72 137.28],0
n3,1,0.453926,0.560829,[14  3] ; [56 20],[12.79569892  4.20430108] ; [57.20430108 18.79569892],0
u3,1,0.472611,0.515865,[19 13] ; [68 62],[17.18518519 14.81481481] ; [69.81481481 60.18518519],0
r1,1,0.475704,0.508696,[44 19] ; [230  80],[46.27882038 16.72117962] ; [227.72117962  82.27882038],0
p2,1,0.489167,0.478357,[47 16] ; [242  66],[49.0754717 13.9245283] ; [239.9245283  68.0754717],0
p11,1,0.491984,0.472184,[44 19] ; [231  81],[46.2 16.8] ; [228.8  83.2],0
a7,1,0.498915,0.457243,[42 20] ; [196 114],[39.66666667 22.33333333] ; [198.33333333 111.66666667],0
r3,1,0.51658,0.420716,[58  4] ; [284  28],[56.69518717  5.30481283] ; [285.30481283  26.69518717],0
a6,1,0.531396,0.391721,[35 28] ; [186 125],[37.22727273 25.77272727] ; [183.77272727 127.22727273],0
d2,1,0.538115,0.379044,[ 8 55] ; [ 49 262],[ 9.60160428 53.39839572] ; [ 47.39839572 263.60160428],0
p9,1,0.539171,0.377079,[49 12] ; [234  71],[47.16666667 13.83333333] ; [235.83333333  69.16666667],0
p12,1,0.635969,0.224053,[ 4 59] ; [ 15 291],[ 3.24390244 59.75609756] ; [ 15.75609756 290.24390244],0
s8,1,0.636173,0.223783,[19 44] ; [103 207],[20.60589812 42.39410188] ; [101.39410188 208.60589812],0
n6,1,0.660163,0.193326,[50 12] ; [243  68],[48.70241287 13.29758713] ; [244.29758713  66.70241287],0
b5,1,0.66581,0.186542,[38 25] ; [179 133],[36.456 26.544] ; [180.544 131.456],0
n5,1,0.716579,0.131794,[43 20] ; [218  91],[44.2016129 18.7983871] ; [216.7983871  92.2016129],0
v4,1,0.767201,0.087639,[59  3] ; [293  18],[58.50938338  3.49061662] ; [293.49061662  17.50938338],0
p7,1,0.838833,0.041366,[34 26] ; [176 127],[34.7107438 25.2892562] ; [175.2892562 127.7107438],0
d5,1,0.856209,0.032834,[34 28] ; [175 137],[34.64705882 27.35294118] ; [174.35294118 137.64705882],0
p10,1,0.857595,0.032197,[45 17] ; [224  80],[45.56830601 16.43169399] ; [223.43169399  80.56830601],0
a4,1,0.893117,0.018053,[16 47] ; [ 76 233],[15.58064516 47.41935484] ; [ 76.41935484 232.58064516],0
r4,1,0.960462,0.002458,[56  7] ; [278  34],[56.112  6.888] ; [277.888  34.112],0
