Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,104.871765,[226  47] ; [153 207],[163.4549763 109.5450237] ; [215.5450237 144.4549763],1
s5,1,0.241383,1.372501,[111 158] ; [132 228],[103.92209857 165.07790143] ; [139.07790143 220.92209857],0
a4,1,0.325802,0.965511,[131 145] ; [163 211],[124.83692308 151.16307692] ; [169.16307692 204.83692308],0
u3,1,0.343881,0.89591,[36 28] ; [68 39],[38.92397661 25.07602339] ; [65.07602339 41.92397661],0
p2,1,0.346028,0.887971,[246  31] ; [322  51],[242.05538462  34.94461538] ; [325.94461538  47.05538462],0
d3,1,0.362515,0.829162,[200  76] ; [258 115],[194.77349769  81.22650231] ; [263.22650231 109.77349769],0
d4,1,0.400157,0.707855,[234  41] ; [309  65],[230.08474576  44.91525424] ; [312.91525424  61.08474576],0
b5,1,0.410577,0.677129,[160 117] ; [228 146],[165.093702 111.906298] ; [222.906298 151.093702],0
p11,1,0.412236,0.672344,[239  38] ; [314  60],[235.30107527  41.69892473] ; [317.69892473  56.30107527],0
r3,1,0.416223,0.660956,[274   3] ; [366   7],[272.73846154   4.26153846] ; [367.26153846   5.73846154],0
a6,1,0.463304,0.537901,[189  86] ; [267 107],[193.22033898  81.77966102] ; [262.77966102 111.22033898],0
s3,1,0.466951,0.529182,[164 109] ; [214 160],[159.49613601 113.50386399] ; [218.50386399 155.49613601],0
n1,1,0.487707,0.481582,[13 28] ; [29 47],[14.71794872 26.28205128] ; [27.28205128 48.71794872],0
d5,1,0.488796,0.479176,[232  43] ; [307  66],[228.74228395  46.25771605] ; [310.25771605  62.74228395],0
b4,1,0.503819,0.446882,[165 112] ; [213 161],[160.83870968 116.16129032] ; [217.16129032 156.83870968],0
a7,1,0.551932,0.353867,[203  73] ; [282  91],[206.25577812  69.74422188] ; [278.74422188  94.25577812],0
u2,1,0.558565,0.342194,[40 25] ; [61 46],[38.16860465 26.83139535] ; [62.83139535 44.16860465],0
n3,1,0.604199,0.268709,[32 10] ; [61 15],[33.10169492  8.89830508] ; [59.89830508 16.10169492],0
a2,1,0.608379,0.262542,[ 70 207] ; [ 88 286],[ 67.22887865 209.77112135] ; [ 90.77112135 283.22887865],0
n2,1,0.65225,0.203075,[31 10] ; [61 16],[31.96610169  9.03389831] ; [60.03389831 16.96610169],0
s1,1,0.688932,0.160243,[  8 265] ; [  9 363],[  7.19534884 265.80465116] ; [  9.80465116 362.19534884],0
p9,1,0.714421,0.133901,[263  13] ; [354  20],[261.98769231  14.01230769] ; [355.01230769  18.98769231],0
b1,1,0.850306,0.035618,[ 98 179] ; [135 239],[ 99.14132104 177.85867896] ; [133.85867896 240.14132104],0
r2,1,0.910669,0.012588,[268   7] ; [362  10],[267.77434312   7.22565688] ; [362.22565688   9.77434312],0
s6,1,0.953105,0.003458,[195  75] ; [265 103],[194.67084639  75.32915361] ; [265.32915361 102.67084639],0
a8,1,0.972888,0.001155,[ 35 211] ; [ 50 299],[ 35.14285714 210.85714286] ; [ 49.85714286 299.14285714],0
