Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,33.31766,[35 52] ; [57  9],[52.31372549 34.68627451] ; [39.68627451 26.31372549],1
p8,1,0.0,31.459864,[27 59] ; [51 15],[44.13157895 41.86842105] ; [33.86842105 32.13157895],1
p7,1,1e-06,23.178185,[41 44] ; [56  9],[54.96666667 30.03333333] ; [42.03333333 22.96666667],1
p3,1,7e-06,20.252427,[30 57] ; [47 19],[43.78431373 43.21568627] ; [33.21568627 32.78431373],1
d1,1,0.000559,11.909405,[39 48] ; [48 18],[49.47058824 37.52941176] ; [37.52941176 28.47058824],1
p1,1,0.001596,9.964712,[ 2 85] ; [11 55],[ 7.39215686 79.60784314] ; [ 5.60784314 60.39215686],0
s7,1,0.003046,8.779454,[40 44] ; [46 18],[48.81081081 35.18918919] ; [37.18918919 26.81081081],0
s5,1,0.003266,8.652397,[34 47] ; [39 19],[42.53956835 38.46043165] ; [30.46043165 27.53956835],0
a4,1,0.008568,6.910776,[29 58] ; [36 30],[36.96078431 50.03921569] ; [28.03921569 37.96078431],0
p5,1,0.010133,6.61143,[ 3 84] ; [10 56],[ 7.39215686 79.60784314] ; [ 5.60784314 60.39215686],0
s8,1,0.011041,6.458735,[36 51] ; [41 25],[43.78431373 43.21568627] ; [33.21568627 32.78431373],0
b3,1,0.012687,6.212292,[ 5 39] ; [13 25],[ 9.65853659 34.34146341] ; [ 8.34146341 29.65853659],0
b2,1,0.012687,6.212292,[ 5 39] ; [13 25],[ 9.65853659 34.34146341] ; [ 8.34146341 29.65853659],0
d4,1,0.014579,5.966637,[64 23] ; [59  7],[69.94117647 17.05882353] ; [53.05882353 12.94117647],0
p12,1,0.015756,5.829918,[ 2 84] ; [ 8 58],[ 5.65789474 80.34210526] ; [ 4.34210526 61.65789474],0
d2,1,0.015815,5.823368,[33 54] ; [38 28],[40.37254902 46.62745098] ; [30.62745098 35.37254902],0
p2,1,0.019834,5.426488,[63 24] ; [58  8],[68.80392157 18.19607843] ; [52.19607843 13.80392157],0
n6,1,0.033193,4.535809,[78  9] ; [50 15],[73.26315789 13.73684211] ; [54.73684211 10.26315789],0
a2,1,0.037535,4.325973,[12 75] ; [18 48],[17.05882353 69.94117647] ; [12.94117647 53.05882353],0
p10,1,0.043125,4.090499,[66 20] ; [59  7],[70.72368421 15.27631579] ; [54.27631579 11.72368421],0
d3,1,0.046838,3.951194,[60 27] ; [54 11],[65.25 21.75] ; [48.75 16.25],0
u1,1,0.061472,3.497213,[12 75] ; [17 49],[16.49019608 70.50980392] ; [12.50980392 53.49019608],0
p9,1,0.064241,3.424358,[68 17] ; [60  6],[72.05298013 12.94701987] ; [55.94701987 10.05298013],0
a5,1,0.147771,2.095107,[55 32] ; [49 17],[59.1372549 27.8627451] ; [44.8627451 21.1372549],0
b1,1,0.155806,2.014465,[26 61] ; [27 39],[30.1372549 56.8627451] ; [22.8627451 43.1372549],0
n3,1,0.20024,1.640625,[23  5] ; [9 5],[21.33333333  6.66666667] ; [10.66666667  3.33333333],0
n1,1,0.237971,1.392573,[ 7 21] ; [6 8],[ 8.66666667 19.33333333] ; [4.33333333 9.66666667],0
s1,1,0.241136,1.373943,[ 2 84] ; [ 4 62],[ 3.39473684 82.60526316] ; [ 2.60526316 63.39473684],0
r3,1,0.254332,1.299347,[83  4] ; [59  6],[81.27631579  5.72368421] ; [60.72368421  4.27631579],0
p11,1,0.282451,1.155257,[59 28] ; [50 16],[61.98039216 25.01960784] ; [47.01960784 18.98039216],0
s2,1,0.288172,1.128143,[57 27] ; [50 16],[59.92 24.08] ; [47.08 18.92],0
v1,1,0.335472,0.92766,[36 51] ; [32 33],[38.92105263 48.07894737] ; [29.07894737 35.92105263],0
d5,1,0.358527,0.843048,[67 20] ; [54 11],[69.25657895 17.74342105] ; [51.74342105 13.25657895],0
r1,1,0.366121,0.816787,[63 24] ; [52 14],[65.39215686 21.60784314] ; [49.60784314 16.39215686],0
a6,1,0.46485,0.534191,[53 34] ; [44 22],[55.15686275 31.84313725] ; [41.84313725 24.15686275],0
n4,1,0.522804,0.408359,[55 32] ; [45 21],[56.8627451 30.1372549] ; [43.1372549 22.8627451],0
u2,1,0.574536,0.315152,[14 16] ; [12 10],[15. 15.] ; [11. 11.],0
n5,1,0.652012,0.203373,[59 28] ; [47 19],[60.2745098 26.7254902] ; [45.7254902 20.2745098],0
s3,1,0.661271,0.191984,[62 23] ; [46 20],[60.79470199 24.20529801] ; [47.20529801 18.79470199],0
b4,1,0.696383,0.152262,[50 37] ; [40 26],[51.17647059 35.82352941] ; [38.82352941 27.17647059],0
v3,1,0.699475,0.149019,[26 59] ; [18 47],[24.93333333 60.06666667] ; [19.06666667 45.93333333],0
b5,1,0.731558,0.117686,[53 34] ; [42 24],[54.01960784 32.98039216] ; [40.98039216 25.01960784],0
n2,1,0.78112,0.077206,[23  5] ; [11  3],[22.66666667  5.33333333] ; [11.33333333  2.66666667],0
a7,1,0.785845,0.073826,[62 25] ; [45 20],[61.24342105 25.75657895] ; [45.75657895 19.24342105],0
u3,1,0.790018,0.070909,[18 12] ; [14  8],[18.46153846 11.53846154] ; [13.53846154  8.46153846],0
r2,1,0.85501,0.03339,[81  6] ; [61  4],[81.27631579  5.72368421] ; [60.72368421  4.27631579],0
a3,1,0.881822,0.0221,[57 30] ; [44 22],[57.43137255 29.56862745] ; [43.56862745 22.43137255],0
a1,1,0.885488,0.02074,[ 3 84] ; [ 2 64],[ 2.84313725 84.15686275] ; [ 2.15686275 63.84313725],0
v2,1,0.892632,0.018218,[39 45] ; [29 35],[38.59459459 45.40540541] ; [29.40540541 34.59459459],0
r4,1,0.905109,0.014211,[77 10] ; [58  8],[76.76470588 10.23529412] ; [58.23529412  7.76470588],0
a8,1,0.920698,0.009911,[ 4 74] ; [ 3 60],[ 3.87234043 74.12765957] ; [ 3.12765957 59.87234043],0
s6,1,0.995029,3.9e-05,[70 13] ; [54 10],[70.01360544 12.98639456] ; [53.98639456 10.01360544],0
