Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.812897,[23 41] ; [83 17],[41.36585366 22.63414634] ; [64.63414634 35.36585366],1
n6,1,0.018409,5.556809,[39 25] ; [78 22],[45.65853659 18.34146341] ; [71.34146341 28.65853659],0
a8,1,0.040543,4.195032,[ 2 61] ; [12 83],[ 5.58227848 57.41772152] ; [ 8.41772152 86.58227848],0
s4,1,0.046095,3.978119,[16 48] ; [13 88],[11.24848485 52.75151515] ; [17.75151515 83.24848485],0
v3,1,0.050684,3.81868,[ 9 53] ; [28 73],[14.07361963 47.92638037] ; [22.92638037 78.07361963],0
s1,1,0.054789,3.688506,[ 4 60] ; [  1 100],[ 1.93939394 62.06060606] ; [ 3.06060606 97.93939394],0
v2,1,0.057701,3.602265,[16 48] ; [39 60],[21.59509202 42.40490798] ; [33.40490798 65.59509202],0
a6,1,0.057957,3.59491,[29 35] ; [61 40],[34.90909091 29.09090909] ; [55.09090909 45.90909091],0
u3,1,0.071205,3.255022,[15 19] ; [10 31],[11.33333333 22.66666667] ; [13.66666667 27.33333333],0
a5,1,0.107812,2.586008,[26 38] ; [54 47],[31.03030303 32.96969697] ; [48.96969697 52.03030303],0
p4,1,0.118753,2.433697,[20 44] ; [43 56],[24.73619632 39.26380368] ; [38.26380368 60.73619632],0
a4,1,0.149428,2.078085,[15 49] ; [34 66],[19.12195122 44.87804878] ; [29.87804878 70.12195122],0
p3,1,0.157278,2.000201,[16 47] ; [36 64],[20.09815951 42.90184049] ; [31.90184049 68.09815951],0
d5,1,0.166514,1.914051,[37 26] ; [70 31],[41.10365854 21.89634146] ; [65.89634146 35.10365854],0
a3,1,0.177028,1.822402,[30 33] ; [59 42],[34.18902439 28.81097561] ; [54.81097561 46.18902439],0
p9,1,0.202826,1.62191,[39 22] ; [72 26],[42.58490566 18.41509434] ; [68.41509434 29.58490566],0
s7,1,0.207419,1.589347,[ 8 53] ; [20 75],[10.94871795 50.05128205] ; [17.05128205 77.94871795],0
p10,1,0.207782,1.58681,[33 29] ; [62 36],[36.8125 25.1875] ; [58.1875 39.8125],0
