Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,86.702187,[ 5 74] ; [150  73],[40.54635762 38.45364238] ; [114.45364238 108.54635762],1
d3,1,0.0,66.847322,[18 60] ; [168  55],[48.19933555 29.80066445] ; [137.80066445  85.19933555],1
d5,1,0.0,62.757164,[34 45] ; [195  28],[59.90397351 19.09602649] ; [169.09602649  53.90397351],1
a3,1,1e-06,24.667038,[34 44] ; [166  57],[51.82724252 26.17275748] ; [148.17275748  74.82724252],1
a5,1,1.9e-05,18.245814,[39 40] ; [168  55],[54.14900662 24.85099338] ; [152.85099338  70.14900662],1
a7,1,2.2e-05,17.982749,[37 42] ; [163  60],[52.31788079 26.68211921] ; [147.68211921  75.31788079],1
a4,1,4.8e-05,16.52069,[19 60] ; [112 110],[34.3820598 44.6179402] ; [ 96.6179402 125.3820598],1
d2,1,9.1e-05,15.324805,[23 56] ; [121 100],[37.92 41.08] ; [106.08 114.92],1
a2,1,0.000102,15.099446,[ 5 74] ; [ 61 162],[17.26490066 61.73509934] ; [ 48.73509934 174.26490066],1
r3,1,0.000262,13.326166,[59 20] ; [201  20],[68.46666667 10.53333333] ; [191.53333333  29.46666667],1
n6,1,0.000276,13.226746,[58 21] ; [200  22],[67.71428571 11.28571429] ; [190.28571429  31.71428571],1
u1,1,0.000327,12.908262,[ 2 77] ; [ 43 180],[11.77152318 67.22847682] ; [ 33.22847682 189.77152318],1
r1,1,0.000441,12.348974,[45 34] ; [173  50],[57.02649007 21.97350993] ; [160.97350993  62.02649007],1
r2,1,0.002306,9.288438,[63 16] ; [203  17],[70.28093645  8.71906355] ; [195.71906355  24.28093645],0
r4,1,0.003344,8.609491,[55 24] ; [189  34],[63.82781457 15.17218543] ; [180.17218543  42.82781457],0
s2,1,0.008369,6.952696,[25 53] ; [109 112],[34.95652174 43.04347826] ; [ 99.04347826 121.95652174],0
s8,1,0.022465,5.209409,[20 58] ; [ 89 133],[28.34 49.66] ; [ 80.66 141.34],0
v4,1,0.025179,5.01152,[65 14] ; [203  19],[70.33887043  8.66112957] ; [197.66112957  24.33887043],0
u3,1,0.029332,4.747995,[14 31] ; [30 27],[19.41176471 25.58823529] ; [24.58823529 32.41176471],0
p10,1,0.030099,4.703632,[50 27] ; [172  50],[57.17056856 19.82943144] ; [164.82943144  57.17056856],0
u2,1,0.034593,4.46514,[17 28] ; [33 23],[22.27722772 22.72277228] ; [27.72277228 28.27722772],0
n4,1,0.041605,4.151181,[62 17] ; [196  27],[67.49006623 11.50993377] ; [190.50993377  32.49006623],0
b3,1,0.049464,3.85955,[10 33] ; [51 77],[15.33918129 27.66081871] ; [45.66081871 82.33918129],0
b2,1,0.049464,3.85955,[10 33] ; [51 77],[15.33918129 27.66081871] ; [45.66081871 82.33918129],0
s3,1,0.054951,3.683565,[35 43] ; [127  94],[42.26086957 35.73913043] ; [119.73913043 101.26086957],0
p9,1,0.056905,3.625382,[52 23] ; [176  44],[57.96610169 17.03389831] ; [170.03389831  49.96610169],0
v2,1,0.058494,3.579569,[21 52] ; [ 89 127],[27.78546713 45.21453287] ; [ 82.21453287 133.78546713],0
p11,1,0.071571,3.246614,[52 27] ; [170  53],[58.07284768 20.92715232] ; [163.92715232  59.07284768],0
p2,1,0.08209,3.02303,[53 26] ; [171  51],[58.79069767 20.20930233] ; [165.20930233  56.79069767],0
s6,1,0.103889,2.644806,[41 36] ; [139  79],[46.98305085 30.01694915] ; [133.01694915  84.98305085],0
a6,1,0.104157,2.64071,[47 32] ; [155  68],[52.8410596 26.1589404] ; [149.1589404  73.8410596],0
p4,1,0.110653,2.544863,[35 44] ; [121 100],[41.08 37.92] ; [114.92 106.08],0
p12,1,0.139547,2.182952,[ 8 70] ; [ 12 210],[ 5.2 72.8] ; [ 14.8 207.2],0
s7,1,0.142873,2.146743,[28 44] ; [105 110],[33.36585366 38.63414634] ; [ 99.63414634 115.36585366],0
n2,1,0.226075,1.465386,[19 11] ; [49 16],[21.47368421  8.52631579] ; [46.52631579 18.47368421],0
s4,1,0.326875,0.961238,[17 61] ; [ 37 183],[14.13422819 63.86577181] ; [ 39.86577181 180.13422819],0
b4,1,0.331784,0.941922,[40 39] ; [127  96],[43.68543046 35.31456954] ; [123.31456954  99.68543046],0
