Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,51.068495,[114  27] ; [153 185],[78.59498956 62.40501044] ; [188.40501044 149.59498956],1
p7,1,0.0,41.206747,[111  27] ; [162 173],[79.64904863 58.35095137] ; [193.35095137 141.64904863],1
p8,1,0.0,30.375602,[93 46] ; [132 205],[65.70378151 73.29621849] ; [159.29621849 177.70378151],1
p3,1,7e-06,20.169083,[86 55] ; [130 207],[63.71548117 77.28451883] ; [152.28451883 184.71548117],1
p2,1,1.3e-05,19.010067,[131  10] ; [255  82],[113.86192469  27.13807531] ; [272.13807531  64.86192469],1
s8,1,2e-05,18.19247,[72 69] ; [103 235],[51.51356994 89.48643006] ; [123.48643006 214.51356994],1
p9,1,5.4e-05,16.293091,[127  13] ; [247  86],[110.69767442  29.30232558] ; [263.30232558  69.69767442],1
v1,1,0.00034,12.838435,[83 54] ; [139 189],[65.40645161 71.59354839] ; [156.59354839 171.40645161],1
n4,1,0.001831,9.711737,[121  20] ; [246  93],[107.80625  33.19375] ; [259.19375  79.80625],0
s7,1,0.002188,9.384548,[68 66] ; [113 207],[53.42290749 80.57709251] ; [127.57709251 192.42290749],0
s6,1,0.003025,8.792414,[95 45] ; [179 158],[80.41928721 59.58071279] ; [193.58071279 143.41928721],0
p5,1,0.006881,7.303808,[ 13 128] ; [ 11 324],[  7.1092437 133.8907563] ; [ 16.8907563 318.1092437],0
n5,1,0.007167,7.23059,[113  26] ; [234 104],[101.11740042  37.88259958] ; [245.88259958  92.11740042],0
b2,1,0.007444,7.162692,[40 49] ; [ 57 141],[30.08013937 58.91986063] ; [ 66.91986063 131.08013937],0
b3,1,0.007444,7.162692,[40 49] ; [ 57 141],[30.08013937 58.91986063] ; [ 66.91986063 131.08013937],0
n6,1,0.011229,6.428748,[123  17] ; [263  75],[113.05439331  26.94560669] ; [272.94560669  65.05439331],0
d1,1,0.019369,5.467897,[105  36] ; [215 124],[94. 47.] ; [226. 113.],0
d2,1,0.023495,5.131552,[84 57] ; [163 175],[72.70772443 68.29227557] ; [174.29227557 163.70772443],0
v4,1,0.023711,5.115646,[137   4] ; [309  29],[131.28601253   9.71398747] ; [314.71398747  23.28601253],0
v2,1,0.0335,4.52003,[86 52] ; [166 156],[75.6 62.4] ; [176.4 145.6],0
u1,1,0.043504,4.075714,[ 32 109] ; [ 51 288],[ 24.38125 116.61875] ; [ 58.61875 280.38125],0
p12,1,0.045254,4.00915,[ 11 129] ; [ 12 326],[  6.73640167 133.26359833] ; [ 16.26359833 321.73640167],0
a4,1,0.055693,3.661229,[75 66] ; [147 190],[65.48535565 75.51464435] ; [156.51464435 180.48535565],0
r3,1,0.063038,3.455599,[136   5] ; [311  28],[131.30625   9.69375] ; [315.69375  23.30625],0
s2,1,0.066112,3.376996,[63 78] ; [120 216],[54.09433962 86.90566038] ; [128.90566038 207.09433962],0
p10,1,0.071598,3.245996,[113  26] ; [247  89],[105.34736842  33.65263158] ; [254.65263158  81.34736842],0
p11,1,0.081247,3.039781,[116  25] ; [254  85],[108.6875  32.3125] ; [261.3125  77.6875],0
d4,1,0.100425,2.698782,[127  14] ; [286  53],[121.31875  19.68125] ; [291.68125  47.31875],0
p1,1,0.102404,2.667705,[ 11 130] ; [ 14 323],[  7.37447699 133.62552301] ; [ 17.62552301 319.37447699],0
r4,1,0.116947,2.457736,[127  14] ; [287  52],[121.6125  19.3875] ; [292.3875  46.6125],0
b1,1,0.13503,2.233697,[61 80] ; [122 217],[53.75625 87.24375] ; [129.24375 209.75625],0
a2,1,0.165457,1.923633,[ 40 101] ; [ 76 263],[ 34.075 106.925] ; [ 81.925 257.075],0
r1,1,0.175189,1.837967,[117  24] ; [261  76],[111.50209205  29.49790795] ; [266.49790795  70.50209205],0
v3,1,0.188291,1.730942,[57 79] ; [114 208],[50.77729258 85.22270742] ; [120.22270742 201.77729258],0
u4,1,0.236214,1.403047,[  5 136] ; [  6 333],[  3.23125 137.76875] ; [  7.76875 331.23125],0
d3,1,0.259042,1.273868,[107  33] ; [242  97],[102.00417537  37.99582463] ; [246.99582463  92.00417537],0
r2,1,0.293285,1.10448,[131   7] ; [308  26],[128.35169492   9.64830508] ; [310.64830508  23.35169492],0
u2,1,0.329232,0.951916,[27 15] ; [56 45],[24.37762238 17.62237762] ; [58.62237762 42.37762238],0
s1,1,0.339952,0.910611,[  5 135] ; [  7 331],[  3.51464435 136.48535565] ; [  8.48535565 329.51464435],0
s3,1,0.380759,0.768248,[68 72] ; [148 187],[63.66315789 76.33684211] ; [152.33684211 182.66315789],0
n3,1,0.386436,0.750126,[21  7] ; [61 31],[19.13333333  8.86666667] ; [62.86666667 29.13333333],0
a6,1,0.443298,0.587732,[97 44] ; [245  94],[100.4625  40.5375] ; [241.5375  97.4625],0
a1,1,0.461271,0.542809,[  8 133] ; [ 14 325],[  6.4625 134.5375] ; [ 15.5375 323.4625],0
s4,1,0.467965,0.526777,[ 14 125] ; [ 42 296],[ 16.31865828 122.68134172] ; [ 39.68134172 298.31865828],0
b4,1,0.471011,0.519603,[79 62] ; [202 137],[82.54375 58.45625] ; [198.45625 140.54375],0
n2,1,0.503665,0.447205,[16 12] ; [59 33],[17.5 10.5] ; [57.5 34.5],0
u3,1,0.546322,0.363948,[25 16] ; [56 45],[23.38732394 17.61267606] ; [57.61267606 43.38732394],0
a8,1,0.764862,0.089462,[ 17 108] ; [ 39 272],[ 16.05504587 108.94495413] ; [ 39.94495413 271.05504587],0
a7,1,0.784362,0.074878,[107  33] ; [263  76],[108.14196242  31.85803758] ; [261.85803758  77.14196242],0
