Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.005141,7.829309,[33 25] ; [38  8],[39.59615385 18.40384615] ; [31.40384615 14.59615385],0
v2,1,0.006246,7.477957,[19 35] ; [31 19],[25.96153846 28.03846154] ; [24.03846154 25.96153846],0
s8,1,0.007467,7.157089,[14 44] ; [24 25],[20.59813084 37.40186916] ; [17.40186916 31.59813084],0
r1,1,0.015554,5.852551,[36 22] ; [40  8],[41.58490566 16.41509434] ; [34.41509434 13.58490566],0
n5,1,0.018487,5.549393,[32 26] ; [37 11],[37.75471698 20.24528302] ; [31.24528302 16.75471698],0
s7,1,0.031765,4.611146,[18 35] ; [26 21],[23.32 29.68] ; [20.68 26.32],0
s5,1,0.081149,3.041739,[15 42] ; [20 27],[19.18269231 37.81730769] ; [15.81730769 31.18269231],0
p5,1,0.095677,2.77616,[ 2 55] ; [ 6 44],[ 4.26168224 52.73831776] ; [ 3.73831776 46.26168224],0
p3,1,0.1156,2.475938,[26 32] ; [30 20],[30.07407407 27.92592593] ; [25.92592593 24.07407407],0
a1,1,0.1217,2.395308,[ 1 57] ; [ 4 46],[ 2.68518519 55.31481481] ; [ 2.31481481 47.68518519],0
n2,1,0.125606,2.345985,[14  6] ; [12  1],[15.75757576  4.24242424] ; [10.24242424  2.75757576],0
v3,1,0.129279,2.301136,[14 42] ; [19 30],[17.6 38.4] ; [15.4 33.6],0
u2,1,0.154248,2.029727,[11  8] ; [ 5 10],[ 8.94117647 10.05882353] ; [7.05882353 7.94117647],0
a8,1,0.157394,1.999083,[ 6 46] ; [10 35],[ 8.57731959 43.42268041] ; [ 7.42268041 37.57731959],0
b4,1,0.17213,1.864292,[26 32] ; [29 21],[29.53703704 28.46296296] ; [25.46296296 24.53703704],0
n4,1,0.173684,1.850854,[35 23] ; [35 13],[38.30188679 19.69811321] ; [31.69811321 16.30188679],0
p4,1,0.181466,1.785574,[28 29] ; [31 19],[31.42990654 25.57009346] ; [27.57009346 22.42990654],0
p2,1,0.238901,1.387066,[42 16] ; [41  9],[44.57407407 13.42592593] ; [38.42592593 11.57407407],0
r3,1,0.265443,1.240147,[50  7] ; [47  3],[51.6728972  5.3271028] ; [45.3271028  4.6728972],0
a2,1,0.267019,1.231999,[11 47] ; [14 36],[13.42592593 44.57407407] ; [11.57407407 38.42592593],0
p10,1,0.267936,1.227283,[33 25] ; [33 16],[35.77570093 22.22429907] ; [30.22429907 18.77570093],0
n6,1,0.31872,0.994191,[41 17] ; [38 10],[43.22641509 14.77358491] ; [35.77358491 12.22641509],0
r4,1,0.321635,0.982287,[47 11] ; [44  6],[48.87037037  9.12962963] ; [42.12962963  7.87037037],0
s4,1,0.327112,0.960296,[15 43] ; [ 9 41],[12.88888889 45.11111111] ; [11.11111111 38.88888889],0
n3,1,0.335292,0.928352,[16  4] ; [12  1],[16.96969697  3.03030303] ; [11.03030303  1.96969697],0
a5,1,0.339959,0.910586,[38 20] ; [37 13],[40.27777778 17.72222222] ; [34.72222222 15.27777778],0
a4,1,0.383101,0.760727,[23 35] ; [24 26],[25.24074074 32.75925926] ; [21.75925926 28.24074074],0
r2,1,0.399991,0.708353,[51  6] ; [47  3],[52.20560748  4.79439252] ; [45.79439252  4.20560748],0
p9,1,0.401602,0.703524,[37 21] ; [35 14],[39.02803738 18.97196262] ; [32.97196262 16.02803738],0
b2,1,0.422444,0.643507,[ 8 20] ; [ 5 21],[ 6.74074074 21.25925926] ; [ 6.25925926 19.74074074],0
b3,1,0.422444,0.643507,[ 8 20] ; [ 5 21],[ 6.74074074 21.25925926] ; [ 6.25925926 19.74074074],0
d5,1,0.43824,0.600887,[40 16] ; [39 11],[41.73584906 14.26415094] ; [37.26415094 12.73584906],0
b5,1,0.469499,0.523156,[38 20] ; [36 14],[39.74074074 18.25925926] ; [34.25925926 15.74074074],0
a6,1,0.47468,0.511061,[38 19] ; [30 20],[36.22429907 20.77570093] ; [31.77570093 18.22429907],0
d2,1,0.493637,0.46859,[30 27] ; [23 27],[28.23364486 28.76635514] ; [24.76635514 25.23364486],0
u1,1,0.549448,0.358307,[ 8 50] ; [ 9 41],[ 9.12962963 48.87037037] ; [ 7.87037037 42.12962963],0
s2,1,0.552955,0.352049,[28 30] ; [27 23],[29.53703704 28.46296296] ; [25.46296296 24.53703704],0
d4,1,0.594093,0.283998,[40 16] ; [38 12],[41.20754717 14.79245283] ; [36.79245283 13.20754717],0
n1,1,0.598366,0.277467,[ 7 12] ; [6 7],[ 7.71875 11.28125] ; [5.28125 7.71875],0
a3,1,0.670706,0.180778,[38 20] ; [34 15],[39.02803738 18.97196262] ; [32.97196262 16.02803738],0
d1,1,0.678263,0.172088,[29 29] ; [23 27],[27.92592593 30.07407407] ; [24.07407407 25.92592593],0
s3,1,0.702828,0.145546,[34 23] ; [28 22],[33.02803738 23.97196262] ; [28.97196262 21.02803738],0
a7,1,0.711769,0.136516,[38 19] ; [35 15],[38.88785047 18.11214953] ; [34.11214953 15.88785047],0
p8,1,0.784036,0.075111,[25 31] ; [21 29],[24.30188679 31.69811321] ; [21.69811321 28.30188679],0
d3,1,0.817247,0.053401,[34 21] ; [32 18],[34.57142857 20.42857143] ; [31.42857143 18.57142857],0
p6,1,0.824234,0.049329,[25 32] ; [23 27],[25.57009346 31.42990654] ; [22.42990654 27.57009346],0
p1,1,0.831469,0.045291,[ 3 55] ; [ 3 46],[ 3.25233645 54.74766355] ; [ 2.74766355 46.25233645],0
s1,1,0.831469,0.045291,[ 3 55] ; [ 3 46],[ 3.25233645 54.74766355] ; [ 2.74766355 46.25233645],0
v4,1,0.928733,0.007999,[51  6] ; [45  5],[51.14018692  5.85981308] ; [44.85981308  5.14018692],0
b1,1,0.954277,0.003288,[31 27] ; [27 23],[31.14814815 26.85185185] ; [26.85185185 23.14814815],0
u3,1,0.967531,0.001657,[10  8] ; [9 7],[10.05882353  7.94117647] ; [8.94117647 7.05882353],0
