Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000627,11.692744,[32 21] ; [31  2],[38.8255814 14.1744186] ; [24.1744186  8.8255814],1
s6,1,0.001013,10.803229,[10 43] ; [17 15],[16.83529412 36.16470588] ; [10.16470588 21.83529412],0
v3,1,0.005058,7.858481,[ 9 41] ; [15 17],[14.63414634 35.36585366] ; [ 9.36585366 22.63414634],0
d4,1,0.005681,7.648877,[34 19] ; [30  3],[39.44186047 13.55813953] ; [24.55813953  8.44186047],0
p11,1,0.006931,7.290651,[15 38] ; [19 14],[20.95348837 32.04651163] ; [13.04651163 19.95348837],0
v1,1,0.008415,6.942988,[15 37] ; [19 14],[20.8 31.2] ; [13.2 19.8],0
p8,1,0.010581,6.534423,[ 5 48] ; [10 22],[ 9.35294118 43.64705882] ; [ 5.64705882 26.35294118],0
d1,1,0.01975,5.433828,[17 36] ; [19 14],[22.18604651 30.81395349] ; [13.81395349 19.18604651],0
b1,1,0.030479,4.682058,[27 26] ; [ 9 24],[22.18604651 30.81395349] ; [13.81395349 19.18604651],0
a5,1,0.033487,4.52072,[28 25] ; [25  8],[32.6627907 20.3372093] ; [20.3372093 12.6627907],0
u2,1,0.03998,4.218752,[ 9 13] ; [8 2],[11.6875 10.3125] ; [5.3125 4.6875],0
r1,1,0.044259,4.046643,[30 23] ; [25  7],[34.29411765 18.70588235] ; [20.70588235 11.29411765],0
s8,1,0.057992,3.593912,[ 6 47] ; [ 9 24],[ 9.24418605 43.75581395] ; [ 5.75581395 27.24418605],0
n4,1,0.058143,3.589586,[32 21] ; [13 20],[27.73255814 25.26744186] ; [17.26744186 15.73255814],0
n5,1,0.072015,3.236487,[23 30] ; [ 8 25],[19.10465116 33.89534884] ; [11.89534884 21.10465116],0
r4,1,0.072015,3.236487,[30 23] ; [25  8],[33.89534884 19.10465116] ; [21.10465116 11.89534884],0
d5,1,0.079328,3.078618,[34 19] ; [27  6],[37.59302326 15.40697674] ; [23.40697674  9.59302326],0
p4,1,0.080888,3.04696,[ 9 44] ; [11 22],[12.3255814 40.6744186] ; [ 7.6744186 25.3255814],0
s2,1,0.082041,3.023998,[13 40] ; [14 19],[16.63953488 36.36046512] ; [10.36046512 22.63953488],0
a1,1,0.114086,2.496687,[ 7 46] ; [ 1 32],[ 4.93023256 48.06976744] ; [ 3.06976744 29.93023256],0
p9,1,0.170084,1.882206,[25 28] ; [20 12],[28.05882353 24.94117647] ; [16.94117647 15.05882353],0
a6,1,0.180404,1.794295,[35 18] ; [17 16],[32.04651163 20.95348837] ; [19.95348837 13.04651163],0
s7,1,0.191587,1.705372,[ 8 40] ; [ 9 22],[10.32911392 37.67088608] ; [ 6.67088608 24.32911392],0
a8,1,0.200271,1.6404,[ 6 46] ; [ 1 29],[ 4.43902439 47.56097561] ; [ 2.56097561 27.43902439],0
a2,1,0.203771,1.615136,[ 8 45] ; [ 2 31],[ 6.1627907 46.8372093] ; [ 3.8372093 29.1627907],0
s4,1,0.218366,1.515077,[10 43] ; [ 3 30],[ 8.01162791 44.98837209] ; [ 4.98837209 28.01162791],0
p2,1,0.225062,1.471797,[25 28] ; [20 13],[27.73255814 25.26744186] ; [17.26744186 15.73255814],0
s5,1,0.287495,1.131313,[ 7 43] ; [ 7 23],[ 8.75 41.25] ; [ 5.25 24.75],0
d3,1,0.324979,0.968801,[28 25] ; [21 12],[30.19767442 22.80232558] ; [18.80232558 14.19767442],0
a3,1,0.346672,0.885602,[31 21] ; [23 10],[33.03529412 18.96470588] ; [20.96470588 12.03529412],0
s1,1,0.401181,0.704783,[ 4 49] ; [ 1 31],[ 3.11764706 49.88235294] ; [ 1.88235294 30.11764706],0
v4,1,0.404706,0.694299,[35 17] ; [25  8],[36.70588235 15.29411765] ; [23.29411765  9.70588235],0
n3,1,0.410854,0.676329,[12 11] ; [8 4],[13.14285714  9.85714286] ; [6.85714286 5.14285714],0
s3,1,0.413503,0.668706,[19 33] ; [15 18],[20.8 31.2] ; [13.2 19.8],0
p3,1,0.502581,0.449482,[10 43] ; [ 8 24],[11.22352941 41.77647059] ; [ 6.77647059 25.22352941],0
p10,1,0.512068,0.429838,[21 32] ; [15 17],[22.44705882 30.55294118] ; [13.55294118 18.44705882],0
b3,1,0.537094,0.380952,[13 19] ; [8 8],[14. 18.] ; [7. 9.],0
b2,1,0.537094,0.380952,[13 19] ; [8 8],[14. 18.] ; [7. 9.],0
p1,1,0.542186,0.371503,[ 7 45] ; [ 3 30],[ 6.11764706 45.88235294] ; [ 3.88235294 29.11764706],0
n2,1,0.556067,0.346559,[12 13] ; [7 5],[12.83783784 12.16216216] ; [6.16216216 5.83783784],0
u1,1,0.573288,0.317213,[ 3 50] ; [ 1 32],[ 2.46511628 50.53488372] ; [ 1.53488372 31.46511628],0
u3,1,0.630872,0.23088,[13  9] ; [5 5],[12.375  9.625] ; [5.625 4.375],0
a4,1,0.63505,0.225274,[22 31] ; [12 21],[20.95348837 32.04651163] ; [13.04651163 19.95348837],0
p6,1,0.656237,0.198127,[ 5 48] ; [ 4 28],[ 5.61176471 47.38823529] ; [ 3.38823529 28.61176471],0
n1,1,0.668576,0.183273,[11 14] ; [4 7],[10.41666667 14.58333333] ; [4.58333333 6.41666667],0
a7,1,0.679235,0.170988,[33 20] ; [22 11],[33.89534884 19.10465116] ; [21.10465116 11.89534884],0
d2,1,0.846024,0.037712,[22 31] ; [13 20],[21.56976744 31.43023256] ; [13.43023256 19.56976744],0
r2,1,0.857609,0.032191,[45  7] ; [29  4],[45.27058824  6.72941176] ; [28.72941176  4.27058824],0
b5,1,0.876755,0.024051,[28 25] ; [18 15],[28.34883721 24.65116279] ; [17.65116279 15.34883721],0
b4,1,0.933354,0.006993,[31 22] ; [19 14],[30.81395349 22.18604651] ; [19.18604651 13.81395349],0
