Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,87.464053,[32 49] ; [258  34],[62.97587131 18.02412869] ; [227.02412869  64.97587131],1
r3,1,0.04863,3.888088,[71  9] ; [277  15],[74.83870968  5.16129032] ; [273.16129032  18.83870968],0
p12,1,0.097992,2.737919,[ 7 73] ; [ 12 278],[ 4.10810811 75.89189189] ; [ 14.89189189 275.10810811],0
s3,1,0.119116,2.428912,[23 56] ; [ 60 228],[17.86648501 61.13351499] ; [ 65.13351499 222.86648501],0
n6,1,0.12455,2.359153,[62 19] ; [245  47],[66.66756032 14.33243968] ; [240.33243968  51.66756032],0
n5,1,0.126159,2.33914,[53 27] ; [217  73],[58.37837838 21.62162162] ; [211.62162162  78.37837838],0
p6,1,0.133517,2.251124,[19 60] ; [ 94 192],[24.45753425 54.54246575] ; [ 88.54246575 197.45753425],0
p1,1,0.139612,2.182235,[10 71] ; [ 21 270],[ 6.75 74.25] ; [ 24.25 266.75],0
s1,1,0.174029,1.847893,[ 3 78] ; [  4 286],[ 1.52830189 79.47169811] ; [  5.47169811 284.52830189],0
u2,1,0.19447,1.683425,[19 22] ; [47 33],[22.36363636 18.63636364] ; [43.63636364 36.36363636],0
v1,1,0.194935,1.679923,[35 43] ; [152 134],[40.07142857 37.92857143] ; [146.92857143 139.07142857],0
p8,1,0.209745,1.573188,[39 41] ; [162 124],[43.93442623 36.06557377] ; [157.06557377 128.93442623],0
b1,1,0.218138,1.516581,[32 49] ; [ 94 198],[27.36193029 53.63806971] ; [ 98.63806971 193.36193029],0
s6,1,0.24621,1.344681,[34 46] ; [143 144],[38.58310627 41.41689373] ; [138.41689373 148.58310627],0
v3,1,0.246396,1.343621,[24 55] ; [106 177],[28.37016575 50.62983425] ; [101.62983425 181.37016575],0
v4,1,0.249185,1.327865,[73  8] ; [273  18],[75.33870968  5.66129032] ; [270.66129032  20.33870968],0
u3,1,0.3401,0.910055,[17 24] ; [40 39],[19.475 21.525] ; [37.525 41.475],0
n3,1,0.341009,0.906636,[13  7] ; [50 16],[14.65116279  5.34883721] ; [48.34883721 17.65116279],0
n1,1,0.346341,0.886817,[ 5 15] ; [24 42],[ 6.74418605 13.25581395] ; [22.25581395 43.74418605],0
s5,1,0.357302,0.847355,[12 66] ; [ 57 228],[14.82644628 63.17355372] ; [ 54.17355372 230.82644628],0
s4,1,0.368717,0.807983,[10 71] ; [ 26 263],[ 7.88108108 73.11891892] ; [ 28.11891892 260.88108108],0
a8,1,0.383487,0.759495,[ 7 68] ; [ 34 226],[ 9.17910448 65.82089552] ; [ 31.82089552 228.17910448],0
p11,1,0.40463,0.694524,[66 15] ; [249  43],[68.40482574 12.59517426] ; [246.59517426  45.40482574],0
b5,1,0.49792,0.459368,[46 35] ; [178 114],[48.64343164 32.35656836] ; [175.35656836 116.64343164],0
a1,1,0.525983,0.402147,[ 4 77] ; [ 10 282],[ 3.04021448 77.95978552] ; [ 10.95978552 281.04021448],0
b2,1,0.585804,0.296944,[16 30] ; [ 67 104],[17.59447005 28.40552995] ; [ 65.40552995 105.59447005],0
b3,1,0.585804,0.296944,[16 30] ; [ 67 104],[17.59447005 28.40552995] ; [ 65.40552995 105.59447005],0
s8,1,0.733364,0.116045,[21 60] ; [ 81 210],[22.20967742 58.79032258] ; [ 79.79032258 211.20967742],0
s7,1,0.767884,0.08711,[22 54] ; [ 76 203],[20.98028169 55.01971831] ; [ 77.01971831 201.98028169],0
p5,1,0.870413,0.026613,[10 71] ; [ 34 257],[ 9.58064516 71.41935484] ; [ 34.41935484 256.58064516],0
u4,1,0.872749,0.025654,[ 1 80] ; [  3 289],[ 0.86863271 80.13136729] ; [  3.13136729 288.86863271],0
n2,1,0.886776,0.020273,[14  6] ; [48 19],[14.25287356  5.74712644] ; [47.74712644 19.25287356],0
b4,1,0.980958,0.00057,[47 34] ; [169 123],[46.90616622 34.09383378] ; [169.09383378 122.90616622],0
