Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,86.548153,[270  17] ; [13 20],[253.815625  33.184375] ; [29.184375  3.815625],1
p11,1,0.0,29.171438,[258  31] ; [18 15],[247.71428571  41.28571429] ; [28.28571429  4.71428571],1
n6,1,8e-06,19.984689,[259  27] ; [21 12],[251.03448276  34.96551724] ; [28.96551724  4.03448276],1
n5,1,0.000385,12.604626,[240  48] ; [19 14],[232.37383178  55.62616822] ; [26.62616822  6.37383178],1
r4,1,0.000468,12.239685,[278  11] ; [27  6],[273.74223602  15.25776398] ; [31.25776398  1.74223602],1
n4,1,0.001242,10.426801,[236  53] ; [19 14],[228.86645963  60.13354037] ; [26.13354037  6.86645963],0
v1,1,0.002423,9.198097,[180 103] ; [12 21],[171.94936709 111.05063291] ; [20.05063291 12.94936709],0
p2,1,0.005157,7.823605,[268  20] ; [26  7],[263.77570093  24.22429907] ; [30.22429907  2.77570093],0
s5,1,0.006519,7.400982,[141 139] ; [ 8 24],[133.71794872 146.28205128] ; [15.28205128 16.71794872],0
a4,1,0.008097,7.011857,[130 157] ; [ 7 26],[122.871875 164.128125] ; [14.128125 18.871875],0
s8,1,0.011244,6.426358,[178 108] ; [13 20],[171.24137931 114.75862069] ; [19.75862069 13.24137931],0
a3,1,0.012759,6.202167,[215  72] ; [18 15],[208.971875  78.028125] ; [24.028125  8.971875],0
b1,1,0.01386,6.055885,[103 186] ; [19 14],[109.49689441 179.50310559] ; [12.50310559 20.49689441],0
b3,1,0.028093,4.822326,[ 69 103] ; [ 3 17],[ 64.5 107.5] ; [ 7.5 12.5],0
b2,1,0.028093,4.822326,[ 69 103] ; [ 3 17],[ 64.5 107.5] ; [ 7.5 12.5],0
s7,1,0.034559,4.466824,[183  95] ; [15 17],[177.56129032 100.43870968] ; [20.43870968 11.56129032],0
r2,1,0.034666,4.461571,[273  11] ; [29  4],[270.5615142  13.4384858] ; [31.4384858  1.5615142],0
p3,1,0.038318,4.29086,[192  96] ; [16 17],[186.61682243 101.38317757] ; [21.38317757 11.61682243],0
a5,1,0.041557,4.153148,[229  60] ; [21 12],[224.37888199  64.62111801] ; [25.62111801  7.37888199],0
r1,1,0.057562,3.606261,[247  42] ; [24  9],[243.22670807  45.77329193] ; [27.77329193  5.22670807],0
p5,1,0.080086,3.063147,[ 64 225] ; [ 3 30],[ 60.13354037 228.86645963] ; [ 6.86645963 26.13354037],0
n3,1,0.089483,2.883656,[33 16] ; [1 3],[31.43396226 17.56603774] ; [2.56603774 1.43396226],0
v3,1,0.123508,2.37226,[125 157] ; [10 23],[120.85714286 161.14285714] ; [14.14285714 18.85714286],0
p6,1,0.129995,2.29256,[157 130] ; [13 19],[152.94670846 134.05329154] ; [17.05329154 14.94670846],0
a2,1,0.157387,1.999159,[ 66 223] ; [ 4 29],[ 62.82608696 226.17391304] ; [ 7.17391304 25.82608696],0
b4,1,0.243229,1.361784,[162 127] ; [22 11],[165.14285714 123.85714286] ; [18.85714286 14.14285714],0
v2,1,0.285359,1.14139,[163 117] ; [16 17],[160.12779553 119.87220447] ; [18.87220447 14.12779553],0
s4,1,0.302043,1.065152,[ 58 228] ; [ 9 23],[ 60.25786164 225.74213836] ; [ 6.74213836 25.25786164],0
v4,1,0.30386,1.057176,[280   8] ; [31  2],[279.02803738   8.97196262] ; [31.97196262  1.02803738],0
p1,1,0.319152,0.992418,[ 34 253] ; [ 2 31],[ 32.2875 254.7125] ; [ 3.7125 29.2875],0
d4,1,0.360926,0.834669,[244  43] ; [30  3],[245.74375  41.25625] ; [28.25625  4.74375],0
u1,1,0.375307,0.786018,[ 53 236] ; [ 4 29],[ 51.15838509 237.84161491] ; [ 5.84161491 27.15838509],0
d1,1,0.3868,0.74898,[180 109] ; [18 15],[177.70807453 111.29192547] ; [20.29192547 12.70807453],0
a8,1,0.478027,0.503361,[ 42 224] ; [ 3 25],[ 40.71428571 225.28571429] ; [ 4.28571429 23.71428571],0
s3,1,0.512071,0.429834,[201  85] ; [25  8],[202.62068966  83.37931034] ; [23.37931034  9.62068966],0
a7,1,0.568335,0.325476,[214  74] ; [23 10],[212.63551402  75.36448598] ; [24.36448598  8.63551402],0
d2,1,0.600791,0.273805,[136 152] ; [14 19],[134.57943925 153.42056075] ; [15.42056075 17.57943925],0
u3,1,0.616051,0.251457,[43 29] ; [10  5],[43.86206897 28.13793103] ; [9.13793103 5.86206897],0
p7,1,0.620178,0.245617,[239  45] ; [28  4],[239.96202532  44.03797468] ; [27.03797468  4.96202532],0
d3,1,0.63697,0.222727,[207  81] ; [25  8],[208.14953271  79.85046729] ; [23.85046729  9.14953271],0
d5,1,0.701988,0.146412,[234  53] ; [26  7],[233.1875  53.8125] ; [26.8125  6.1875],0
a6,1,0.706746,0.141549,[192  95] ; [21 12],[191.034375  95.965625] ; [21.965625 11.034375],0
u2,1,0.720324,0.128183,[48 26] ; [9 6],[47.39325843 26.60674157] ; [9.60674157 5.39325843],0
s2,1,0.77828,0.079277,[191  98] ; [21 12],[190.27329193  98.72670807] ; [21.72670807 11.27329193],0
b5,1,0.808523,0.058725,[160 129] ; [19 14],[160.6552795 128.3447205] ; [18.3447205 14.6552795],0
n1,1,0.816244,0.054,[22 28] ; [2 2],[22.22222222 27.77777778] ; [1.77777778 2.22222222],0
p4,1,0.82488,0.048961,[222  66] ; [26  7],[222.5046729  65.4953271] ; [25.4953271  7.5046729],0
r3,1,0.894841,0.017472,[278  10] ; [32  1],[278.13084112   9.86915888] ; [31.86915888  1.13084112],0
u4,1,0.897513,0.01659,[ 10 279] ; [ 1 32],[  9.87267081 279.12732919] ; [ 1.12732919 31.87267081],0
a1,1,0.909835,0.012825,[ 19 270] ; [ 2 31],[ 18.84782609 270.15217391] ; [ 2.15217391 30.84782609],0
