Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000135,14.57182,[15 41] ; [57 40],[26.35294118 29.64705882] ; [45.64705882 51.35294118],1
r2,1,0.000219,13.656744,[43 12] ; [93  3],[49.53642384  5.46357616] ; [86.46357616  9.53642384],1
d4,1,0.000815,11.207219,[28 27] ; [75 22],[37.26973684 17.73026316] ; [65.73026316 31.26973684],1
b1,1,0.004733,7.978556,[29 27] ; [28 69],[20.8627451 35.1372549] ; [36.1372549 60.8627451],0
d1,1,0.00593,7.571603,[ 9 47] ; [36 61],[16.47058824 39.52941176] ; [28.52941176 68.47058824],0
d2,1,0.006939,7.288603,[20 36] ; [16 81],[13.17647059 42.82352941] ; [22.82352941 74.17647059],0
d5,1,0.007182,7.226762,[27 29] ; [68 29],[34.77124183 21.22875817] ; [60.22875817 36.77124183],0
d3,1,0.007197,7.223206,[23 33] ; [61 35],[30.94736842 25.05263158] ; [53.05263158 42.94736842],0
r3,1,0.008671,6.889407,[49  7] ; [94  2],[52.68421053  3.31578947] ; [90.31578947  5.68421053],0
n6,1,0.008996,6.823601,[37 19] ; [81 15],[43.47368421 12.52631579] ; [74.52631579 21.47368421],0
p3,1,0.013423,6.112505,[19 37] ; [53 44],[26.35294118 29.64705882] ; [45.64705882 51.35294118],0
r4,1,0.024259,5.075991,[41 15] ; [85 12],[46.11764706  9.88235294] ; [79.88235294 17.11764706],0
r1,1,0.02699,4.89144,[31 25] ; [70 26],[37.21052632 18.78947368] ; [63.78947368 32.21052632],0
p9,1,0.030145,4.700984,[36 20] ; [77 19],[41.63157895 14.36842105] ; [71.36842105 24.63157895],0
s5,1,0.0358,4.406585,[19 36] ; [18 76],[13.65771812 41.34228188] ; [23.34228188 70.65771812],0
n3,1,0.038434,4.285714,[11  9] ; [17  3],[14.  6.] ; [14.  6.],0
p11,1,0.044619,4.032983,[39 17] ; [81 16],[43.92156863 12.07843137] ; [76.07843137 20.92156863],0
p8,1,0.051825,3.781407,[28 28] ; [64 33],[33.67320261 22.32679739] ; [58.32679739 38.67320261],0
p10,1,0.088755,2.896805,[36 20] ; [74 22],[40.52631579 15.47368421] ; [69.47368421 26.52631579],0
b2,1,0.089285,2.887218,[ 5 35] ; [15 41],[ 8.33333333 31.66666667] ; [11.66666667 44.33333333],0
b3,1,0.089285,2.887218,[ 5 35] ; [15 41],[ 8.33333333 31.66666667] ; [11.66666667 44.33333333],0
s4,1,0.101878,2.675903,[15 41] ; [15 80],[11.12582781 44.87417219] ; [18.87417219 76.12582781],0
v1,1,0.130319,2.288706,[31 24] ; [40 52],[26.56462585 28.43537415] ; [44.43537415 47.56462585],0
b5,1,0.192813,1.695989,[28 28] ; [59 38],[31.84313725 24.15686275] ; [55.15686275 41.84313725],0
s3,1,0.193373,1.691727,[36 19] ; [53 44],[32.20394737 22.79605263] ; [56.79605263 40.20394737],0
v4,1,0.226815,1.460723,[50  4] ; [94  3],[51.49668874  2.50331126] ; [92.50331126  4.49668874],0
a8,1,0.228446,1.45051,[ 5 48] ; [15 75],[ 7.41258741 45.58741259] ; [12.58741259 77.41258741],0
v2,1,0.237839,1.393358,[23 31] ; [49 44],[26.44897959 27.55102041] ; [45.55102041 47.44897959],0
a1,1,0.269445,1.219568,[ 3 53] ; [ 2 95],[ 1.83006536 54.16993464] ; [ 3.16993464 93.83006536],0
a3,1,0.33237,0.939641,[23 32] ; [48 48],[25.86092715 29.13907285] ; [45.13907285 50.86092715],0
v3,1,0.362627,0.828775,[16 40] ; [34 61],[18.54304636 37.45695364] ; [31.45695364 63.54304636],0
p5,1,0.378635,0.77513,[ 9 46] ; [11 86],[ 7.23684211 47.76315789] ; [12.76315789 84.23684211],0
p2,1,0.401127,0.704944,[45 11] ; [83 14],[46.8496732  9.1503268] ; [81.1503268 15.8496732],0
s8,1,0.406138,0.690077,[21 35] ; [30 67],[18.66666667 37.33333333] ; [32.33333333 64.66666667],0
a4,1,0.447095,0.578007,[12 44] ; [16 81],[10.24836601 45.75163399] ; [17.75163399 79.24836601],0
s6,1,0.458989,0.548359,[31 23] ; [61 35],[33.12 20.88] ; [58.88 37.12],0
s7,1,0.488643,0.479513,[24 28] ; [37 55],[22.02777778 29.97222222] ; [38.97222222 53.02777778],0
p12,1,0.651643,0.203834,[ 2 54] ; [ 5 92],[ 2.5620915 53.4379085] ; [ 4.4379085 92.5620915],0
u2,1,0.6542,0.200646,[18 15] ; [28 19],[18.975 14.025] ; [27.025 19.975],0
p4,1,0.672109,0.179145,[32 24] ; [52 45],[30.74509804 25.25490196] ; [53.25490196 43.74509804],0
n2,1,0.704954,0.143369,[15  5] ; [16  4],[15.5  4.5] ; [15.5  4.5],0
n1,1,0.73568,0.11396,[ 7 13] ; [ 6 14],[ 6.5 13.5] ; [ 6.5 13.5],0
n4,1,0.771752,0.084149,[38 18] ; [68 29],[38.79738562 17.20261438] ; [67.20261438 29.79738562],0
s2,1,0.827767,0.047335,[27 29] ; [45 52],[26.35294118 29.64705882] ; [45.64705882 51.35294118],0
n5,1,0.845394,0.038025,[39 17] ; [69 28],[39.52941176 16.47058824] ; [68.47058824 28.52941176],0
p6,1,0.856751,0.032584,[26 29] ; [43 51],[25.46979866 29.53020134] ; [43.53020134 50.46979866],0
s1,1,0.865378,0.028741,[ 2 54] ; [ 4 93],[ 2.19607843 53.80392157] ; [ 3.80392157 93.19607843],0
u1,1,0.87256,0.02573,[ 2 54] ; [ 3 94],[ 1.83006536 54.16993464] ; [ 3.16993464 93.83006536],0
b4,1,0.898383,0.016308,[30 26] ; [53 44],[30.37908497 25.62091503] ; [52.62091503 44.37908497],0
