Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001572,9.991807,[32 22] ; [28 59],[22.9787234 31.0212766] ; [37.0212766 49.9787234],0
r3,1,0.003149,8.719282,[43 11] ; [83  4],[48.25531915  5.74468085] ; [77.74468085  9.25531915],0
v4,1,0.003495,8.529379,[42 12] ; [82  5],[47.4893617  6.5106383] ; [76.5106383 10.4893617],0
s4,1,0.01107,6.453966,[ 2 52] ; [16 71],[ 6.89361702 47.10638298] ; [11.10638298 75.89361702],0
p6,1,0.023471,5.133314,[ 8 44] ; [28 57],[13.66423358 38.33576642] ; [22.33576642 62.66423358],0
p11,1,0.034103,4.489548,[29 25] ; [62 25],[34.85106383 19.14893617] ; [56.14893617 30.85106383],0
p7,1,0.036671,4.365614,[19 34] ; [47 40],[24.98571429 28.01428571] ; [41.01428571 45.98571429],0
s1,1,0.050796,3.814976,[ 4 50] ; [ 1 86],[ 1.91489362 52.08510638] ; [ 3.08510638 83.91489362],0
r4,1,0.056216,3.645659,[38 16] ; [73 14],[42.5106383 11.4893617] ; [68.4893617 18.5106383],0
s5,1,0.076974,3.127662,[ 6 46] ; [20 64],[ 9.94117647 42.05882353] ; [16.05882353 67.94117647],0
d5,1,0.095734,2.775211,[45  9] ; [61 25],[40.88571429 13.11428571] ; [65.11428571 20.88571429],0
p9,1,0.109562,2.560528,[29 24] ; [58 27],[33.41304348 19.58695652] ; [53.58695652 31.41304348],0
a8,1,0.123999,2.366068,[ 2 47] ; [10 73],[ 4.45454545 44.54545455] ; [ 7.54545455 75.45454545],0
p10,1,0.125616,2.345867,[25 28] ; [52 34],[29.35971223 23.64028777] ; [47.64028777 38.35971223],0
u3,1,0.149024,2.082213,[15  7] ; [16 17],[12.4  9.6] ; [18.6 14.4],0
s7,1,0.182294,1.778824,[ 8 42] ; [22 63],[11.11111111 38.88888889] ; [18.88888889 66.11111111],0
a2,1,0.185364,1.754081,[ 9 45] ; [ 8 79],[ 6.5106383 47.4893617] ; [10.4893617 76.5106383],0
s6,1,0.211963,1.557968,[15 39] ; [32 52],[18.39130435 35.60869565] ; [28.60869565 55.39130435],0
u2,1,0.225796,1.467152,[13  9] ; [14 19],[10.8 11.2] ; [16.2 16.8],0
n2,1,0.234546,1.41308,[6 8] ; [18 11],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
r2,1,0.237499,1.395376,[43 10] ; [76 10],[45.37410072  7.62589928] ; [73.62589928 12.37410072],0
u1,1,0.248304,1.332819,[ 6 48] ; [ 5 82],[ 4.21276596 49.78723404] ; [ 6.78723404 80.21276596],0
p2,1,0.268736,1.223187,[33 20] ; [62 25],[35.96428571 17.03571429] ; [59.03571429 27.96428571],0
p3,1,0.30277,1.061954,[15 38] ; [32 55],[17.79285714 35.20714286] ; [29.20714286 57.79285714],0
n3,1,0.402023,0.702266,[8 6] ; [21  9],[9.22727273 4.77272727] ; [19.77272727 10.22727273],0
r1,1,0.406384,0.689356,[39 15] ; [57 30],[36.76595745 17.23404255] ; [59.23404255 27.76595745],0
b4,1,0.435962,0.606889,[34 20] ; [49 38],[31.78723404 22.21276596] ; [51.21276596 35.78723404],0
p5,1,0.440031,0.596203,[ 2 51] ; [ 6 81],[ 3.02857143 49.97142857] ; [ 4.97142857 82.02857143],0
