Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,103.632577,[332  47] ; [12 35],[306.04694836  72.95305164] ; [37.95305164  9.04694836],1
v4,1,0.0,76.595745,[352  24] ; [24 23],[334.22222222  41.77777778] ; [41.77777778  5.22222222],1
r1,1,0.0,37.804948,[299  77] ; [18 29],[281.77777778  94.22222222] ; [35.22222222 11.77777778],1
r3,1,1e-06,24.366419,[350  28] ; [32 14],[340.55660377  37.44339623] ; [41.44339623  4.55660377],1
d5,1,2.9e-05,17.46755,[292  86] ; [23 24],[280.16470588  97.83529412] ; [34.83529412 12.16470588],1
b1,1,0.000393,12.563489,[133 246] ; [29 18],[144.12676056 234.87323944] ; [17.87323944 29.12676056],1
s3,1,0.000509,12.083273,[184 187] ; [10 35],[173.01442308 197.98557692] ; [20.98557692 24.01442308],1
d1,1,0.000807,11.224181,[203 176] ; [13 34],[192.16901408 186.83098592] ; [23.83098592 23.16901408],1
n6,1,0.002174,9.396212,[292  86] ; [26 20],[283.5  94.5] ; [34.5 11.5],0
n4,1,0.002479,9.156233,[274 104] ; [24 23],[265.04470588 112.95529412] ; [32.95529412 14.04470588],0
a6,1,0.002649,9.034942,[253 125] ; [21 26],[243.69882353 134.30117647] ; [30.30117647 16.69882353],0
s2,1,0.005418,7.734202,[153 223] ; [ 9 37],[144.34123223 231.65876777] ; [17.65876777 28.34123223],0
u3,1,0.006151,7.505662,[67 60] ; [ 5 18],[60.96 66.04] ; [11.04 11.96],0
p2,1,0.008924,6.83805,[284  93] ; [27 20],[276.5259434 100.4740566] ; [34.4740566 12.5259434],0
s6,1,0.013011,6.167596,[207 167] ; [17 30],[198.99287411 175.00712589] ; [25.00712589 21.99287411],0
a4,1,0.023043,5.165246,[161 215] ; [12 35],[153.77777778 222.22222222] ; [19.22222222 27.77777778],0
a7,1,0.023411,5.137722,[263 115] ; [25 22],[256.15058824 121.84941176] ; [31.84941176 15.15058824],0
v3,1,0.03084,4.661832,[126 235] ; [ 9 38],[119.44852941 241.55147059] ; [15.55147059 31.44852941],0
d4,1,0.03427,4.481195,[299  77] ; [31 16],[293.33333333  82.66666667] ; [36.66666667 10.33333333],0
