Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1.4e-05,18.872686,[17 50] ; [160 132],[33.03342618 33.96657382] ; [143.96657382 148.03342618],1
p2,1,6.8e-05,15.86441,[50 18] ; [266  26],[59.68888889  8.31111111] ; [256.31111111  35.68888889],1
p8,1,0.000157,14.281058,[31 35] ; [208  84],[44.06145251 21.93854749] ; [194.93854749  97.06145251],1
p9,1,0.000298,13.085462,[52 14] ; [274  20],[59.76666667  6.23333333] ; [266.23333333  27.76666667],1
d3,1,0.000398,12.542472,[37 31] ; [223  71],[48.83977901 19.16022099] ; [211.16022099  82.83977901],1
n6,1,0.000648,11.631509,[50 17] ; [263  29],[58.41504178  8.58495822] ; [254.58495822  37.41504178],1
p10,1,0.00084,11.151048,[51 16] ; [266  27],[58.99722222  8.00277778] ; [258.00277778  34.99722222],1
s6,1,0.001013,10.804554,[37 29] ; [217  68],[47.76068376 18.23931624] ; [206.23931624  78.76068376],0
a7,1,0.001489,10.092282,[38 30] ; [221  73],[48.6519337 19.3480663] ; [210.3480663  83.6519337],0
n5,1,0.002701,8.999117,[44 23] ; [240  52],[53.00278552 13.99721448] ; [230.99721448  61.00278552],0
d1,1,0.003734,8.409027,[37 31] ; [213  81],[46.96132597 21.03867403] ; [203.03867403  90.96132597],0
p5,1,0.004389,8.115622,[ 4 64] ; [ 60 232],[12.08888889 55.91111111] ; [ 51.91111111 240.08888889],0
p11,1,0.038147,4.298448,[51 17] ; [251  43],[56.72928177 11.27071823] ; [245.27071823  48.72928177],0
p12,1,0.045338,4.006026,[ 3 63] ; [ 39 254],[ 7.72144847 58.27855153] ; [ 34.27855153 258.72144847],0
u1,1,0.065902,3.382242,[12 56] ; [ 84 210],[18.03314917 49.96685083] ; [ 77.96685083 216.03314917],0
s2,1,0.074506,3.18086,[32 36] ; [171 119],[38.55865922 29.44134078] ; [164.44134078 125.55865922],0
b5,1,0.10664,2.603321,[45 23] ; [163 131],[39.0718232 28.9281768] ; [168.9281768 125.0718232],0
s7,1,0.114626,2.489254,[33 32] ; [169 106],[38.61764706 26.38235294] ; [163.38235294 111.61764706],0
p7,1,0.133454,2.251865,[47 20] ; [229  62],[51.65363128 15.34636872] ; [224.34636872  66.65363128],0
s3,1,0.148628,2.086271,[35 33] ; [177 113],[40.26815642 27.73184358] ; [171.73184358 118.26815642],0
b1,1,0.160355,1.970875,[36 32] ; [128 166],[30.80662983 37.19337017] ; [133.19337017 160.80662983],0
d2,1,0.176232,1.829112,[35 32] ; [180 114],[39.90304709 27.09695291] ; [175.09695291 118.90304709],0
