Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,65.449487,[51 84] ; [238  69],[88.26923077 46.73076923] ; [200.73076923 106.26923077],1
a6,1,0.0,42.951763,[65 70] ; [244  64],[94.16478555 40.83521445] ; [214.83521445  93.16478555],1
a2,1,2.3e-05,17.889634,[ 10 125] ; [ 76 232],[ 26.20767494 108.79232506] ; [ 59.79232506 248.20767494],1
d5,1,3.4e-05,17.20252,[87 48] ; [254  54],[103.91647856  31.08352144] ; [237.08352144  70.91647856],1
r4,1,0.000211,13.731128,[108  27] ; [284  24],[119.45823928  15.54176072] ; [272.54176072  35.45823928],1
v4,1,0.001049,10.738526,[116  17] ; [295  13],[123.95238095   9.04761905] ; [287.04761905  20.95238095],0
r1,1,0.001234,10.438235,[92 43] ; [251  55],[105.  30.] ; [238.  68.],0
v2,1,0.001795,9.748085,[52 78] ; [167 129],[66.83098592 63.16901408] ; [152.16901408 143.83098592],0
d1,1,0.001824,9.718844,[55 80] ; [175 133],[70.09029345 64.90970655] ; [159.90970655 148.09029345],0
u1,1,0.002249,9.33461,[  7 128] ; [ 48 260],[ 16.76072235 118.23927765] ; [ 38.23927765 269.76072235],0
d4,1,0.002347,9.256251,[90 44] ; [248  60],[102.47058824  31.52941176] ; [235.52941176  72.47058824],0
r3,1,0.003636,8.457206,[115  19] ; [290  18],[122.78280543  11.21719457] ; [282.21719457  25.78280543],0
p2,1,0.019132,5.489452,[93 38] ; [249  58],[102.28767123  28.71232877] ; [239.71232877  67.28767123],0
b5,1,0.01915,5.487735,[69 66] ; [194 114],[80.14672686 54.85327314] ; [182.85327314 125.14672686],0
p8,1,0.02145,5.289854,[53 78] ; [158 143],[63.9837963 67.0162037] ; [147.0162037 153.9837963],0
b1,1,0.027075,4.886026,[60 75] ; [103 205],[49.67268623 85.32731377] ; [113.32731377 194.67268623],0
s5,1,0.03319,4.535928,[31 97] ; [ 47 255],[ 23.21860465 104.78139535] ; [ 54.78139535 247.21860465],0
b2,1,0.046817,3.951965,[36 42] ; [ 60 121],[28.91119691 49.08880309] ; [ 67.08880309 113.91119691],0
b3,1,0.046817,3.951965,[36 42] ; [ 60 121],[28.91119691 49.08880309] ; [ 67.08880309 113.91119691],0
u3,1,0.051574,3.789547,[22 32] ; [55 41],[27.72 26.28] ; [49.28 46.72],0
s3,1,0.054648,3.692782,[40 92] ; [ 66 238],[32.09174312 99.90825688] ; [ 73.90825688 230.09174312],0
p10,1,0.05564,3.662787,[87 44] ; [229  75],[95.16321839 35.83678161] ; [220.83678161  83.16321839],0
v1,1,0.05874,3.572609,[53 78] ; [152 150],[62.02078522 68.97921478] ; [142.97921478 159.02078522],0
p4,1,0.061634,3.492866,[57 74] ; [163 143],[65.94965675 65.05034325] ; [154.05034325 151.94965675],0
v3,1,0.063348,3.447495,[36 92] ; [112 187],[44.36533958 83.63466042] ; [103.63466042 195.36533958],0
a3,1,0.070625,3.268424,[81 53] ; [212  94],[89.23181818 44.76818182] ; [203.76818182 102.23181818],0
a5,1,0.076565,3.136358,[85 50] ; [220  88],[92.94582393 42.05417607] ; [212.05417607  95.94582393],0
p3,1,0.137583,2.204785,[52 81] ; [144 164],[59.11111111 73.88888889] ; [136.88888889 171.11111111],0
n6,1,0.198567,1.652883,[101  33] ; [248  59],[106.04535147  27.95464853] ; [242.95464853  64.04535147],0
s4,1,0.267184,1.231146,[ 16 118] ; [ 26 278],[ 12.84931507 121.15068493] ; [ 29.15068493 274.84931507],0
u2,1,0.281285,1.160871,[23 30] ; [50 45],[26.14189189 26.85810811] ; [46.85810811 48.14189189],0
p9,1,0.282436,1.15533,[97 35] ; [237  66],[101.35172414  30.64827586] ; [232.64827586  70.35172414],0
s6,1,0.296949,1.087844,[53 77] ; [140 163],[57.94457275 72.05542725] ; [135.05542725 167.94457275],0
s8,1,0.30273,1.062132,[ 27 106] ; [ 76 230],[ 31.20501139 101.79498861] ; [ 71.79498861 234.20501139],0
d2,1,0.316064,1.005165,[63 70] ; [130 178],[58.20634921 74.79365079] ; [134.79365079 173.20634921],0
p7,1,0.325991,0.964757,[72 60] ; [180 122],[76.64516129 55.35483871] ; [175.35483871 126.64516129],0
