Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,55.775393,[ 9 42] ; [78 18],[30.18367347 20.81632653] ; [56.81632653 39.18367347],1
p11,1,1e-06,24.3219,[21 30] ; [78 18],[34.34693878 16.65306122] ; [64.65306122 31.34693878],1
p2,1,2e-06,22.432044,[21 30] ; [76 19],[33.88356164 17.11643836] ; [63.11643836 31.88356164],1
r3,1,4.2e-05,16.789441,[32 19] ; [87  9],[41.28571429  9.71428571] ; [77.71428571 18.28571429],1
s6,1,0.000283,13.18059,[16 35] ; [58 34],[26.39160839 24.60839161] ; [47.60839161 44.39160839],1
s7,1,0.00046,12.272687,[ 9 37] ; [47 46],[18.5323741 27.4676259] ; [37.4676259 55.5323741],1
n6,1,0.000606,11.758856,[30 21] ; [81 15],[38.51020408 12.48979592] ; [72.48979592 23.51020408],1
a3,1,0.000978,10.86809,[19 32] ; [63 33],[28.44897959 22.55102041] ; [53.55102041 42.44897959],1
r4,1,0.001225,10.451532,[28 23] ; [77 19],[36.42857143 14.57142857] ; [68.57142857 27.42857143],0
p8,1,0.004984,7.885362,[13 38] ; [47 48],[20.95890411 30.04109589] ; [39.04109589 55.95890411],0
a5,1,0.005852,7.595434,[22 29] ; [64 32],[29.83673469 21.16326531] ; [56.16326531 39.83673469],0
p6,1,0.008031,7.026449,[ 8 42] ; [35 59],[14.93055556 35.06944444] ; [28.06944444 65.93055556],0
s8,1,0.009306,6.763134,[ 9 42] ; [37 59],[15.95918367 35.04081633] ; [30.04081633 65.95918367],0
n5,1,0.009592,6.709069,[28 23] ; [72 23],[34.93150685 16.06849315] ; [65.06849315 29.93150685],0
v4,1,0.009751,6.679739,[35 15] ; [84 12],[40.75342466  9.24657534] ; [78.24657534 17.75342466],0
n4,1,0.010829,6.493165,[29 22] ; [74 22],[35.73469388 15.26530612] ; [67.26530612 28.73469388],0
p4,1,0.015107,5.903979,[16 34] ; [50 44],[22.91666667 27.08333333] ; [43.08333333 50.91666667],0
n3,1,0.031224,4.640625,[ 7 11] ; [25 11],[10.66666667  7.33333333] ; [21.33333333 14.66666667],0
n2,1,0.036668,4.365782,[10 11] ; [27  9],[13.63157895  7.36842105] ; [23.36842105 12.63157895],0
p5,1,0.0453,4.007438,[ 1 50] ; [11 85],[ 4.16326531 46.83673469] ; [ 7.83673469 88.16326531],0
d4,1,0.046658,3.957693,[26 24] ; [66 30],[31.50684932 18.49315068] ; [60.49315068 35.50684932],0
p3,1,0.053184,3.738121,[15 36] ; [44 52],[20.46938776 30.53061224] ; [38.53061224 57.46938776],0
p7,1,0.068516,3.318223,[21 29] ; [55 40],[26.20689655 23.79310345] ; [49.79310345 45.20689655],0
a4,1,0.081782,3.029123,[14 36] ; [41 55],[18.83561644 31.16438356] ; [36.16438356 59.83561644],0
b5,1,0.089,2.892361,[17 34] ; [46 50],[21.85714286 29.14285714] ; [41.14285714 54.85714286],0
r2,1,0.098777,2.725172,[37 12] ; [83 13],[40.55172414  8.44827586] ; [79.44827586 16.55172414],0
d1,1,0.114124,2.496157,[16 35] ; [43 53],[20.46938776 30.53061224] ; [38.53061224 57.46938776],0
d3,1,0.114124,2.496157,[16 35] ; [43 53],[20.46938776 30.53061224] ; [38.53061224 57.46938776],0
s3,1,0.119801,2.419926,[19 31] ; [48 45],[23.42657343 26.57342657] ; [43.57342657 49.42657343],0
a2,1,0.125024,2.353225,[ 1 50] ; [ 8 88],[ 3.12244898 47.87755102] ; [ 5.87755102 90.12244898],0
s5,1,0.1291,2.30329,[10 41] ; [28 61],[13.84285714 37.15714286] ; [24.15714286 64.84285714],0
n1,1,0.146993,2.103184,[ 4 16] ; [14 22],[ 6.42857143 13.57142857] ; [11.57142857 24.42857143],0
d5,1,0.16059,1.968658,[28 23] ; [64 32],[31.91836735 19.08163265] ; [60.08163265 35.91836735],0
a8,1,0.167916,1.901455,[ 2 46] ; [10 80],[ 4.17391304 43.82608696] ; [ 7.82608696 82.17391304],0
p1,1,0.207063,1.591845,[ 3 48] ; [12 84],[ 5.20408163 45.79591837] ; [ 9.79591837 86.20408163],0
r1,1,0.31847,0.995221,[27 24] ; [59 37],[29.83673469 21.16326531] ; [56.16326531 39.83673469],0
s2,1,0.343436,0.897563,[14 36] ; [34 61],[16.55172414 33.44827586] ; [31.44827586 63.55172414],0
s1,1,0.357828,0.845503,[ 4 47] ; [ 4 91],[ 2.79452055 48.20547945] ; [ 5.20547945 89.79452055],0
v3,1,0.370592,0.80168,[ 9 40] ; [23 69],[11.12056738 37.87943262] ; [20.87943262 71.12056738],0
b2,1,0.3823,0.763293,[ 8 24] ; [19 37],[ 9.81818182 22.18181818] ; [17.18181818 38.81818182],0
b3,1,0.3823,0.763293,[ 8 24] ; [19 37],[ 9.81818182 22.18181818] ; [17.18181818 38.81818182],0
u3,1,0.384253,0.757051,[13 19] ; [10 23],[11.32307692 20.67692308] ; [11.67692308 21.32307692],0
a6,1,0.446797,0.578764,[19 32] ; [42 54],[21.16326531 29.83673469] ; [39.83673469 56.16326531],0
u2,1,0.453034,0.56305,[14 17] ; [18 15],[15.5 15.5] ; [16.5 16.5],0
b1,1,0.483726,0.49045,[27 24] ; [45 51],[24.97959184 26.02040816] ; [47.02040816 48.97959184],0
p12,1,0.544487,0.367287,[ 2 49] ; [ 6 89],[ 2.79452055 48.20547945] ; [ 5.20547945 89.79452055],0
u1,1,0.553605,0.350898,[ 2 49] ; [ 6 90],[ 2.7755102 48.2244898] ; [ 5.2244898 90.7755102],0
a1,1,0.641969,0.216176,[ 3 48] ; [ 4 92],[ 2.42857143 48.57142857] ; [ 4.57142857 91.42857143],0
d2,1,0.836833,0.042414,[23 27] ; [42 53],[22.4137931 27.5862069] ; [42.5862069 52.4137931],0
s4,1,0.870067,0.026756,[11 39] ; [20 76],[10.61643836 39.38356164] ; [20.38356164 75.61643836],0
v2,1,0.922988,0.009345,[14 35] ; [27 65],[14.24822695 34.75177305] ; [26.75177305 65.24822695],0
b4,1,0.943141,0.005087,[29 22] ; [54 42],[28.79591837 22.20408163] ; [54.20408163 41.79591837],0
