Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,51.079966,[40 13] ; [10 66],[20.54263566 32.45736434] ; [29.45736434 46.54263566],1
s3,1,5e-06,20.658675,[35 17] ; [20 55],[22.51968504 29.48031496] ; [32.48031496 42.51968504],1
s2,1,2.8e-05,17.559333,[33 20] ; [19 56],[21.53125 31.46875] ; [30.46875 44.53125],1
s6,1,0.000209,13.751544,[42 11] ; [35 40],[31.8828125 21.1171875] ; [45.1171875 29.8828125],1
d2,1,0.00081,11.218786,[35 18] ; [27 48],[25.671875 27.328125] ; [36.328125 38.671875],1
d1,1,0.000916,10.989319,[37 16] ; [31 46],[27.72307692 25.27692308] ; [40.27692308 36.72307692],1
d5,1,0.001315,10.321,[45  8] ; [45 32],[36.69230769 16.30769231] ; [53.30769231 23.69230769],0
u1,1,0.00195,9.595585,[16 37] ; [ 7 70],[ 9.37692308 43.62307692] ; [13.62307692 63.37692308],0
a3,1,0.004256,8.171328,[41 12] ; [40 36],[33.27906977 19.72093023] ; [47.72093023 28.27906977],0
r1,1,0.004714,7.985856,[44  9] ; [46 31],[36.69230769 16.30769231] ; [53.30769231 23.69230769],0
a2,1,0.008536,6.917376,[16 37] ; [ 9 68],[10.19230769 42.80769231] ; [14.80769231 62.19230769],0
p6,1,0.009089,6.805211,[18 35] ; [11 65],[11.91472868 41.08527132] ; [17.08527132 58.91472868],0
p10,1,0.010824,6.49392,[40 13] ; [40 35],[33.125 19.875] ; [46.875 28.125],0
p9,1,0.012587,6.226205,[39 12] ; [41 34],[32.38095238 18.61904762] ; [47.61904762 27.38095238],0
u3,1,0.015601,5.847254,[10  2] ; [16 21],[6.36734694 5.63265306] ; [19.63265306 17.36734694],0
v3,1,0.019209,5.482368,[24 26] ; [20 53],[17.88617886 32.11382114] ; [26.11382114 46.88617886],0
a5,1,0.022083,5.23921,[40 13] ; [43 34],[33.83846154 19.16153846] ; [49.16153846 27.83846154],0
a4,1,0.024001,5.094528,[29 24] ; [26 49],[22.7734375 30.2265625] ; [32.2265625 42.7734375],0
d3,1,0.024837,5.035247,[36 17] ; [37 40],[29.76153846 23.23846154] ; [43.23846154 33.76153846],0
r3,1,0.05562,3.663388,[50  3] ; [64 13],[46.47692308  6.52307692] ; [67.52307692  9.47692308],0
a6,1,0.066809,3.359729,[38 15] ; [43 34],[33.02307692 19.97692308] ; [47.97692308 29.02307692],0
u4,1,0.068684,3.314188,[ 4 49] ; [ 1 76],[ 2.03846154 50.96153846] ; [ 2.96153846 74.03846154],0
r2,1,0.072281,3.230453,[50  2] ; [65 10],[47.08661417  4.91338583] ; [67.91338583  7.08661417],0
s5,1,0.074516,3.18064,[20 32] ; [17 55],[15.51612903 36.48387097] ; [21.48387097 50.51612903],0
n2,1,0.089686,2.88,[9 6] ; [21  4],[11.25  3.75] ; [18.75  6.25],0
d4,1,0.093653,2.810426,[44  9] ; [54 23],[39.95384615 13.04615385] ; [58.04615385 18.95384615],0
u2,1,0.176296,1.828571,[7 5] ; [13 23],[5. 7.] ; [15. 21.],0
v1,1,0.184148,1.763828,[23 26] ; [27 50],[19.44444444 29.55555556] ; [30.55555556 46.44444444],0
n4,1,0.188351,1.730466,[42 11] ; [53 24],[38.73076923 14.26923077] ; [56.26923077 20.73076923],0
s1,1,0.203667,1.615881,[ 5 48] ; [ 3 73],[ 3.28682171 49.71317829] ; [ 4.71317829 71.28682171],0
b1,1,0.205213,1.604882,[28 25] ; [32 45],[24.46153846 28.53846154] ; [35.53846154 41.46153846],0
n3,1,0.253312,1.304945,[8 6] ; [18  6],[9.57894737 4.42105263] ; [16.42105263  7.57894737],0
n1,1,0.265116,1.241842,[9 6] ; [10 14],[7.30769231 7.69230769] ; [11.69230769 12.30769231],0
r4,1,0.266263,1.235897,[46  7] ; [61 16],[43.62307692  9.37692308] ; [63.37692308 13.62307692],0
p4,1,0.318638,0.99453,[20 33] ; [22 53],[17.390625 35.609375] ; [24.609375 50.390625],0
p12,1,0.331141,0.94443,[ 6 47] ; [ 5 72],[ 4.48461538 48.51538462] ; [ 6.51538462 70.48461538],0
p11,1,0.378761,0.77472,[37 16] ; [48 29],[34.65384615 18.34615385] ; [50.34615385 26.65384615],0
b4,1,0.42284,0.642408,[34 19] ; [44 33],[31.8 21.2] ; [46.2 30.8],0
v2,1,0.445773,0.581377,[28 23] ; [35 38],[25.91129032 25.08870968] ; [37.08870968 35.91129032],0
p5,1,0.473483,0.513836,[ 5 45] ; [ 5 72],[ 3.93700787 46.06299213] ; [ 6.06299213 70.93700787],0
a1,1,0.583385,0.300794,[ 4 49] ; [ 4 73],[ 3.26153846 49.73846154] ; [ 4.73846154 72.26153846],0
b2,1,0.608941,0.26172,[17 26] ; [14 27],[15.86904762 27.13095238] ; [15.13095238 25.86904762],0
b3,1,0.608941,0.26172,[17 26] ; [14 27],[15.86904762 27.13095238] ; [15.13095238 25.86904762],0
a7,1,0.61148,0.258025,[34 19] ; [46 31],[32.61538462 20.38461538] ; [47.38461538 29.61538462],0
s4,1,0.665723,0.186646,[11 42] ; [18 57],[12.0078125 40.9921875] ; [16.9921875 58.0078125],0
p7,1,0.719342,0.129124,[18 34] ; [24 52],[17.0625 34.9375] ; [24.9375 51.0625],0
a8,1,0.733895,0.115566,[ 5 45] ; [ 6 67],[ 4.47154472 45.52845528] ; [ 6.52845528 66.47154472],0
p1,1,0.74101,0.109241,[ 5 48] ; [ 6 71],[ 4.48461538 48.51538462] ; [ 6.51538462 70.48461538],0
n5,1,0.787164,0.072897,[39 14] ; [55 22],[38.32307692 14.67692308] ; [55.67692308 21.32307692],0
p8,1,0.789158,0.071505,[12 41] ; [19 58],[12.63846154 40.36153846] ; [18.36153846 58.63846154],0
p3,1,0.806227,0.06017,[19 34] ; [26 51],[18.34615385 34.65384615] ; [26.65384615 50.34615385],0
v4,1,0.948605,0.004155,[47  6] ; [68  9],[46.88461538  6.11538462] ; [68.11538462  8.88461538],0
b5,1,0.952148,0.003601,[34 19] ; [49 28],[33.83846154 19.16153846] ; [49.16153846 27.83846154],0
