Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,155.052235,[ 49 200] ; [213  77],[121.03525046 127.96474954] ; [140.96474954 149.03525046],1
s2,1,0.0,103.075595,[ 79 166] ; [221  70],[137.12686567 107.87313433] ; [162.87313433 128.12686567],1
s3,1,0.0,81.877501,[ 96 150] ; [224  65],[147.14018692  98.85981308] ; [172.85981308 116.14018692],1
s6,1,0.0,68.087998,[129 114] ; [247  41],[172.06779661  70.93220339] ; [203.93220339  84.06779661],1
a3,1,0.0,26.176367,[170  79] ; [251  39],[194.48794063  54.51205937] ; [226.51205937  63.48794063],1
s5,1,8e-06,20.009734,[ 64 177] ; [127 152],[ 88.52115385 152.47884615] ; [102.47884615 176.52115385],1
p3,1,8e-06,19.887831,[103 144] ; [178 114],[128.76994434 118.23005566] ; [152.23005566 139.76994434],1
p4,1,7e-05,15.823834,[137 109] ; [210  81],[158.96089385  87.03910615] ; [188.03910615 102.96089385],1
p6,1,7.3e-05,15.727599,[ 76 169] ; [138 150],[ 98.36772983 146.63227017] ; [115.63227017 172.36772983],1
p9,1,0.000199,13.836523,[201  45] ; [267  22],[215.19252336  30.80747664] ; [252.80747664  36.19252336],1
v3,1,0.000224,13.617475,[ 82 156] ; [143 140],[102.7831094 135.2168906] ; [122.2168906 160.7831094],1
u1,1,0.000459,12.275104,[ 40 209] ; [ 84 208],[ 57.07208872 191.92791128] ; [ 66.92791128 225.07208872],1
p5,1,0.000886,11.052847,[ 21 227] ; [ 53 235],[ 34.23880597 213.76119403] ; [ 39.76119403 248.23880597],1
p12,1,0.001467,10.119621,[ 12 235] ; [ 37 252],[ 22.58022388 224.41977612] ; [ 26.41977612 262.58022388],0
r1,1,0.003236,8.66938,[191  56] ; [254  38],[203.92393321  43.07606679] ; [241.07606679  50.92393321],0
n6,1,0.004267,8.166557,[215  32] ; [274  17],[224.50371747  22.49628253] ; [264.49628253  26.50371747],0
v4,1,0.004406,8.108276,[229  19] ; [285   7],[236.05925926  11.94074074] ; [277.94074074  14.05925926],0
p7,1,0.008374,6.951606,[148  97] ; [199  80],[162.24236641  82.75763359] ; [184.75763359  94.24236641],0
u4,1,0.01129,6.419119,[  3 245] ; [ 15 277],[  8.26666667 239.73333333] ; [  9.73333333 282.26666667],0
v2,1,0.013692,6.077457,[125 111] ; [182 104],[138.79693487  97.20306513] ; [168.20306513 117.79693487],0
n4,1,0.014381,5.990732,[213  36] ; [269  23],[221.84473198  27.15526802] ; [260.15526802  31.84473198],0
p2,1,0.03137,4.632602,[200  46] ; [256  35],[208.89385475  37.10614525] ; [247.10614525  43.89385475],0
s1,1,0.041419,4.158789,[  3 241] ; [ 12 276],[  6.87969925 237.12030075] ; [  8.12030075 279.87969925],0
a5,1,0.044586,4.034233,[189  60] ; [242  50],[198.3715342  50.6284658] ; [232.6284658  59.3715342],0
a6,1,0.046143,3.976381,[184  65] ; [192  99],[173.37777778  75.62222222] ; [202.62222222  88.37777778],0
r3,1,0.046302,3.970578,[230  18] ; [281  10],[235.11688312  12.88311688] ; [275.88311688  15.11688312],0
