Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.049581,3.855582,[2 5] ; [ 41 472],[0.57884615 6.42115385] ; [ 42.42115385 470.57884615],0
b4,1,0.09237,2.83258,[2 5] ; [309 206],[4.17049808 2.82950192] ; [306.82950192 208.17049808],0
s7,1,0.13304,2.256666,[5 1] ; [259 234],[3.1743487 2.8256513] ; [260.8256513 232.1743487],0
a8,1,0.146907,2.104072,[2 4] ; [ 60 399],[0.8 5.2] ; [ 61.2 397.8],0
v4,1,0.164869,1.928992,[6 1] ; [494  20],[6.71785029 0.28214971] ; [493.28214971  20.71785029],0
b5,1,0.191113,1.709015,[6 1] ; [317 198],[4.33141762 2.66858238] ; [318.66858238 196.33141762],0
a2,1,0.226846,1.460528,[4 3] ; [181 334],[2.48084291 4.51915709] ; [182.51915709 332.48084291],0
a1,1,0.273044,1.201392,[1 6] ; [ 26 489],[0.36206897 6.63793103] ; [ 26.63793103 488.36206897],0
v2,1,0.278328,1.175236,[3 4] ; [311 184],[4.37848606 2.62151394] ; [309.62151394 185.37848606],0
s6,1,0.295765,1.093191,[3 3] ; [353 153],[4.171875 1.828125] ; [351.828125 154.171875],0
p6,1,0.333709,0.934452,[4 3] ; [197 306],[2.75882353 4.24117647] ; [198.24117647 304.75882353],0
p8,1,0.35714,0.847926,[5 2] ; [272 232],[3.79452055 3.20547945] ; [273.20547945 230.79452055],0
s2,1,0.410408,0.677617,[5 2] ; [285 225],[3.92649903 3.07350097] ; [286.07350097 223.92649903],0
v3,1,0.418262,0.655195,[2 5] ; [214 274],[3.05454545 3.94545455] ; [212.94545455 275.05454545],0
u1,1,0.439407,0.597829,[1 6] ; [141 374],[1.90421456 5.09578544] ; [140.09578544 374.90421456],0
v1,1,0.439965,0.596373,[3 4] ; [287 213],[4.00394477 2.99605523] ; [285.99605523 214.00394477],0
a6,1,0.461389,0.542524,[6 1] ; [377 137],[5.14587332 1.85412668] ; [377.85412668 136.14587332],0
a4,1,0.461478,0.542308,[5 2] ; [296 218],[4.04414587 2.95585413] ; [296.95585413 217.04414587],0
p3,1,0.490763,0.474853,[4 2] ; [269 243],[3.16216216 2.83783784] ; [269.83783784 242.16216216],0
n5,1,0.508194,0.437784,[6 1] ; [383 129],[5.24662813 1.75337187] ; [383.75337187 128.24662813],0
a7,1,0.581673,0.303537,[6 1] ; [396 119],[5.3908046 1.6091954] ; [396.6091954 118.3908046],0
p7,1,0.697321,0.151273,[5 2] ; [323 179],[4.5108055 2.4891945] ; [323.4891945 178.5108055],0
n1,1,0.702511,0.145873,[1 1] ; [42 72],[0.74137931 1.25862069] ; [42.25862069 71.74137931],0
p11,1,0.715477,0.132868,[6 1] ; [413 102],[5.61877395 1.38122605] ; [413.38122605 101.61877395],0
b2,1,0.718787,0.129658,[2 4] ; [132 193],[2.42900302 3.57099698] ; [131.57099698 193.42900302],0
b3,1,0.718787,0.129658,[2 4] ; [132 193],[2.42900302 3.57099698] ; [131.57099698 193.42900302],0
p4,1,0.721894,0.126685,[5 2] ; [332 179],[4.55405405 2.44594595] ; [332.44594595 178.55405405],0
b1,1,0.728917,0.120109,[3 4] ; [188 327],[2.56130268 4.43869732] ; [188.43869732 326.56130268],0
s8,1,0.730363,0.118779,[4 3] ; [259 253],[3.54720617 3.45279383] ; [259.45279383 252.54720617],0
p5,1,0.795721,0.067024,[1 6] ; [ 57 453],[0.78529981 6.21470019] ; [ 57.21470019 452.78529981],0
p10,1,0.854646,0.03356,[6 1] ; [423  86],[5.81976744 1.18023256] ; [423.18023256  85.81976744],0
s5,1,0.856494,0.032703,[2 4] ; [182 311],[2.21242485 3.78757515] ; [181.78757515 311.21242485],0
s4,1,0.871757,0.026059,[1 6] ; [ 84 423],[1.15758755 5.84241245] ; [ 83.84241245 423.15758755],0
s3,1,0.933963,0.006866,[4 3] ; [297 209],[4.10721248 2.89278752] ; [296.89278752 209.10721248],0
r1,1,0.955821,0.003069,[6 1] ; [435  77],[5.94797688 1.05202312] ; [435.05202312  76.94797688],0
p9,1,0.960356,0.002471,[6 1] ; [437  69],[6.04483431 0.95516569] ; [436.95516569  69.04483431],0
