Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,49.884896,[49  5] ; [15 45],[30.31578947 23.68421053] ; [33.68421053 26.31578947],1
s6,1,3.4e-05,17.203189,[43 12] ; [24 36],[32.04347826 22.95652174] ; [34.95652174 25.04347826],1
s5,1,0.000138,14.534564,[24 29] ; [ 8 53],[14.87719298 38.12280702] ; [17.12280702 43.87719298],1
s7,1,0.000238,13.506591,[33 20] ; [16 42],[23.3963964 29.6036036] ; [25.6036036 32.3963964],1
s8,1,0.001434,10.161285,[25 30] ; [11 50],[17.06896552 37.93103448] ; [18.93103448 42.06896552],0
d4,1,0.002894,8.873208,[39 16] ; [27 35],[31.02564103 23.97435897] ; [34.97435897 27.02564103],0
n5,1,0.027004,4.89056,[43 12] ; [36 25],[37.45689655 17.54310345] ; [41.54310345 19.45689655],0
p10,1,0.03048,4.682032,[47  8] ; [41 19],[42.08695652 12.91304348] ; [45.91304348 14.08695652],0
p6,1,0.030729,4.668057,[26 29] ; [17 44],[20.38793103 34.61206897] ; [22.61206897 38.38793103],0
r4,1,0.035904,4.401658,[51  4] ; [49 13],[47.00854701  7.99145299] ; [52.99145299  9.00854701],0
s4,1,0.050883,3.812135,[14 41] ; [ 7 54],[ 9.95689655 45.04310345] ; [11.04310345 49.95689655],0
d1,1,0.054231,3.705572,[ 7 48] ; [ 2 60],[ 4.23076923 50.76923077] ; [ 4.76923077 57.23076923],0
a8,1,0.057747,3.600933,[10 43] ; [ 4 54],[ 6.68468468 46.31531532] ; [ 7.31531532 50.68468468],0
b5,1,0.073285,3.207872,[39 16] ; [34 28],[34.31623932 20.68376068] ; [38.68376068 23.31623932],0
p9,1,0.073349,3.206448,[47  8] ; [43 17],[43.04347826 11.95652174] ; [46.95652174 13.04347826],0
p4,1,0.07682,3.130935,[32 23] ; [25 35],[27.26086957 27.73913043] ; [29.73913043 30.26086957],0
d2,1,0.09234,2.833096,[16 39] ; [10 52],[12.22222222 42.77777778] ; [13.77777778 48.22222222],0
p8,1,0.128185,2.31435,[33 22] ; [27 32],[28.94736842 26.05263158] ; [31.05263158 27.94736842],0
