Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-06,20.816907,[25 12] ; [31 87],[13.36774194 23.63225806] ; [42.63225806 75.36774194],1
s8,1,0.003187,8.697153,[10 28] ; [ 10 112],[ 4.75 33.25] ; [ 15.25 106.75],0
r2,1,0.025137,5.014435,[36  2] ; [94 25],[31.46496815  6.53503185] ; [98.53503185 20.46496815],0
a3,1,0.0496,3.854942,[29  9] ; [71 50],[23.89937107 14.10062893] ; [76.10062893 44.89937107],0
p12,1,0.081212,3.040479,[ 2 36] ; [  1 119],[ 0.72151899 37.27848101] ; [  2.27848101 117.72151899],0
s2,1,0.08807,2.909297,[ 8 29] ; [ 13 108],[ 4.91772152 32.08227848] ; [ 16.08227848 104.91772152],0
n4,1,0.093971,2.804995,[29  9] ; [75 47],[24.7 13.3] ; [79.3 42.7],0
b4,1,0.111229,2.53667,[27 11] ; [69 53],[22.8 15.2] ; [73.2 48.8],0
b3,1,0.131475,2.275,[12  9] ; [27 43],[ 9. 12.] ; [30. 40.],0
b2,1,0.131475,2.275,[12  9] ; [27 43],[ 9. 12.] ; [30. 40.],0
d2,1,0.159868,1.975473,[19 18] ; [46 74],[15.31847134 21.68152866] ; [49.68152866 70.31847134],0
p6,1,0.184256,1.762957,[ 6 32] ; [ 10 110],[ 3.84810127 34.15189873] ; [ 12.15189873 107.84810127],0
a7,1,0.184476,1.761187,[28  9] ; [78 44],[24.66666667 12.33333333] ; [81.33333333 40.66666667],0
a8,1,0.192472,1.698595,[ 1 35] ; [ 11 105],[ 2.84210526 33.15789474] ; [  9.15789474 106.84210526],0
s7,1,0.200187,1.641007,[ 3 31] ; [21 96],[ 5.40397351 28.59602649] ; [18.59602649 98.40397351],0
v1,1,0.206675,1.594568,[15 23] ; [34 85],[11.85987261 26.14012739] ; [37.14012739 81.85987261],0
s1,1,0.209731,1.573283,[ 3 34] ; [  4 118],[ 1.62893082 35.37106918] ; [  5.37106918 116.62893082],0
p8,1,0.236919,1.398835,[11 27] ; [24 97],[ 8.36477987 29.63522013] ; [26.63522013 94.36477987],0
d1,1,0.24072,1.376371,[20 18] ; [51 71],[16.8625 21.1375] ; [54.1375 67.8625],0
n3,1,0.248722,1.330466,[7 3] ; [24 24],[5.34482759 4.65517241] ; [25.65517241 22.34482759],0
a1,1,0.308339,1.037776,[ 4 34] ; [  7 115],[ 2.6125 35.3875] ; [  8.3875 113.6125],0
n2,1,0.340356,0.909091,[8 3] ; [28 21],[6.6 4.4] ; [29.4 19.6],0
r1,1,0.370475,0.802071,[24 14] ; [67 55],[21.6125 16.3875] ; [69.3875 52.6125],0
u4,1,0.380021,0.770634,[ 1 37] ; [  1 121],[ 0.475 37.525] ; [  1.525 120.475],0
p5,1,0.385656,0.752595,[ 2 36] ; [  3 119],[ 1.1875 36.8125] ; [  3.8125 118.1875],0
s5,1,0.392301,0.731797,[ 2 34] ; [ 12 105],[ 3.29411765 32.70588235] ; [ 10.70588235 106.29411765],0
b1,1,0.43293,0.61495,[15 23] ; [57 65],[17.1 20.9] ; [54.9 67.1],0
u3,1,0.445415,0.582294,[3 6] ; [24 27],[4.05 4.95] ; [22.95 28.05],0
