Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,34.661527,[35 45] ; [62  7],[52.08053691 27.91946309] ; [44.91946309 24.08053691],1
d5,1,0.0,34.208,[47 34] ; [68  1],[62.1 18.9] ; [52.9 16.1],1
d2,1,0.0,32.074934,[14 67] ; [43 26],[30.78 50.22] ; [26.22 42.78],1
a2,1,7.5e-05,15.688756,[ 4 77] ; [20 50],[12.87417219 68.12582781] ; [11.12582781 58.87417219],1
u1,1,0.00381,8.372426,[ 2 79] ; [11 59],[ 6.97350993 74.02649007] ; [ 6.02649007 63.97350993],0
a5,1,0.00457,8.042025,[42 39] ; [52 18],[50.42384106 30.57615894] ; [43.57615894 26.42384106],0
s8,1,0.006686,7.355332,[19 62] ; [31 39],[26.82119205 54.17880795] ; [23.17880795 46.82119205],0
a4,1,0.011066,6.454724,[21 60] ; [32 38],[28.43046358 52.56953642] ; [24.56953642 45.43046358],0
a7,1,0.01925,5.47865,[48 33] ; [54 16],[54.71523179 26.28476821] ; [47.28476821 22.71523179],0
a3,1,0.024688,5.045629,[46 35] ; [52 18],[52.56953642 28.43046358] ; [45.43046358 24.56953642],0
s6,1,0.026729,4.908235,[37 44] ; [44 25],[43.74 37.26] ; [37.26 31.74],0
p10,1,0.029001,4.767553,[44 35] ; [49 18],[50.32191781 28.67808219] ; [42.67808219 24.32191781],0
b4,1,0.030001,4.709228,[39 42] ; [46 24],[45.59602649 35.40397351] ; [39.40397351 30.59602649],0
r1,1,0.039,4.260879,[55 26] ; [57 12],[60.48 20.52] ; [51.52 17.48],0
v2,1,0.045599,3.996351,[30 45] ; [37 28],[35.89285714 39.10714286] ; [31.10714286 33.89285714],0
s2,1,0.065527,3.391648,[29 52] ; [35 34],[34.56 46.44] ; [29.44 39.56],0
r2,1,0.074556,3.179753,[69 12] ; [65  4],[72.36  8.64] ; [61.64  7.36],0
n2,1,0.077161,3.123716,[24  5] ; [14  9],[21.19230769  7.80769231] ; [16.80769231  6.19230769],0
p1,1,0.080181,3.061224,[ 8 72] ; [ 2 68],[ 5.33333333 74.66666667] ; [ 4.66666667 65.33333333],0
a8,1,0.100091,2.704089,[10 68] ; [ 3 60],[ 7.19148936 70.80851064] ; [ 5.80851064 57.19148936],0
r3,1,0.101707,2.678571,[69 11] ; [66  4],[72.  8.] ; [63.  7.],0
p9,1,0.115805,2.473155,[51 28] ; [52 16],[55.3537415 23.6462585] ; [47.6462585 20.3537415],0
u2,1,0.136191,2.220479,[24 10] ; [16  2],[26.15384615  7.84615385] ; [13.84615385  4.15384615],0
a1,1,0.136673,2.215028,[ 5 76] ; [ 1 69],[ 3.21854305 77.78145695] ; [ 2.78145695 67.21854305],0
p4,1,0.169343,1.888749,[31 49] ; [34 34],[35.13513514 44.86486486] ; [29.86486486 38.13513514],0
b1,1,0.174416,1.844572,[46 35] ; [32 38],[41.8410596 39.1589404] ; [36.1589404 33.8410596],0
b5,1,0.192129,1.701215,[46 35] ; [47 23],[49.88741722 31.11258278] ; [43.11258278 26.88741722],0
r4,1,0.234411,1.413892,[62 19] ; [59 11],[64.90728477 16.09271523] ; [56.09271523 13.90728477],0
n3,1,0.242997,1.363121,[22  6] ; [14  8],[20.16  7.84] ; [15.84  6.16],0
p8,1,0.283307,1.151159,[28 51] ; [30 38],[31.17006803 47.82993197] ; [26.82993197 41.17006803],0
p3,1,0.289217,1.123263,[27 54] ; [28 39],[30.10135135 50.89864865] ; [24.89864865 42.10135135],0
n5,1,0.309124,1.034415,[37 42] ; [27 43],[33.93288591 45.06711409] ; [30.06711409 39.93288591],0
s3,1,0.331572,0.942749,[40 41] ; [39 29],[42.94630872 38.05369128] ; [36.05369128 31.94630872],0
s5,1,0.349437,0.875501,[14 63] ; [16 49],[16.26760563 60.73239437] ; [13.73239437 51.26760563],0
v1,1,0.411496,0.674475,[33 46] ; [33 35],[35.46938776 43.53061224] ; [30.53061224 37.46938776],0
b2,1,0.413264,0.669392,[ 8 30] ; [13 32],[ 9.61445783 28.38554217] ; [11.38554217 33.61445783],0
b3,1,0.413264,0.669392,[ 8 30] ; [13 32],[ 9.61445783 28.38554217] ; [11.38554217 33.61445783],0
p7,1,0.455196,0.557681,[39 37] ; [38 28],[41.21126761 34.78873239] ; [35.78873239 30.21126761],0
a6,1,0.465093,0.533611,[53 28] ; [49 20],[55.08 25.92] ; [46.92 22.08],0
s4,1,0.48528,0.486974,[15 66] ; [10 60],[13.41059603 67.58940397] ; [11.58940397 58.41059603],0
s1,1,0.529008,0.396297,[ 3 77] ; [ 4 63],[ 3.80952381 76.19047619] ; [ 3.19047619 63.80952381],0
s7,1,0.540517,0.374582,[24 51] ; [24 41],[25.71428571 49.28571429] ; [22.28571429 42.71428571],0
p6,1,0.542072,0.371713,[17 61] ; [17 48],[18.54545455 59.45454545] ; [15.45454545 49.54545455],0
