Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.247253,[44 11] ; [11 25],[33.24175824 21.75824176] ; [21.75824176 14.24175824],1
p6,1,0.74021,0.109942,[ 5 49] ; [ 4 31],[ 5.46067416 48.53932584] ; [ 3.53932584 31.46067416],0
p11,1,0.749338,0.102088,[23 33] ; [16 20],[23.73913043 32.26086957] ; [15.26086957 20.73913043],0
b4,1,0.759532,0.093695,[34 22] ; [23 13],[34.69565217 21.30434783] ; [22.30434783 13.69565217],0
a3,1,0.788274,0.072121,[33 22] ; [20 15],[32.38888889 22.61111111] ; [20.61111111 14.38888889],0
r2,1,0.797043,0.06614,[32 19] ; [21 14],[31.43023256 19.56976744] ; [21.56976744 13.43023256],0
p7,1,0.800424,0.063907,[13 41] ; [ 9 25],[13.5 40.5] ; [ 8.5 25.5],0
s5,1,0.812294,0.056391,[ 8 46] ; [ 6 30],[ 8.4 45.6] ; [ 5.6 30.4],0
d3,1,0.816228,0.054009,[27 29] ; [16 19],[26.46153846 29.53846154] ; [16.53846154 18.46153846],0
p9,1,0.82758,0.047439,[26 27] ; [18 17],[26.5 26.5] ; [17.5 17.5],0
a2,1,0.841179,0.040155,[ 7 49] ; [ 4 32],[ 6.69565217 49.30434783] ; [ 4.30434783 31.69565217],0
b2,1,0.865264,0.02879,[14 21] ; [ 6 10],[13.7254902 21.2745098] ; [6.2745098 9.7254902],0
b3,1,0.865264,0.02879,[14 21] ; [ 6 10],[13.7254902 21.2745098] ; [6.2745098 9.7254902],0
d4,1,0.905037,0.014233,[36 19] ; [24 12],[36.26373626 18.73626374] ; [23.73626374 12.26373626],0
s3,1,0.921054,0.009822,[21 34] ; [13 22],[20.77777778 34.22222222] ; [13.22222222 21.77777778],0
n3,1,0.929797,0.007762,[16 15] ; [9 8],[16.14583333 14.85416667] ; [8.85416667 8.14583333],0
u1,1,0.96732,0.001679,[ 3 53] ; [ 2 34],[ 3.04347826 52.95652174] ; [ 1.95652174 34.04347826],0
