Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.905821,[24 34] ; [139  23],[42.97272727 15.02727273] ; [120.02727273  41.97272727],1
n6,1,2e-06,22.269625,[34 24] ; [141  20],[46.34703196 11.65296804] ; [128.65296804  32.34703196],1
p6,1,0.003766,8.393116,[ 9 48] ; [ 58 101],[17.68055556 39.31944444] ; [ 49.31944444 109.68055556],0
p2,1,0.01276,6.202047,[39 19] ; [135  28],[45.66515837 12.33484163] ; [128.33484163  34.66515837],0
p4,1,0.015839,5.820607,[18 40] ; [80 82],[25.83636364 32.16363636] ; [72.16363636 89.83636364],0
a8,1,0.019892,5.421353,[ 3 52] ; [ 27 118],[ 8.25 46.75] ; [ 21.75 123.25],0
n1,1,0.027228,4.876267,[ 7 22] ; [17 16],[11.22580645 17.77419355] ; [12.77419355 20.22580645],0
p11,1,0.053678,3.722684,[39 19] ; [130  33],[44.35294118 13.64705882] ; [124.64705882  38.35294118],0
r2,1,0.060908,3.512477,[50  7] ; [153   8],[53.07798165  3.92201835] ; [149.92201835  11.07798165],0
s7,1,0.067519,3.342338,[19 37] ; [75 81],[24.83018868 31.16981132] ; [69.16981132 86.83018868],0
p7,1,0.067898,3.333127,[23 32] ; [87 68],[28.80952381 26.19047619] ; [81.19047619 73.80952381],0
p8,1,0.077755,3.111221,[19 38] ; [74 84],[24.65581395 32.34418605] ; [68.34418605 89.65581395],0
a5,1,0.079419,3.076754,[36 22] ; [121  42],[41.20361991 16.79638009] ; [115.79638009  47.20361991],0
d5,1,0.085815,2.951177,[39 19] ; [128  35],[43.8280543 14.1719457] ; [123.1719457  39.8280543],0
r4,1,0.093262,2.81714,[47 11] ; [146  17],[50.65158371  7.34841629] ; [142.34841629  20.65158371],0
d1,1,0.095595,2.777542,[25 33] ; [91 72],[30.44343891 27.55656109] ; [85.55656109 77.44343891],0
s4,1,0.095913,2.772215,[12 46] ; [ 19 142],[ 8.21004566 49.78995434] ; [ 22.78995434 138.21004566],0
s8,1,0.122836,2.380782,[19 38] ; [73 89],[23.94520548 33.05479452] ; [68.05479452 93.94520548],0
d2,1,0.136493,2.217058,[21 37] ; [77 85],[25.83636364 32.16363636] ; [72.16363636 89.83636364],0
r3,1,0.137988,2.200249,[51  6] ; [154   8],[53.35616438  3.64383562] ; [151.64383562  10.35616438],0
p1,1,0.157842,1.994782,[ 2 56] ; [ 15 148],[ 4.46153846 53.53846154] ; [ 12.53846154 150.46153846],0
a3,1,0.195046,1.679084,[37 21] ; [118  44],[40.86363636 17.13636364] ; [114.13636364  47.86363636],0
d3,1,0.211727,1.559579,[35 23] ; [113  50],[38.84162896 19.15837104] ; [109.15837104  53.84162896],0
s6,1,0.236504,1.401312,[34 21] ; [112  47],[37.52336449 17.47663551] ; [108.47663551  50.52336449],0
a2,1,0.292547,1.107864,[10 48] ; [ 39 124],[12.85972851 45.14027149] ; [ 36.14027149 126.85972851],0
u1,1,0.297422,1.085717,[ 6 52] ; [ 26 137],[ 8.39819005 49.60180995] ; [ 23.60180995 139.39819005],0
u2,1,0.307332,1.042105,[14  7] ; [24 21],[12.09090909  8.90909091] ; [25.90909091 19.09090909],0
r1,1,0.308272,1.038064,[46 12] ; [137  24],[48.46575342  9.53424658] ; [134.53424658  26.46575342],0
n2,1,0.345887,0.888491,[24  5] ; [24  9],[22.4516129  6.5483871] ; [25.5483871  7.4516129],0
s3,1,0.375187,0.786413,[29 28] ; [90 66],[31.84507042 25.15492958] ; [87.15492958 68.84507042],0
p5,1,0.412251,0.6723,[ 3 54] ; [ 14 148],[ 4.42465753 52.57534247] ; [ 12.57534247 149.42465753],0
b5,1,0.469547,0.523042,[35 23] ; [107  56],[37.26696833 20.73303167] ; [104.73303167  58.26696833],0
u3,1,0.513438,0.427054,[13  8] ; [24 21],[11.77272727  9.22727273] ; [25.22727273 19.77272727],0
a6,1,0.53809,0.379092,[34 24] ; [103  60],[35.95475113 22.04524887] ; [101.04524887  61.95475113],0
p12,1,0.542856,0.370273,[ 2 55] ; [  9 153],[ 2.8630137 54.1369863] ; [  8.1369863 153.8630137],0
b4,1,0.558699,0.341963,[36 22] ; [94 69],[34.11764706 23.88235294] ; [95.88235294 67.11764706],0
