Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,62.481532,[182  83] ; [ 48 115],[142.40654206 122.59345794] ; [87.59345794 75.40654206],1
u2,1,0.140026,2.177676,[38 23] ; [20 22],[34.34951456 26.65048544] ; [23.65048544 18.34951456],0
v3,1,0.148925,2.083232,[153 106] ; [83 77],[145.88066826 113.11933174] ; [90.11933174 69.88066826],0
n1,1,0.159939,1.974807,[19 26] ; [12 31],[15.85227273 29.14772727] ; [15.14772727 27.85227273],0
a4,1,0.215923,1.531265,[124 140] ; [67 97],[117.81308411 146.18691589] ; [73.18691589 90.81308411],0
p1,1,0.260924,1.263849,[ 26 238] ; [ 11 153],[ 22.82242991 241.17757009] ; [ 14.17757009 149.82242991],0
s3,1,0.311998,1.0222,[141 118] ; [80 82],[135.95961995 123.04038005] ; [85.04038005 76.95961995],0
b4,1,0.360665,0.835575,[153 112] ; [102  62],[157.51748252 107.48251748] ; [97.48251748 66.51748252],0
r1,1,0.402531,0.700754,[223  40] ; [134  30],[219.8852459  43.1147541] ; [137.1147541  26.8852459],0
b5,1,0.414504,0.665845,[151 114] ; [100  64],[155.04662005 109.95337995] ; [95.95337995 68.04662005],0
n2,1,0.419145,0.652712,[36  9] ; [32 12],[34.38202247 10.61797753] ; [33.61797753 10.38202247],0
s1,1,0.427683,0.629107,[  5 258] ; [  5 156],[  6.20283019 256.79716981] ; [  3.79716981 157.20283019],0
v4,1,0.428599,0.626616,[249  13] ; [151  11],[247.16981132  14.83018868] ; [152.83018868   9.16981132],0
u4,1,0.448743,0.573825,[  8 257] ; [  3 161],[  6.79487179 258.20512821] ; [  4.20512821 159.79487179],0
a3,1,0.485974,0.485427,[203  62] ; [120  43],[199.98831776  65.01168224] ; [123.01168224  39.98831776],0
b1,1,0.487234,0.482629,[ 93 172] ; [ 63 101],[ 96.36363636 168.63636364] ; [ 59.63636364 104.36363636],0
a1,1,0.509004,0.436113,[ 17 248] ; [  8 156],[ 15.44289044 249.55710956] ; [  9.55710956 154.44289044],0
n3,1,0.541454,0.372852,[36 10] ; [32 12],[34.75555556 11.24444444] ; [33.24444444 10.75555556],0
a6,1,0.721934,0.126647,[188  77] ; [113  50],[186.36682243  78.63317757] ; [114.63317757  48.36682243],0
a8,1,0.726571,0.122283,[ 35 198] ; [ 25 128],[ 36.21761658 196.78238342] ; [ 23.78238342 129.21761658],0
r2,1,0.754859,0.097493,[249  13] ; [150   9],[248.3087886  13.6912114] ; [150.6912114   8.3087886],0
r3,1,0.792265,0.069364,[257   7] ; [157   5],[256.56338028   7.43661972] ; [157.43661972   4.56338028],0
b2,1,0.833966,0.043939,[ 70 108] ; [39 57],[ 70.81021898 107.18978102] ; [38.18978102 57.81021898],0
b3,1,0.833966,0.043939,[ 70 108] ; [39 57],[ 70.81021898 107.18978102] ; [38.18978102 57.81021898],0
d4,1,0.945751,0.00463,[225  40] ; [138  25],[224.7546729  40.2453271] ; [138.2453271  24.7546729],0
