Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.135608,[72 31] ; [ 5 34],[55.85211268 47.14788732] ; [21.14788732 17.85211268],1
s3,1,2e-06,22.760677,[73 30] ; [10 28],[60.63120567 42.36879433] ; [22.36879433 15.63120567],1
s7,1,8e-06,19.833851,[71 28] ; [11 26],[59.69117647 39.30882353] ; [22.30882353 14.69117647],1
s8,1,0.000243,13.467493,[67 36] ; [12 27],[57.3028169 45.6971831] ; [21.6971831 17.3028169],1
s5,1,0.000546,11.952663,[50 48] ; [ 7 31],[41.07352941 56.92647059] ; [15.92647059 22.07352941],1
p6,1,0.001669,9.882075,[54 47] ; [ 9 29],[45.77697842 55.22302158] ; [17.22302158 20.77697842],0
d3,1,0.001731,9.814786,[62 41] ; [12 27],[53.67605634 49.32394366] ; [20.32394366 18.67605634],0
r4,1,0.002866,8.890776,[89 14] ; [25 14],[82.69014085 20.30985915] ; [31.30985915  7.69014085],0
p3,1,0.013617,6.087076,[73 30] ; [19 20],[66.73239437 36.26760563] ; [25.26760563 13.73239437],0
a8,1,0.034684,4.460668,[16 83] ; [ 1 36],[12.375 86.625] ; [ 4.625 32.375],0
n5,1,0.059842,3.541762,[86 17] ; [27 12],[81.96478873 21.03521127] ; [31.03521127  7.96478873],0
r1,1,0.065868,3.383107,[77 26] ; [23 16],[72.53521127 30.46478873] ; [27.46478873 11.53521127],0
d1,1,0.066203,3.374747,[60 43] ; [16 23],[55.12676056 47.87323944] ; [20.87323944 18.12676056],0
r3,1,0.067558,3.341368,[97  6] ; [33  6],[94.29577465  8.70422535] ; [35.70422535  3.29577465],0
n3,1,0.072113,3.234256,[14 10] ; [9 1],[16.23529412  7.76470588] ; [6.76470588 3.23529412],0
n4,1,0.083262,3.000059,[85 18] ; [27 12],[81.23943662 21.76056338] ; [30.76056338  8.23943662],0
n6,1,0.117798,2.446354,[86 17] ; [28 11],[82.69014085 20.30985915] ; [31.30985915  7.69014085],0
r2,1,0.120098,2.41604,[90 11] ; [30  8],[87.1942446 13.8057554] ; [32.8057554  5.1942446],0
u3,1,0.122624,2.383479,[18 13] ; [3 7],[15.87804878 15.12195122] ; [5.12195122 4.87804878],0
s4,1,0.126784,2.331443,[22 81] ; [ 4 35],[18.85915493 84.14084507] ; [ 7.14084507 31.85915493],0
a5,1,0.141219,2.164628,[74 29] ; [23 16],[70.35915493 32.64084507] ; [26.64084507 12.35915493],0
s1,1,0.216207,1.529368,[ 3 98] ; [ 3 36],[ 4.32857143 96.67142857] ; [ 1.67142857 37.32857143],0
b5,1,0.217551,1.520455,[41 62] ; [20 19],[44.24647887 58.75352113] ; [16.75352113 22.24647887],0
p8,1,0.235385,1.40802,[66 36] ; [21 18],[62.93617021 39.06382979] ; [24.06382979 14.93617021],0
v3,1,0.251372,1.315665,[45 55] ; [13 25],[42.02898551 57.97101449] ; [15.97101449 22.02898551],0
d5,1,0.270192,1.215772,[82 20] ; [28 11],[79.57446809 22.42553191] ; [30.42553191  8.57446809],0
p9,1,0.309025,1.034838,[89 14] ; [31  8],[87.04225352 15.95774648] ; [32.95774648  6.04225352],0
p5,1,0.325946,0.964939,[21 82] ; [ 5 33],[18.9929078 84.0070922] ; [ 7.0070922 30.9929078],0
b1,1,0.327726,0.957863,[57 46] ; [18 21],[54.40140845 48.59859155] ; [20.59859155 18.40140845],0
d4,1,0.334095,0.93296,[81 21] ; [28 11],[78.85106383 23.14893617] ; [30.14893617  8.85106383],0
u2,1,0.368126,0.809981,[19 12] ; [4 5],[17.825 13.175] ; [5.175 3.825],0
d2,1,0.381762,0.765022,[56 47] ; [18 21],[53.67605634 49.32394366] ; [20.32394366 18.67605634],0
p11,1,0.420863,0.647905,[78 25] ; [32  7],[79.78873239 23.21126761] ; [30.21126761  8.78873239],0
a1,1,0.423008,0.641944,[ 6 97] ; [ 1 38],[ 5.07746479 97.92253521] ; [ 1.92253521 37.07746479],0
a2,1,0.47265,0.515773,[ 9 94] ; [ 2 37],[ 7.97887324 95.02112676] ; [ 3.02112676 35.97887324],0
v2,1,0.477447,0.504689,[48 51] ; [21 17],[49.86131387 49.13868613] ; [19.13868613 18.86131387],0
n2,1,0.477748,0.504,[17  8] ; [8 2],[17.85714286  7.14285714] ; [7.14285714 2.85714286],0
v4,1,0.477755,0.503984,[93  9] ; [34  5],[91.87234043 10.12765957] ; [35.12765957  3.87234043],0
u1,1,0.544827,0.366667,[ 5 98] ; [ 1 38],[ 4.35211268 98.64788732] ; [ 1.64788732 37.35211268],0
n1,1,0.551469,0.354691,[14 11] ; [4 5],[13.23529412 11.76470588] ; [4.76470588 4.23529412],0
a4,1,0.563579,0.333546,[50 52] ; [17 22],[48.46808511 53.53191489] ; [18.53191489 20.46808511],0
b4,1,0.597631,0.278584,[53 50] ; [22 17],[54.40140845 48.59859155] ; [20.59859155 18.40140845],0
a3,1,0.600981,0.273519,[72 31] ; [29 10],[73.26056338 29.73943662] ; [27.73943662 11.26056338],0
b2,1,0.608187,0.262824,[31 39] ; [10 16],[29.89583333 40.10416667] ; [11.10416667 14.89583333],0
b3,1,0.608187,0.262824,[31 39] ; [10 16],[29.89583333 40.10416667] ; [11.10416667 14.89583333],0
p2,1,0.644946,0.212331,[84 18] ; [30  8],[83.05714286 18.94285714] ; [30.94285714  7.05714286],0
p10,1,0.648478,0.207824,[82 20] ; [30  9],[81.0212766 20.9787234] ; [30.9787234  8.0212766],0
p1,1,0.698249,0.1503,[10 92] ; [ 3 36],[ 9.40425532 92.59574468] ; [ 3.59574468 35.40425532],0
p7,1,0.803895,0.061658,[73 28] ; [29 10],[73.58571429 27.41428571] ; [28.41428571 10.58571429],0
v1,1,0.885505,0.020734,[54 46] ; [20 18],[53.62318841 46.37681159] ; [20.37681159 17.62318841],0
a6,1,0.997798,8e-06,[37 66] ; [14 25],[36.99295775 66.00704225] ; [14.00704225 24.99295775],0
