Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.873118,[267   6] ; [38 17],[253.85670732  19.14329268] ; [51.14329268  3.85670732],1
d3,1,0.000311,13.00328,[201  72] ; [27 28],[189.76829268  83.23170732] ; [38.23170732 16.76829268],1
u1,1,0.00052,12.04432,[ 67 206] ; [ 2 53],[ 57.42987805 215.57012195] ; [11.57012195 43.42987805],1
r2,1,0.002023,9.528751,[262   9] ; [45  7],[257.57585139  13.42414861] ; [49.42414861  2.57585139],0
a5,1,0.005272,7.783693,[228  45] ; [37 18],[220.56402439  52.43597561] ; [44.43597561 10.56402439],0
a2,1,0.012643,6.21836,[ 79 194] ; [ 7 48],[ 71.57926829 201.42073171] ; [14.42073171 40.57926829],0
v1,1,0.01493,5.924664,[174  90] ; [25 27],[166.25316456  97.74683544] ; [32.74683544 19.25316456],0
v4,1,0.016806,5.716548,[266   7] ; [49  5],[262.98165138  10.01834862] ; [52.01834862  1.98165138],0
p2,1,0.025222,5.00857,[239  33] ; [42 13],[233.73700306  38.26299694] ; [47.26299694  7.73700306],0
d2,1,0.025357,4.999314,[159 114] ; [23 32],[151.48170732 121.51829268] ; [30.51829268 24.48170732],0
s1,1,0.031985,4.599313,[  8 261] ; [ 5 49],[ 10.82662539 258.17337461] ; [ 2.17337461 51.82662539],0
n4,1,0.032613,4.565957,[235  38] ; [41 14],[229.7195122  43.2804878] ; [46.2804878  8.7195122],0
d5,1,0.033667,4.511557,[234  38] ; [41 14],[228.74617737  43.25382263] ; [46.25382263  8.74617737],0
a3,1,0.042718,4.10651,[221  51] ; [38 17],[215.43730887  56.56269113] ; [43.56269113 11.43730887],0
u3,1,0.048208,3.902715,[38 14] ; [8 9],[34.66666667 17.33333333] ; [11.33333333  5.66666667],0
a4,1,0.048632,3.888002,[134 139] ; [19 36],[127.3445122 145.6554878] ; [25.6554878 29.3445122],0
n6,1,0.052516,3.759251,[244  29] ; [44 11],[239.70731707  33.29268293] ; [48.29268293  6.70731707],0
d4,1,0.057208,3.616524,[239  33] ; [43 12],[234.56880734  37.43119266] ; [47.43119266  7.56880734],0
a7,1,0.070837,3.263524,[192  80] ; [32 23],[186.32415902  85.67584098] ; [37.67584098 17.32415902],0
d1,1,0.072562,3.224085,[188  85] ; [31 24],[182.27743902  90.72256098] ; [36.72256098 18.27743902],0
p1,1,0.082101,3.022814,[ 20 252] ; [ 8 47],[ 23.29051988 248.70948012] ; [ 4.70948012 50.29051988],0
p9,1,0.094697,2.792657,[254  17] ; [48  7],[251.04907975  19.95092025] ; [50.95092025  4.04907975],0
a6,1,0.096064,2.769709,[185  87] ; [31 24],[179.66972477  92.33027523] ; [36.33027523 18.66972477],0
p6,1,0.103573,2.649645,[123 148] ; [30 22],[128.36842105 142.63157895] ; [24.63157895 27.36842105],0
b2,1,0.109516,2.561188,[ 91 101] ; [15 29],[ 86.23728814 105.76271186] ; [19.76271186 24.23728814],0
b3,1,0.109516,2.561188,[ 91 101] ; [15 29],[ 86.23728814 105.76271186] ; [19.76271186 24.23728814],0
