Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,6e-06,20.458743,[23 21] ; [83 12],[33.55395683 10.44604317] ; [72.44604317 22.55395683],1
p4,1,7e-06,20.329789,[ 8 37] ; [56 40],[20.42553191 24.57446809] ; [43.57446809 52.42553191],1
s7,1,3.6e-05,17.053087,[ 9 35] ; [53 38],[20.20740741 23.79259259] ; [41.79259259 49.20740741],1
v4,1,0.000134,14.591428,[32 14] ; [88  6],[39.42857143  6.57142857] ; [80.57142857 13.42857143],1
p7,1,0.00015,14.370421,[13 32] ; [60 35],[23.46428571 21.53571429] ; [49.53571429 45.46428571],1
p8,1,0.000293,13.112518,[13 32] ; [58 36],[22.98561151 22.01438849] ; [48.01438849 45.98561151],1
r3,1,0.001287,10.360824,[31 15] ; [85 10],[37.84397163  8.15602837] ; [78.15602837 16.84397163],0
p10,1,0.002138,9.426843,[26 18] ; [79 16],[33.23741007 10.76258993] ; [71.76258993 23.23741007],0
s3,1,0.003702,8.424484,[15 28] ; [59 37],[22.89208633 20.10791367] ; [51.10791367 44.89208633],0
s2,1,0.005498,7.707867,[12 33] ; [49 46],[19.60714286 25.39285714] ; [41.39285714 53.60714286],0
s8,1,0.007261,7.207259,[ 8 38] ; [38 57],[15.0070922 30.9929078] ; [30.9929078 64.0070922],0
s6,1,0.00807,7.017808,[19 27] ; [61 33],[26.28571429 19.71428571] ; [53.71428571 40.28571429],0
s1,1,0.0083,6.967678,[ 7 38] ; [ 3 91],[ 3.23741007 41.76258993] ; [ 6.76258993 87.23741007],0
p6,1,0.010041,6.627592,[ 8 37] ; [38 58],[14.68085106 30.31914894] ; [31.31914894 64.68085106],0
p11,1,0.016008,5.801946,[27 19] ; [75 21],[33.04225352 12.95774648] ; [68.95774648 27.04225352],0
d3,1,0.016467,5.752342,[11 35] ; [43 53],[17.49295775 28.50704225] ; [36.50704225 59.49295775],0
d4,1,0.025338,5.000654,[15 31] ; [50 45],[21.20567376 24.79432624] ; [43.79432624 51.20567376],0
r4,1,0.036159,4.389582,[30 16] ; [78 18],[34.98591549 11.01408451] ; [73.01408451 22.98591549],0
r2,1,0.036325,4.381763,[35 11] ; [85 10],[39.14893617  6.85106383] ; [80.85106383 14.14893617],0
n6,1,0.055688,3.661373,[33 13] ; [81 14],[37.19148936  8.80851064] ; [76.80851064 18.19148936],0
a1,1,0.066799,3.359966,[ 4 42] ; [ 2 94],[ 1.94366197 44.05633803] ; [ 4.05633803 91.94366197],0
p3,1,0.071323,3.252298,[12 34] ; [40 56],[16.84507042 29.15492958] ; [35.15492958 60.84507042],0
a7,1,0.07553,3.158555,[21 25] ; [59 37],[25.91549296 20.08450704] ; [54.08450704 41.91549296],0
n1,1,0.086974,2.929506,[12  7] ; [ 8 14],[9.26829268 9.73170732] ; [10.73170732 11.26829268],0
a4,1,0.108141,2.58118,[ 6 39] ; [24 71],[ 9.64285714 35.35714286] ; [20.35714286 74.64285714],0
b5,1,0.122809,2.381129,[20 26] ; [55 41],[24.29577465 21.70422535] ; [50.70422535 45.29577465],0
r1,1,0.153371,2.038398,[26 20] ; [66 30],[29.8028169 16.1971831] ; [62.1971831 33.8028169],0
a5,1,0.153945,2.032717,[20 26] ; [54 42],[23.97183099 22.02816901] ; [50.02816901 45.97183099],0
v2,1,0.157815,1.995041,[15 28] ; [44 48],[18.79259259 24.20740741] ; [40.20740741 51.79259259],0
s5,1,0.179251,1.803827,[ 9 36] ; [29 65],[12.30215827 32.69784173] ; [25.69784173 68.30215827],0
v1,1,0.183991,1.765087,[18 28] ; [48 46],[21.68571429 24.31428571] ; [44.31428571 49.68571429],0
a3,1,0.186256,1.746989,[19 25] ; [53 43],[22.62857143 21.37142857] ; [49.37142857 46.62857143],0
b1,1,0.193118,1.693667,[25 21] ; [41 55],[21.38028169 24.61971831] ; [44.61971831 51.38028169],0
a2,1,0.223699,1.480486,[ 2 44] ; [10 86],[ 3.88732394 42.11267606] ; [ 8.11267606 87.88732394],0
p5,1,0.23437,1.414141,[ 4 40] ; [16 80],[ 6.28571429 37.71428571] ; [13.71428571 82.28571429],0
b4,1,0.240599,1.377083,[23 23] ; [58 38],[26.23943662 19.76056338] ; [54.76056338 41.23943662],0
u2,1,0.240681,1.376601,[ 9 18] ; [20 22],[11.34782609 15.65217391] ; [17.65217391 24.34782609],0
u1,1,0.293722,1.102484,[ 1 45] ; [ 6 90],[ 2.26760563 43.73239437] ; [ 4.73239437 91.26760563],0
