Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.216465,[43 60] ; [209  55],[70.72479564 32.27520436] ; [181.27520436  82.72479564],1
a6,1,0.0,44.07017,[47 56] ; [213  51],[72.97002725 30.02997275] ; [187.02997275  76.97002725],1
a2,1,1.1e-05,19.316026,[ 6 97] ; [ 70 194],[21.32970027 81.67029973] ; [ 54.67029973 209.32970027],1
u1,1,0.000867,11.091891,[ 5 98] ; [ 49 215],[15.15531335 87.84468665] ; [ 38.84468665 225.15531335],1
d5,1,0.00222,9.358445,[71 32] ; [220  44],[81.67029973 21.32970027] ; [209.32970027  54.67029973],0
s5,1,0.006143,7.507763,[30 68] ; [ 45 214],[20.58823529 77.41176471] ; [ 54.41176471 204.58823529],0
d1,1,0.009411,6.743146,[45 58] ; [155 109],[56.13079019 46.86920981] ; [143.86920981 120.13079019],0
b1,1,0.018037,5.592514,[48 55] ; [ 88 176],[38.16893733 64.83106267] ; [ 97.83106267 166.16893733],0
r3,1,0.020027,5.409559,[90 12] ; [251  13],[95.03278689  6.96721311] ; [245.96721311  18.03278689],0
v2,1,0.022249,5.226213,[46 53] ; [151 101],[55.56410256 43.43589744] ; [141.43589744 110.56410256],0
s1,1,0.027352,4.868429,[ 5 96] ; [  3 258],[ 2.2320442 98.7679558] ; [  5.7679558 255.2320442],0
b3,1,0.032435,4.575362,[28 34] ; [ 47 110],[21.23287671 40.76712329] ; [ 53.76712329 103.23287671],0
b2,1,0.032435,4.575362,[28 34] ; [ 47 110],[21.23287671 40.76712329] ; [ 53.76712329 103.23287671],0
b5,1,0.049167,3.869631,[52 51] ; [163 101],[60.34059946 42.65940054] ; [154.65940054 109.34059946],0
v4,1,0.055664,3.662081,[91 10] ; [251  12],[94.8956044  6.1043956] ; [247.1043956  15.8956044],0
r4,1,0.06991,3.285144,[91 12] ; [248  16],[95.14168937  7.85831063] ; [243.85831063  20.14168937],0
u3,1,0.081471,3.035314,[17 21] ; [50 31],[21.39495798 16.60504202] ; [45.60504202 35.39495798],0
p8,1,0.090957,2.857361,[45 56] ; [140 117],[52.19273743 48.80726257] ; [132.80726257 124.19273743],0
d4,1,0.09892,2.722872,[76 26] ; [217  47],[81.6557377 20.3442623] ; [211.3442623  52.6557377],0
s3,1,0.123213,2.375999,[29 73] ; [ 54 205],[23.45152355 78.54847645] ; [ 59.54847645 199.45152355],0
a5,1,0.134811,2.236206,[71 32] ; [202  62],[76.61852861 26.38147139] ; [196.38147139  67.61852861],0
a3,1,0.196176,1.670613,[65 38] ; [183  78],[70.17582418 32.82417582] ; [177.82417582  83.17582418],0
r2,1,0.199746,1.644234,[92  8] ; [251  12],[94.49035813  5.50964187] ; [248.50964187  14.49035813],0
p2,1,0.204022,1.613344,[77 24] ; [216  47],[81.29945055 19.70054945] ; [211.70054945  51.29945055],0
p4,1,0.235333,1.408338,[48 52] ; [144 118],[53.03867403 46.96132597] ; [138.96132597 123.03867403],0
p9,1,0.248554,1.331412,[74 27] ; [206  55],[78.12154696 22.87845304] ; [201.87845304  59.12154696],0
a8,1,0.303358,1.059373,[ 9 87] ; [ 31 199],[11.7791411 84.2208589] ; [ 28.2208589 201.7791411],0
s4,1,0.332466,0.93927,[12 90] ; [ 22 238],[ 9.5801105 92.4198895] ; [ 24.4198895 235.5801105],0
n1,1,0.338524,0.916011,[ 7 19] ; [24 40],[ 8.95555556 17.04444444] ; [22.04444444 41.95555556],0
p10,1,0.361187,0.833761,[72 28] ; [200  61],[75.34626039 24.65373961] ; [196.65373961  64.34626039],0
