Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,181.653514,[188  90] ; [ 38 260],[109.07638889 168.92361111] ; [116.92361111 181.07638889],1
s6,1,0.0,96.876683,[214  62] ; [110 189],[155.52 120.48] ; [168.48 130.52],1
s7,1,0.0,52.083729,[146 121] ; [ 70 214],[104.66787659 162.33212341] ; [111.33212341 172.66787659],1
s8,1,0.0,50.341232,[139 139] ; [ 65 234],[ 98.28769497 179.71230503] ; [105.71230503 193.28769497],1
p12,1,0.001608,9.950692,[ 21 255] ; [  6 291],[ 13.0052356 262.9947644] ; [ 13.9947644 283.0052356],0
s4,1,0.006966,7.281773,[ 41 236] ; [ 23 275],[ 30.83130435 246.16869565] ; [ 33.16869565 264.83130435],0
r1,1,0.016052,5.797179,[227  50] ; [220  79],[214.96354167  62.03645833] ; [232.03645833  66.96354167],0
u4,1,0.035379,4.426769,[ 10 268] ; [  3 297],[  6.25259516 271.74740484] ; [  6.74740484 293.25259516],0
n5,1,0.040712,4.187975,[208  69] ; [200  97],[196.89198606  80.10801394] ; [211.10801394  85.89198606],0
a8,1,0.042139,4.129627,[ 43 219] ; [ 28 241],[ 35.03201507 226.96798493] ; [ 35.96798493 233.03201507],0
n4,1,0.042392,4.11949,[217  61] ; [212  88],[206.33564014  71.66435986] ; [222.66435986  77.33564014],0
r2,1,0.045707,3.992365,[261  14] ; [268  28],[254.77232925  20.22767075] ; [274.22767075  21.77232925],0
u1,1,0.056376,3.640927,[ 49 229] ; [ 36 264],[ 40.88235294 237.11764706] ; [ 44.11764706 255.88235294],0
p4,1,0.067746,3.336795,[160 117] ; [150 149],[149.07986111 127.92013889] ; [160.92013889 138.07986111],0
r4,1,0.085867,2.950206,[255  23] ; [262  38],[248.66089965  29.33910035] ; [268.33910035  31.66089965],0
p10,1,0.093061,2.820611,[218  58] ; [216  80],[209.41258741  66.58741259] ; [224.58741259  71.41258741],0
p7,1,0.099746,2.709595,[169 102] ; [165 132],[159.3556338 111.6443662] ; [174.6443662 122.3556338],0
s1,1,0.107114,2.596287,[ 12 263] ; [  6 292],[  8.63874346 266.36125654] ; [  9.36125654 288.63874346],0
p3,1,0.11026,2.550486,[129 147] ; [120 179],[119.52 156.48] ; [129.48 169.52],0
u3,1,0.138384,2.195833,[53 35] ; [51 52],[47.91623037 40.08376963] ; [56.08376963 46.91623037],0
v4,1,0.174553,1.843398,[263  12] ; [279  21],[259.2173913  15.7826087] ; [282.7826087  17.2173913],0
b5,1,0.193752,1.688857,[169 109] ; [198 102],[176.51557093 101.48442907] ; [190.48442907 109.51557093],0
a1,1,0.197022,1.664314,[ 13 265] ; [  8 292],[ 10.10034602 267.89965398] ; [ 10.89965398 289.10034602],0
u2,1,0.214269,1.542345,[54 34] ; [54 49],[49.7591623 38.2408377] ; [58.2408377 44.7591623],0
d2,1,0.266889,1.232667,[130 147] ; [127 173],[123.37781629 153.62218371] ; [133.62218371 166.37781629],0
a5,1,0.284289,1.146472,[184  94] ; [211  89],[189.98269896  88.01730104] ; [205.01730104  94.98269896],0
b1,1,0.28879,1.125255,[112 166] ; [108 192],[105.81314879 172.18685121] ; [114.18685121 185.81314879],0
n1,1,0.311671,1.023583,[21 38] ; [20 53],[18.32575758 40.67424242] ; [22.67424242 50.32575758],0
d5,1,0.322803,0.977556,[212  65] ; [239  60],[216.88715278  60.11284722] ; [234.11284722  64.88715278],0
p2,1,0.336932,0.922071,[229  48] ; [237  61],[224.49043478  52.50956522] ; [241.50956522  56.49043478],0
p1,1,0.354504,0.857269,[ 20 257] ; [ 16 283],[ 17.3125 259.6875] ; [ 18.6875 280.3125],0
b4,1,0.378383,0.775949,[163 115] ; [165 135],[157.75778547 120.24221453] ; [170.24221453 129.75778547],0
p9,1,0.396349,0.719374,[225  52] ; [232  64],[220.92321117  56.07678883] ; [236.07678883  59.92321117],0
a6,1,0.463735,0.536865,[187  90] ; [211  89],[191.06759099  85.93240901] ; [206.93240901  93.06759099],0
p6,1,0.481751,0.494898,[ 86 189] ; [ 84 210],[ 82.16168717 192.83831283] ; [ 87.83831283 206.16168717],0
a2,1,0.500317,0.454263,[ 61 217] ; [ 59 241],[ 57.71626298 220.28373702] ; [ 62.28373702 237.71626298],0
a7,1,0.521133,0.411651,[201  76] ; [224  75],[204.38368056  72.61631944] ; [220.61631944  78.38368056],0
p5,1,0.528318,0.397625,[ 16 258] ; [ 14 286],[ 14.32055749 259.67944251] ; [ 15.67944251 284.32055749],0
v3,1,0.531445,0.391627,[ 98 165] ; [101 190],[ 94.47111913 168.52888087] ; [104.52888087 186.47111913],0
p8,1,0.531806,0.390939,[127 150] ; [142 151],[130.7245614 146.2754386] ; [138.2754386 154.7245614],0
b2,1,0.539104,0.377203,[ 59 108] ; [ 56 118],[ 56.31964809 110.68035191] ; [ 58.68035191 115.31964809],0
b3,1,0.539104,0.377203,[ 59 108] ; [ 56 118],[ 56.31964809 110.68035191] ; [ 58.68035191 115.31964809],0
a3,1,0.597762,0.278385,[188  90] ; [196 103],[185.01213172  92.98786828] ; [198.98786828 100.01213172],0
a4,1,0.667337,0.184733,[110 167] ; [124 175],[112.53125 164.46875] ; [121.46875 177.53125],0
v1,1,0.668539,0.183316,[125 139] ; [146 151],[127.52941176 136.47058824] ; [143.47058824 153.52941176],0
d1,1,0.681466,0.16848,[153 125] ; [160 140],[150.5432526 127.4567474] ; [162.4567474 137.5432526],0
d3,1,0.721419,0.127138,[187  90] ; [197 101],[184.98782609  92.01217391] ; [199.01217391  98.98782609],0
n2,1,0.851456,0.035067,[42 18] ; [50 23],[41.5037594 18.4962406] ; [50.4962406 22.5037594],0
v2,1,0.883652,0.021416,[141 119] ; [156 135],[140.14519056 119.85480944] ; [156.85480944 134.14519056],0
d4,1,0.918211,0.010545,[218  58] ; [238  62],[218.5  57.5] ; [237.5  62.5],0
p11,1,0.967807,0.001629,[220  58] ; [237  63],[219.80276817  58.19723183] ; [237.19723183  62.80276817],0
n3,1,0.971494,0.001277,[43 16] ; [53 20],[42.90909091 16.09090909] ; [53.09090909 19.90909091],0
n6,1,0.976653,0.000856,[223  54] ; [241  58],[223.13888889  53.86111111] ; [240.86111111  58.13888889],0
