Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,60.384465,[11 28] ; [69  2],[28.36363636 10.63636364] ; [51.63636364 19.36363636],1
v4,1,0.0,44.055911,[15 24] ; [67  3],[29.33944954  9.66055046] ; [52.66055046 17.33944954],1
r2,1,0.0,36.327191,[20 18] ; [70  1],[31.37614679  6.62385321] ; [58.62385321 12.37614679],1
r1,1,0.0,34.294401,[12 27] ; [61 10],[25.88181818 13.11818182] ; [47.11818182 23.88181818],1
n6,1,0.000988,10.849273,[15 23] ; [51 20],[23.00917431 14.99082569] ; [42.99082569 28.00917431],1
u3,1,0.001323,10.31082,[ 5 15] ; [22  9],[10.58823529  9.41176471] ; [16.41176471 14.58823529],0
d5,1,0.001605,9.954382,[18 21] ; [54 17],[25.52727273 13.47272727] ; [46.47272727 24.52727273],0
s6,1,0.002533,9.116817,[ 8 31] ; [35 35],[15.3853211 23.6146789] ; [27.6146789 42.3853211],0
p11,1,0.003111,8.741491,[10 29] ; [39 32],[17.37272727 21.62727273] ; [31.62727273 39.37272727],0
p2,1,0.013259,6.134235,[14 25] ; [43 28],[20.20909091 18.79090909] ; [36.79090909 34.20909091],0
a7,1,0.02403,5.092431,[16 23] ; [45 26],[21.62727273 17.37272727] ; [39.37272727 31.62727273],0
s8,1,0.024551,5.055302,[ 2 37] ; [15 55],[ 6.08256881 32.91743119] ; [10.91743119 59.08256881],0
a5,1,0.034808,4.454556,[16 23] ; [44 27],[21.27272727 17.72727273] ; [38.72727273 32.27272727],0
p4,1,0.053943,3.714474,[ 9 30] ; [29 41],[13.59633028 25.40366972] ; [24.40366972 45.59633028],0
u1,1,0.054018,3.71213,[ 1 38] ; [10 61],[ 3.9 35.1] ; [ 7.1 63.9],0
v3,1,0.069704,3.289981,[ 4 35] ; [17 52],[ 7.58333333 31.41666667] ; [13.41666667 55.58333333],0
s3,1,0.075106,3.167749,[12 26] ; [35 36],[16.3853211 21.6146789] ; [30.6146789 40.3853211],0
a1,1,0.096792,2.757614,[ 5 34] ; [ 3 68],[ 2.83636364 36.16363636] ; [ 5.16363636 65.83636364],0
n4,1,0.113651,2.502709,[21 18] ; [49 22],[24.81818182 14.18181818] ; [45.18181818 25.81818182],0
p6,1,0.122692,2.382619,[ 4 34] ; [16 55],[ 6.97247706 31.02752294] ; [13.02752294 57.97247706],0
n3,1,0.126671,2.332838,[11 15] ; [13  7],[13.56521739 12.43478261] ; [10.43478261  9.56521739],0
v1,1,0.131101,2.279416,[ 6 33] ; [20 51],[ 9.21818182 29.78181818] ; [16.78181818 54.21818182],0
a8,1,0.138391,2.19576,[ 1 38] ; [ 7 60],[ 2.94339623 36.05660377] ; [ 5.05660377 61.94339623],0
d4,1,0.153372,2.038387,[21 18] ; [48 23],[24.46363636 14.53636364] ; [44.53636364 26.46363636],0
d3,1,0.162959,1.946551,[16 23] ; [39 32],[19.5 19.5] ; [35.5 35.5],0
n2,1,0.180592,1.792743,[12 14] ; [15  8],[14.32653061 11.67346939] ; [12.67346939 10.32653061],0
b4,1,0.19019,1.716143,[18 21] ; [42 29],[21.27272727 17.72727273] ; [38.72727273 32.27272727],0
p7,1,0.208212,1.583816,[13 26] ; [32 38],[16.10091743 22.89908257] ; [28.89908257 41.10091743],0
p3,1,0.221279,1.496057,[ 8 31] ; [22 48],[10.73394495 28.26605505] ; [19.26605505 50.73394495],0
d1,1,0.235624,1.406584,[12 27] ; [30 41],[14.89090909 24.10909091] ; [27.10909091 43.89090909],0
u2,1,0.244391,1.355087,[ 7 13] ; [16 15],[ 9.01960784 10.98039216] ; [13.98039216 17.01960784],0
s4,1,0.306562,1.04543,[10 29] ; [12 57],[ 7.94444444 31.05555556] ; [14.05555556 54.94444444],0
b5,1,0.318977,0.993138,[17 22] ; [38 33],[19.5 19.5] ; [35.5 35.5],0
a2,1,0.344329,0.894247,[ 4 35] ; [12 59],[ 5.67272727 33.32727273] ; [10.32727273 60.67272727],0
s2,1,0.354194,0.858375,[ 9 30] ; [22 48],[11.09174312 27.90825688] ; [19.90825688 50.09174312],0
b1,1,0.362963,0.827615,[19 20] ; [41 30],[21.27272727 17.72727273] ; [38.72727273 32.27272727],0
d2,1,0.382062,0.764055,[17 21] ; [38 33],[19.17431193 18.82568807] ; [35.82568807 35.17431193],0
a6,1,0.44328,0.587777,[19 20] ; [40 31],[20.91818182 18.08181818] ; [38.08181818 32.91818182],0
p5,1,0.47525,0.509743,[ 1 37] ; [ 4 67],[ 1.74311927 36.25688073] ; [ 3.25688073 67.74311927],0
s1,1,0.480213,0.498381,[ 5 34] ; [ 6 64],[ 3.93577982 35.06422018] ; [ 7.06422018 62.93577982],0
s7,1,0.498788,0.457513,[ 8 29] ; [18 47],[ 9.43137255 27.56862745] ; [16.56862745 48.43137255],0
b2,1,0.524547,0.404943,[ 8 17] ; [12 36],[ 6.84931507 18.15068493] ; [13.15068493 34.84931507],0
b3,1,0.524547,0.404943,[ 8 17] ; [12 36],[ 6.84931507 18.15068493] ; [13.15068493 34.84931507],0
a3,1,0.526854,0.400456,[19 19] ; [40 31],[20.56880734 17.43119266] ; [38.43119266 32.56880734],0
s5,1,0.551038,0.35546,[ 5 34] ; [12 58],[ 6.08256881 32.91743119] ; [10.91743119 59.08256881],0
a4,1,0.654029,0.200858,[13 25] ; [27 43],[14.07407407 23.92592593] ; [25.92592593 44.07407407],0
p12,1,0.671978,0.179297,[ 1 38] ; [ 1 69],[ 0.71559633 38.28440367] ; [ 1.28440367 68.71559633],0
p1,1,0.770189,0.085338,[ 4 35] ; [ 6 64],[ 3.57798165 35.42201835] ; [ 6.42201835 63.57798165],0
n5,1,0.780109,0.07794,[22 17] ; [42 29],[22.69090909 16.30909091] ; [41.30909091 29.69090909],0
n1,1,0.881087,0.022378,[10 16] ; [ 8 14],[ 9.75 16.25] ; [ 8.25 13.75],0
p10,1,0.881144,0.022356,[ 8 31] ; [15 54],[ 8.30555556 30.69444444] ; [14.69444444 54.30555556],0
p8,1,0.960062,0.002508,[10 28] ; [19 52],[10.11009174 27.88990826] ; [18.88990826 52.11009174],0
