Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.565067,[44 28] ; [13 50],[30.4 41.6] ; [26.6 36.4],1
p10,1,0.000452,12.303204,[54 16] ; [29 32],[44.35114504 25.64885496] ; [38.64885496 22.35114504],1
r4,1,0.00094,10.942059,[58 14] ; [34 29],[49.06666667 22.93333333] ; [42.93333333 20.06666667],1
a6,1,0.001387,10.223312,[45 27] ; [22 41],[35.73333333 36.26666667] ; [31.26666667 31.73333333],0
d4,1,0.00309,8.753461,[44 28] ; [22 40],[35.46268657 36.53731343] ; [30.53731343 31.46268657],0
r1,1,0.003495,8.529025,[52 20] ; [30 33],[43.73333333 28.26666667] ; [38.26666667 24.73333333],0
s6,1,0.003577,8.486983,[41 29] ; [21 42],[32.63157895 37.36842105] ; [29.36842105 33.63157895],0
a5,1,0.006294,7.464006,[36 36] ; [17 46],[28.26666667 43.73333333] ; [24.73333333 38.26666667],0
r3,1,0.011468,6.391322,[63  8] ; [45 18],[57.2238806 13.7761194] ; [50.7761194 12.2238806],0
v3,1,0.01344,6.110204,[24 48] ; [ 9 52],[17.86466165 54.13533835] ; [15.13533835 45.86466165],0
p8,1,0.018056,5.590735,[29 41] ; [14 49],[22.63157895 47.36842105] ; [20.36842105 42.63157895],0
v4,1,0.021476,5.287739,[65  7] ; [46 15],[60.09022556 11.90977444] ; [50.90977444 10.09022556],0
p11,1,0.028108,4.821429,[54 18] ; [36 27],[48. 24.] ; [42. 21.],0
r2,1,0.031568,4.621789,[62 10] ; [44 18],[56.95522388 15.04477612] ; [49.04477612 12.95522388],0
s2,1,0.044384,4.041903,[31 39] ; [17 45],[25.45454545 44.54545455] ; [22.54545455 39.45454545],0
v2,1,0.045068,4.016093,[28 43] ; [13 44],[22.7421875 48.2578125] ; [18.2578125 38.7421875],0
p9,1,0.056603,3.634228,[54 17] ; [37 24],[48.9469697 22.0530303] ; [42.0530303 18.9469697],0
s3,1,0.064038,3.42959,[39 30] ; [25 37],[33.70992366 35.29007634] ; [30.29007634 31.70992366],0
b5,1,0.085564,2.955905,[46 26] ; [31 32],[41.06666667 30.93333333] ; [35.93333333 27.06666667],0
n6,1,0.089473,2.883827,[56 16] ; [40 22],[51.58208955 20.41791045] ; [44.41791045 17.58208955],0
n2,1,0.094076,2.803204,[20  3] ; [18  9],[17.48  5.52] ; [20.52  6.48],0
p2,1,0.09735,2.748422,[51 21] ; [36 27],[46.4 25.6] ; [40.6 22.4],0
n3,1,0.117206,2.454261,[17  6] ; [13 12],[14.375  8.625] ; [15.625  9.375],0
b1,1,0.12433,2.361914,[26 46] ; [31 32],[30.4 41.6] ; [26.6 36.4],0
u3,1,0.147299,2.1,[18 17] ; [12 23],[15. 20.] ; [15. 20.],0
p6,1,0.18436,1.76212,[17 55] ; [ 9 53],[13.97014925 58.02985075] ; [12.02985075 49.97014925],0
a2,1,0.20534,1.603979,[ 6 66] ; [ 2 61],[ 4.26666667 67.73333333] ; [ 3.73333333 59.26666667],0
v1,1,0.206009,1.599256,[32 37] ; [22 40],[28.44274809 40.55725191] ; [25.55725191 36.44274809],0
u1,1,0.223225,1.483516,[ 4 68] ; [ 1 62],[ 2.66666667 69.33333333] ; [ 2.33333333 60.66666667],0
s8,1,0.234063,1.416002,[20 52] ; [12 51],[17.06666667 54.93333333] ; [14.93333333 48.06666667],0
s7,1,0.251503,1.314935,[24 45] ; [15 44],[21.0234375 47.9765625] ; [17.9765625 41.0234375],0
p7,1,0.326446,0.962945,[31 37] ; [23 39],[28.24615385 39.75384615] ; [25.75384615 36.24615385],0
n1,1,0.3864,0.750239,[10 12] ; [ 9 18],[ 8.53061224 13.46938776] ; [10.46938776 16.53061224],0
a8,1,0.396486,0.718957,[11 58] ; [ 6 50],[ 9.384 59.616] ; [ 7.616 48.384],0
s4,1,0.405181,0.692895,[14 57] ; [ 9 54],[12.18656716 58.81343284] ; [10.81343284 52.18656716],0
s5,1,0.438017,0.601473,[15 55] ; [10 52],[13.25757576 56.74242424] ; [11.74242424 50.25757576],0
n5,1,0.447254,0.577602,[46 25] ; [44 18],[48.04511278 22.95488722] ; [41.95488722 20.04511278],0
p4,1,0.454716,0.558871,[21 49] ; [15 47],[19.09090909 50.90909091] ; [16.90909091 45.09090909],0
