Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001031,10.770796,[11 28] ; [46 30],[19.33043478 19.66956522] ; [37.66956522 38.33043478],0
p9,1,0.00325,8.661339,[24 18] ; [64 14],[30.8 11.2] ; [57.2 20.8],0
p8,1,0.005044,7.863418,[13 29] ; [44 32],[20.28813559 21.71186441] ; [36.71186441 39.28813559],0
p10,1,0.008276,6.972691,[24 17] ; [64 15],[30.06666667 10.93333333] ; [57.93333333 21.06666667],0
a5,1,0.013403,6.115108,[20 22] ; [57 24],[26.29268293 15.70731707] ; [50.70731707 30.29268293],0
p2,1,0.019703,5.438062,[26 16] ; [65 15],[31.32786885 10.67213115] ; [59.67213115 20.32786885],0
a6,1,0.052681,3.753997,[21 21] ; [55 26],[25.95121951 16.04878049] ; [50.04878049 30.95121951],0
n3,1,0.057738,3.60119,[9 5] ; [19  2],[11.2  2.8] ; [16.8  4.2],0
p7,1,0.090703,2.861853,[20 22] ; [49 28],[24.35294118 17.64705882] ; [44.64705882 32.35294118],0
a8,1,0.106683,2.602676,[ 7 31] ; [ 6 68],[ 4.41071429 33.58928571] ; [ 8.58928571 65.41071429],0
b2,1,0.159158,1.982212,[10 20] ; [ 9 38],[ 7.4025974 22.5974026] ; [11.5974026 35.4025974],0
b3,1,0.159158,1.982212,[10 20] ; [ 9 38],[ 7.4025974 22.5974026] ; [11.5974026 35.4025974],0
d2,1,0.165275,1.925284,[13 29] ; [16 65],[ 9.90243902 32.09756098] ; [19.09756098 61.90243902],0
p4,1,0.197129,1.663515,[19 23] ; [46 34],[22.37704918 19.62295082] ; [42.62295082 37.37704918],0
n2,1,0.20578,1.60087,[12  4] ; [19  2],[13.40540541  2.59459459] ; [17.59459459  3.40540541],0
u1,1,0.213251,1.54922,[ 3 39] ; [ 2 79],[ 1.70731707 40.29268293] ; [ 3.29268293 77.70731707],0
b5,1,0.218231,1.515966,[20 22] ; [48 33],[23.2195122 18.7804878] ; [44.7804878 36.2195122],0
d3,1,0.226249,1.464286,[11 31] ; [30 51],[14. 28.] ; [27. 54.],0
n6,1,0.244433,1.354846,[31 11] ; [67 14],[33.46341463  8.53658537] ; [64.53658537 16.46341463],0
v1,1,0.27392,1.197008,[18 23] ; [43 36],[20.84166667 20.15833333] ; [40.15833333 38.84166667],0
s1,1,0.30968,1.032039,[ 4 36] ; [ 4 75],[ 2.68907563 37.31092437] ; [ 5.31092437 73.68907563],0
a3,1,0.316338,1.004027,[21 21] ; [47 32],[23.60330579 18.39669421] ; [44.39669421 34.60330579],0
r4,1,0.3281,0.956384,[38  4] ; [77  4],[39.26829268  2.73170732] ; [75.73170732  5.26829268],0
d1,1,0.354562,0.857064,[ 1 41] ; [ 5 76],[ 2.04878049 39.95121951] ; [ 3.95121951 77.04878049],0
b1,1,0.378318,0.77616,[19 23] ; [30 51],[16.73170732 25.26829268] ; [32.26829268 48.73170732],0
r3,1,0.407194,0.686978,[37  5] ; [75  6],[38.24390244  3.75609756] ; [73.75609756  7.24390244],0
b4,1,0.413981,0.667339,[24 18] ; [40 41],[21.85365854 20.14634146] ; [42.14634146 38.85365854],0
u2,1,0.417504,0.65733,[11 10] ; [14 20],[ 9.54545455 11.45454545] ; [15.45454545 18.54545455],0
p1,1,0.418061,0.655761,[ 5 37] ; [14 66],[ 6.54098361 35.45901639] ; [12.45901639 67.54098361],0
n5,1,0.459347,0.547484,[30 12] ; [62 18],[31.67213115 10.32786885] ; [60.32786885 19.67213115],0
p11,1,0.479034,0.501062,[34  8] ; [61 20],[32.43902439  9.56097561] ; [62.56097561 18.43902439],0
a2,1,0.481842,0.494691,[ 3 39] ; [ 9 72],[ 4.09756098 37.90243902] ; [ 7.90243902 73.09756098],0
u3,1,0.550944,0.355629,[10 11] ; [19 15],[11.07272727  9.92727273] ; [17.92727273 16.07272727],0
d5,1,0.576832,0.311385,[18 24] ; [39 42],[19.46341463 22.53658537] ; [37.53658537 43.46341463],0
p6,1,0.592743,0.286081,[12 30] ; [26 52],[13.3 28.7] ; [24.7 53.3],0
s4,1,0.620779,0.244774,[ 9 33] ; [14 65],[ 7.98347107 34.01652893] ; [15.01652893 63.98347107],0
n1,1,0.6658,0.186555,[8 8] ; [ 9 12],[7.35135135 8.64864865] ; [ 9.64864865 11.35135135],0
p3,1,0.675666,0.175045,[18 24] ; [37 42],[19.09090909 22.90909091] ; [35.90909091 43.09090909],0
s2,1,0.73671,0.11304,[15 26] ; [31 47],[15.8487395 25.1512605] ; [30.1512605 47.8487395],0
r2,1,0.748746,0.102588,[40  2] ; [76  5],[39.6097561  2.3902439] ; [76.3902439  4.6097561],0
v3,1,0.771014,0.084709,[15 24] ; [33 47],[15.73109244 23.26890756] ; [32.26890756 47.73109244],0
n4,1,0.799197,0.064712,[33  9] ; [62 19],[32.43902439  9.56097561] ; [62.56097561 18.43902439],0
a4,1,0.827293,0.0476,[11 30] ; [20 60],[10.50413223 30.49586777] ; [20.49586777 59.50413223],0
s3,1,0.846699,0.037377,[21 20] ; [38 39],[20.5 20.5] ; [38.5 38.5],0
p12,1,0.86384,0.029408,[ 3 39] ; [ 5 74],[ 2.7768595 39.2231405] ; [ 5.2231405 73.7768595],0
s8,1,0.880599,0.022563,[16 26] ; [29 50],[15.61983471 26.38016529] ; [29.38016529 49.61983471],0
s7,1,0.88179,0.022112,[18 23] ; [31 42],[17.62280702 23.37719298] ; [31.37719298 41.62280702],0
s5,1,0.882239,0.021943,[10 29] ; [21 57],[10.33333333 28.66666667] ; [20.66666667 57.33333333],0
p5,1,0.904699,0.014335,[ 5 37] ; [10 69],[ 5.20661157 36.79338843] ; [ 9.79338843 69.20661157],0
s6,1,0.959193,0.002618,[27 14] ; [51 27],[26.87394958 14.12605042] ; [51.12605042 26.87394958],0
a1,1,0.976016,0.000904,[ 1 41] ; [ 2 79],[ 1.02439024 40.97560976] ; [ 1.97560976 79.02439024],0
