Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,107.684694,[335  33] ; [17 33],[309.89473684  58.10526316] ; [42.10526316  7.89473684],1
p11,1,1.3e-05,18.96344,[307  63] ; [29 22],[295.29691211  74.70308789] ; [40.70308789 10.29691211],1
p2,1,0.000269,13.274013,[324  45] ; [35 16],[315.40714286  53.59285714] ; [43.59285714  7.40714286],1
s8,1,0.000415,12.465602,[245 123] ; [21 30],[233.62291169 134.37708831] ; [32.37708831 18.62291169],1
b1,1,0.000599,11.779969,[139 231] ; [32 19],[150.28503563 219.71496437] ; [20.71496437 30.28503563],1
r2,1,0.000848,11.1324,[356   9] ; [45  6],[351.83894231  13.16105769] ; [49.16105769  1.83894231],1
a3,1,0.001416,10.184388,[286  83] ; [29 22],[276.75  92.25] ; [38.25 12.75],0
s2,1,0.002047,9.506498,[317  53] ; [35 16],[309.35866983  60.64133017] ; [42.64133017  8.35866983],0
s7,1,0.002195,9.378851,[260  99] ; [25 24],[250.77205882 108.22794118] ; [34.22794118 14.77205882],0
a5,1,0.002706,8.995732,[283  87] ; [29 22],[274.20427553  95.79572447] ; [37.79572447 13.20427553],0
a4,1,0.003864,8.346637,[184 186] ; [14 36],[174.42857143 195.57142857] ; [23.57142857 26.42857143],0
n6,1,0.004696,7.992914,[319  46] ; [37 14],[312.35576923  52.64423077] ; [43.64423077  7.35576923],0
v2,1,0.005945,7.566872,[209 142] ; [19 30],[200.07 150.93] ; [27.93 21.07],0
s5,1,0.01222,6.278603,[174 182] ; [15 35],[165.72413793 190.27586207] ; [23.27586207 26.72413793],0
v1,1,0.025922,4.961227,[205 150] ; [21 30],[197.61083744 157.38916256] ; [28.38916256 22.61083744],0
a6,1,0.036936,4.353383,[255 112] ; [28 23],[248.47129187 118.52870813] ; [34.52870813 16.47129187],0
b3,1,0.04353,4.074714,[ 89 137] ; [ 7 26],[ 83.76833977 142.23166023] ; [12.23166023 20.76833977],0
b2,1,0.04353,4.074714,[ 89 137] ; [ 7 26],[ 83.76833977 142.23166023] ; [12.23166023 20.76833977],0
a2,1,0.046788,3.953011,[107 263] ; [ 8 43],[101.06888361 268.93111639] ; [13.93111639 37.06888361],0
p6,1,0.046852,3.950707,[156 209] ; [14 36],[149.51807229 215.48192771] ; [20.48192771 29.51807229],0
d4,1,0.053712,3.721619,[318  49] ; [39 12],[313.44258373  53.55741627] ; [43.55741627  7.44258373],0
v4,1,0.056276,3.643872,[358  10] ; [47  4],[355.70405728  12.29594272] ; [49.29594272  1.70405728],0
p3,1,0.058282,3.585623,[204 165] ; [21 30],[197.67857143 171.32142857] ; [27.32142857 23.67857143],0
d1,1,0.059124,3.561787,[239 131] ; [26 25],[232.89786223 137.10213777] ; [32.10213777 18.89786223],0
r4,1,0.078326,3.099289,[345  25] ; [44  7],[341.87648456  28.12351544] ; [47.12351544  3.87648456],0
b4,1,0.102615,2.664421,[217 153] ; [36 15],[222.35154394 147.64845606] ; [30.64845606 20.35154394],0
d3,1,0.10823,2.579874,[264 104] ; [31 20],[259.09307876 108.90692124] ; [35.90692124 15.09307876],0
n5,1,0.141075,2.166192,[293  75] ; [36 15],[288.95465394  79.04534606] ; [40.04534606 10.95465394],0
p7,1,0.172154,1.864088,[246 111] ; [29 20],[241.81034483 115.18965517] ; [33.18965517 15.81034483],0
a7,1,0.19092,1.710507,[271  98] ; [33 18],[267.08571429 101.91428571] ; [36.91428571 14.08571429],0
d5,1,0.203188,1.61931,[307  60] ; [39 12],[303.784689  63.215311] ; [42.215311  8.784689],0
n4,1,0.208999,1.578349,[295  73] ; [37 14],[291.58949881  76.41050119] ; [40.41050119 10.58949881],0
n3,1,0.226187,1.464677,[60 20] ; [7 5],[58.26086957 21.73913043] ; [8.73913043 3.26086957],0
n2,1,0.244538,1.354242,[65 15] ; [8 4],[63.47826087 16.52173913] ; [9.52173913 2.47826087],0
d2,1,0.274063,1.196298,[196 172] ; [23 28],[192.34367542 175.65632458] ; [26.65632458 24.34367542],0
p5,1,0.345347,0.890481,[ 54 313] ; [ 5 46],[ 51.80143541 315.19856459] ; [ 7.19856459 43.80143541],0
u1,1,0.348914,0.877405,[ 79 291] ; [ 8 43],[ 76.4608076 293.5391924] ; [10.5391924 40.4608076],0
p4,1,0.392736,0.730453,[239 129] ; [30 21],[236.25775656 131.74224344] ; [32.74224344 18.25775656],0
s4,1,0.397594,0.71559,[ 85 283] ; [14 35],[ 87.36690647 280.63309353] ; [11.63309353 37.36690647],0
p8,1,0.428325,0.627361,[201 165] ; [25 26],[198.35971223 167.64028777] ; [27.64028777 23.35971223],0
r3,1,0.443486,0.587246,[360   8] ; [49  2],[359.21718377   8.78281623] ; [49.78281623  1.21718377],0
u4,1,0.463599,0.537192,[ 15 355] ; [ 1 50],[ 14.06175772 355.93824228] ; [ 1.93824228 49.06175772],0
v3,1,0.547243,0.36228,[148 207] ; [19 32],[146.02216749 208.97783251] ; [20.97783251 30.02216749],0
a1,1,0.655315,0.199265,[ 20 350] ; [ 2 49],[ 19.33491686 350.66508314] ; [ 2.66508314 48.33491686],0
s1,1,0.674372,0.176531,[ 17 349] ; [ 3 47],[ 17.59615385 348.40384615] ; [ 2.40384615 47.59615385],0
